label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
4,0.34,0.658,0.7839,0.5628,0.6961,0.951,14.6,293.3382352941176,528.8014705882352,40,watershed,setting40-2.jpg
5,0.135,0.4146,0.4326,0.4024,0.3674,0.9643,16.3,304.77777777777777,1006.7592592592592,40,watershed,setting40-2.jpg
6,0.395,0.7092,1.1402,0.4781,0.9078,0.8229,4.0,336.69620253164555,672.5759493670886,40,watershed,setting40-2.jpg
7,0.1125,0.3785,0.4572,0.3322,0.6871,0.8654,2.0,349.75555555555553,672.4222222222222,40,watershed,setting40-2.jpg
8,0.085,0.329,0.4252,0.2649,0.7823,0.8947,12.6,355.05882352941177,675.3235294117648,40,watershed,setting40-2.jpg
9,0.605,0.8777,0.9875,0.789,0.6014,0.9641,9.9,381.79338842975204,959.0826446280992,40,watershed,setting40-2.jpg
10,0.315,0.6333,0.7365,0.5901,0.5984,0.9197,11.1,378.2063492063492,1168.7301587301588,40,watershed,setting40-2.jpg
11,0.145,0.4297,0.4583,0.4054,0.4662,0.9355,5.2,380.4655172413793,530.3103448275862,40,watershed,setting40-2.jpg
12,0.2,0.5046,0.5487,0.4693,0.5181,0.9524,18.0,391.1625,874.5625,40,watershed,setting40-2.jpg
13,0.2225,0.5323,0.6075,0.469,0.6357,0.9271,2.6,398.2022471910112,586.3483146067416,40,watershed,setting40-2.jpg
14,0.285,0.6024,1.0644,0.4444,0.9087,0.6667,37.7,398.63157894736844,885.219298245614,40,watershed,setting40-2.jpg
15,0.4475,0.7548,0.8159,0.7065,0.5001,0.9728,1.2,413.37988826815644,438.52513966480444,40,watershed,setting40-2.jpg
16,0.5275,0.8195,0.8824,0.8175,0.3764,0.8941,11.9,419.82464454976304,1037.1990521327014,40,watershed,setting40-2.jpg
17,0.5675,0.85,1.0817,0.8031,0.67,0.7517,21.0,445.4537444933921,1106.6167400881056,40,watershed,setting40-2.jpg
18,0.47,0.7736,1.2418,0.6352,0.8593,0.7148,3.3,449.8670212765957,510.47872340425533,40,watershed,setting40-2.jpg
19,1.42,1.3446,1.6534,1.2066,0.6836,0.8057,2.4,464.09507042253523,537.8996478873239,40,watershed,setting40-2.jpg
20,0.1025,0.3613,0.5121,0.2701,0.8496,0.8913,31.5,459.1463414634146,1142.8048780487804,40,watershed,setting40-2.jpg
21,0.8875,1.063,1.605,0.8862,0.8337,0.7667,9.4,469.0281690140845,1021.6253521126761,40,watershed,setting40-2.jpg
22,0.4425,0.7506,0.9739,0.6081,0.7811,0.8806,3.1,470.31073446327684,500.3898305084746,40,watershed,setting40-2.jpg
23,0.1725,0.4687,0.5785,0.3862,0.7445,0.8734,11.4,470.2608695652174,881.2608695652174,40,watershed,setting40-2.jpg
24,0.295,0.6129,0.7596,0.5134,0.737,0.9516,11.4,472.64406779661016,977.8305084745763,40,watershed,setting40-2.jpg
25,0.5375,0.8273,0.9585,0.7758,0.5873,0.9348,6.3,480.7348837209302,732.6,40,watershed,setting40-2.jpg
26,0.11,0.3742,0.4344,0.3553,0.5755,0.9167,91.9,485.0,1363.6136363636363,40,watershed,setting40-2.jpg
27,0.4025,0.7159,0.904,0.5843,0.7631,0.9415,12.0,490.7391304347826,255.98757763975155,40,watershed,setting40-2.jpg
28,2.195,1.6718,3.14,1.1169,0.9346,0.7434,6.3,510.44305239179954,1075.4407744874716,40,watershed,setting40-2.jpg
29,0.095,0.3478,0.3845,0.3134,0.5793,0.9744,31.8,500.63157894736844,1152.0263157894738,40,watershed,setting40-2.jpg
30,0.7175,0.9558,1.277,0.7997,0.7797,0.8343,1.1,522.609756097561,953.9198606271777,40,watershed,setting40-2.jpg
31,0.515,0.8098,1.141,0.6086,0.8459,0.8996,1.6,540.9271844660194,440.8932038834951,40,watershed,setting40-2.jpg
32,0.19,0.4918,0.5951,0.408,0.728,0.95,11.4,547.7236842105264,979.1578947368421,40,watershed,setting40-2.jpg
33,0.2625,0.5781,0.6834,0.5068,0.6709,0.9292,16.6,547.2857142857143,1080.047619047619,40,watershed,setting40-2.jpg
34,0.2875,0.605,0.6953,0.5452,0.6206,0.9055,2.4,553.5130434782609,831.9043478260869,40,watershed,setting40-2.jpg
35,0.2825,0.5997,0.6524,0.5829,0.4489,0.876,31.0,555.5044247787611,514.0176991150443,40,watershed,setting40-2.jpg
36,0.285,0.6024,0.8967,0.5065,0.8252,0.7215,0.9,560.578947368421,465.9122807017544,40,watershed,setting40-2.jpg
37,0.305,0.6232,0.8211,0.4972,0.7958,0.9313,6.7,565.5655737704918,1084.811475409836,40,watershed,setting40-2.jpg
38,0.455,0.7611,0.96,0.6557,0.7304,0.8349,10.2,572.6208791208791,895.3021978021978,40,watershed,setting40-2.jpg
39,0.36,0.677,0.7677,0.6253,0.5802,0.8889,4.6,583.7708333333334,322.94444444444446,40,watershed,setting40-2.jpg
