label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
54,0.0225,0.1693,0.2357,0.1325,0.8271,0.9,36.3,935.7777777777778,671.8888888888889,80,watershed,setting80.jpg
55,0.53,0.8215,1.0808,0.6567,0.7942,0.9177,0.6,939.3066037735849,562.9103773584906,80,watershed,setting80.jpg
56,0.38,0.6956,0.9146,0.5512,0.798,0.9441,12.0,944.4605263157895,323.36842105263156,80,watershed,setting80.jpg
57,1.58,1.4184,2.5002,0.9373,0.9271,0.7726,13.2,959.9667721518987,487.55537974683546,80,watershed,setting80.jpg
58,0.245,0.5585,0.6107,0.5367,0.4771,0.8829,6.8,947.9489795918367,884.6428571428571,80,watershed,setting80.jpg
59,0.92,1.0823,1.3619,0.8803,0.763,0.9132,16.0,957.3858695652174,1215.133152173913,80,watershed,setting80.jpg
60,0.2875,0.605,0.7129,0.5528,0.6314,0.8712,2.2,971.2782608695652,543.5217391304348,80,watershed,setting80.jpg
61,0.2875,0.605,0.7475,0.5334,0.7006,0.8712,2.0,982.695652173913,548.5739130434782,80,watershed,setting80.jpg
62,0.3875,0.7024,0.8071,0.6191,0.6417,0.9509,0.6,980.0387096774193,877.3612903225807,80,watershed,setting80.jpg
63,0.34,0.658,1.1246,0.4605,0.9123,0.7861,2.3,984.5294117647059,913.2794117647059,80,watershed,setting80.jpg
64,0.275,0.5917,0.6252,0.6087,0.2284,0.8397,27.1,997.5090909090909,887.4,80,watershed,setting80.jpg
65,2.365,1.7353,2.4231,1.4848,0.7903,0.7838,15.1,1012.8699788583509,327.8329809725159,80,watershed,setting80.jpg
66,1.08,1.1726,1.7788,0.8569,0.8763,0.8075,19.7,1006.4143518518518,556.8726851851852,80,watershed,setting80.jpg
67,0.2225,0.5323,0.7388,0.4196,0.823,0.89,92.3,1007.7078651685393,1178.573033707865,80,watershed,setting80.jpg
68,0.445,0.7527,1.0906,0.5713,0.8518,0.8436,34.0,1013.8202247191011,957.1685393258427,80,watershed,setting80.jpg
69,2.395,1.7463,2.8652,1.2195,0.9049,0.7814,15.3,1040.420668058455,847.9916492693111,80,watershed,setting80.jpg
70,0.795,1.0061,1.494,0.7831,0.8516,0.826,8.6,1029.6949685534591,519.9842767295597,80,watershed,setting80.jpg
71,0.245,0.5585,0.7655,0.4156,0.8398,0.8991,7.1,1024.1020408163265,696.0204081632653,80,watershed,setting80.jpg
72,0.3725,0.6887,0.9993,0.4878,0.8727,0.9255,70.1,1040.1812080536913,764.751677852349,80,watershed,setting80.jpg
73,0.2125,0.5202,0.8224,0.4489,0.8379,0.7328,31.4,1047.870588235294,286.7529411764706,80,watershed,setting80.jpg
74,0.8325,1.0295,1.404,0.8312,0.8059,0.8325,26.8,1062.5705705705707,246.07807807807808,80,watershed,setting80.jpg
75,1.2725,1.2729,1.6671,1.0049,0.7979,0.8961,23.2,1068.648330058939,875.6345776031434,80,watershed,setting80.jpg
76,0.35,0.6676,0.8469,0.5323,0.7778,0.9333,136.6,1074.3,1240.95,80,watershed,setting80.jpg
77,1.0525,1.1576,1.6369,0.8647,0.8491,0.9054,16.6,1093.874109263658,927.4726840855107,80,watershed,setting80.jpg
78,0.345,0.6628,0.9091,0.5559,0.7912,0.8263,21.8,1088.6376811594203,772.5652173913044,80,watershed,setting80.jpg
79,0.7825,0.9982,1.2287,0.8398,0.73,0.9343,41.6,1099.2875399361023,1103.153354632588,80,watershed,setting80.jpg
80,1.0475,1.1549,1.6769,0.8125,0.8748,0.927,3.4,1106.1933174224343,1066.1002386634846,80,watershed,setting80.jpg
81,0.405,0.7181,0.8425,0.6354,0.6567,0.9364,19.2,1122.3086419753085,1058.29012345679,80,watershed,setting80.jpg
82,0.975,1.1142,1.6568,0.8995,0.8398,0.7831,36.4,1129.9538461538461,1087.2333333333333,80,watershed,setting80.jpg
83,1.8525,1.5358,2.0478,1.3492,0.7523,0.7951,16.5,1136.3211875843456,679.774628879892,80,watershed,setting80.jpg
84,0.52,0.8137,0.9197,0.7517,0.5761,0.8966,30.4,1141.2451923076924,994.1875,80,watershed,setting80.jpg
85,0.32,0.6383,0.7277,0.5783,0.607,0.9209,30.7,1148.3359375,556.0,80,watershed,setting80.jpg
86,0.1875,0.4886,0.6538,0.4013,0.7894,0.8152,106.9,1151.0933333333332,638.1066666666667,80,watershed,setting80.jpg
87,0.935,1.0911,1.6506,0.7898,0.8781,0.833,19.8,1160.1844919786097,1017.8262032085562,80,watershed,setting80.jpg
88,0.09,0.3385,0.4793,0.2549,0.8468,0.8372,149.6,1156.5555555555557,632.1388888888889,80,watershed,setting80.jpg
89,0.3825,0.6979,0.8967,0.5842,0.7587,0.9,29.1,1163.1437908496732,899.6078431372549,80,watershed,setting80.jpg
90,0.7,0.9441,1.2481,0.7374,0.8068,0.9121,25.7,1175.875,1069.107142857143,80,watershed,setting80.jpg
91,0.525,0.8176,1.5523,0.5181,0.9426,0.7664,3.2,1186.747619047619,732.5238095238095,80,watershed,setting80.jpg
92,0.7275,0.9624,1.3853,0.6845,0.8694,0.9122,44.6,1198.6529209621992,294.2233676975945,80,watershed,setting80.jpg
93,0.7575,0.9821,1.75,0.5957,0.9403,0.8016,4.6,1211.993399339934,709.7029702970297,80,watershed,setting80.jpg
94,0.2025,0.5078,0.6101,0.4372,0.6975,0.9,23.1,1241.641975308642,1153.5061728395062,80,watershed,setting80.jpg
95,0.5175,0.8117,1.1445,0.6014,0.8508,0.9283,9.9,1254.5314009661836,1105.816425120773,80,watershed,setting80.jpg
96,0.5075,0.8038,1.0091,0.6528,0.7626,0.9312,41.1,1273.9162561576354,1071.6009852216748,80,watershed,setting80.jpg
97,0.4275,0.7378,1.0878,0.6847,0.7771,0.7008,158.1,1294.4152046783627,1139.2865497076023,80,watershed,setting80.jpg
98,1.22,1.2463,1.4186,1.2371,0.4894,0.7405,25.4,1302.5389344262296,1103.1065573770493,80,watershed,setting80.jpg
99,0.74,0.9707,1.2562,0.9498,0.6545,0.7273,83.4,1300.2905405405406,1122.6351351351352,80,watershed,setting80.jpg
100,1.205,1.2386,1.9976,0.7931,0.9178,0.8732,9.9,1310.591286307054,522.4004149377594,80,watershed,setting80.jpg
101,0.67,0.9236,1.2479,0.7044,0.8254,0.8904,12.9,1321.44776119403,852.4440298507462,80,watershed,setting80.jpg
102,1.2375,1.2552,1.5824,1.0391,0.7542,0.9083,15.4,1342.238383838384,1062.179797979798,80,watershed,setting80.jpg
103,0.615,0.8849,1.0431,0.7732,0.6713,0.8723,89.0,1356.3373983739837,721.7967479674796,80,watershed,setting80.jpg
104,1.6875,1.4658,2.0868,1.2795,0.79,0.7759,19.0,1383.3303703703705,933.5614814814815,80,watershed,setting80.jpg
105,0.6225,0.8903,1.2448,0.6511,0.8523,0.8957,26.9,1379.0361445783133,1146.0321285140562,80,watershed,setting80.jpg
106,0.3675,0.684,0.8264,0.6091,0.6758,0.8698,24.7,1384.9319727891157,639.7414965986394,80,watershed,setting80.jpg
107,0.0025,0.0564,0.0,0.0,0.0,1.0,28.0,1390.0,701.0,80,watershed,setting80.jpg
108,0.63,0.8956,1.3567,0.7766,0.82,0.6961,21.7,1397.4285714285713,700.515873015873,80,watershed,setting80.jpg
109,0.195,0.4983,0.5794,0.4426,0.6453,0.8966,41.4,1435.7179487179487,903.2564102564103,80,watershed,setting80.jpg
110,0.0575,0.2706,0.317,0.238,0.6606,0.92,73.7,1443.7391304347825,904.2173913043479,80,watershed,setting80.jpg
111,0.3175,0.6358,1.0235,0.434,0.9056,0.8411,51.3,1464.3228346456692,800.1259842519685,80,watershed,setting80.jpg
