label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
64,0.09,0.3385,0.4046,0.309,0.6457,0.878,6.5,499.80555555555554,762.1944444444445,20,watershed,setting20-1.jpg
65,0.0675,0.2932,0.3214,0.297,0.3824,0.871,7.1,505.5925925925926,409.48148148148147,20,watershed,setting20-1.jpg
66,0.395,0.7092,1.0977,0.6721,0.7907,0.6695,6.7,508.4177215189873,605.1835443037975,20,watershed,setting20-1.jpg
67,0.14,0.4222,0.501,0.3801,0.6515,0.8889,21.1,509.0357142857143,278.92857142857144,20,watershed,setting20-1.jpg
68,0.6175,0.8867,1.1167,0.7504,0.7406,0.8459,5.3,514.5546558704453,392.1943319838057,20,watershed,setting20-1.jpg
69,0.085,0.329,0.3776,0.2902,0.6398,0.9444,13.0,511.1470588235294,318.5,20,watershed,setting20-1.jpg
70,0.2125,0.5202,0.6542,0.4872,0.6673,0.8252,5.3,515.6588235294117,407.88235294117646,20,watershed,setting20-1.jpg
71,0.215,0.5232,0.6565,0.4835,0.6764,0.8113,7.3,516.0116279069767,567.2093023255813,20,watershed,setting20-1.jpg
72,0.16,0.4514,0.6702,0.3334,0.8675,0.9143,14.1,521.265625,1135.75,20,watershed,setting20-1.jpg
73,0.0925,0.3432,0.3883,0.311,0.5985,0.881,55.9,523.3243243243244,125.75675675675676,20,watershed,setting20-1.jpg
74,0.4575,0.7632,1.049,0.5863,0.8293,0.8551,5.5,527.7814207650273,375.4918032786885,20,watershed,setting20-1.jpg
75,0.1725,0.4687,0.5896,0.3815,0.7624,0.92,6.1,527.2753623188406,1186.4347826086957,20,watershed,setting20-1.jpg
76,0.13,0.4068,0.6659,0.2591,0.9212,0.9123,4.4,528.5,682.7115384615385,20,watershed,setting20-1.jpg
77,0.255,0.5698,0.8503,0.421,0.8688,0.8718,6.8,535.2254901960785,327.8921568627451,20,watershed,setting20-1.jpg
78,0.085,0.329,0.3693,0.3026,0.5732,0.8718,5.0,531.3529411764706,847.6176470588235,20,watershed,setting20-1.jpg
79,0.065,0.2877,0.3186,0.2689,0.5363,0.8387,2.8,529.6538461538462,853.7307692307693,20,watershed,setting20-1.jpg
80,0.1025,0.3613,0.4103,0.3429,0.549,0.8913,0.6,536.3170731707318,576.4634146341464,20,watershed,setting20-1.jpg
81,0.1475,0.4334,0.4714,0.4111,0.4893,0.9077,3.1,538.271186440678,855.8983050847457,20,watershed,setting20-1.jpg
82,0.085,0.329,0.5539,0.2038,0.9298,0.8947,24.8,537.2647058823529,996.3235294117648,20,watershed,setting20-1.jpg
83,0.3475,0.6652,0.8673,0.6003,0.7218,0.7722,15.3,542.589928057554,1122.474820143885,20,watershed,setting20-1.jpg
84,0.1625,0.4549,0.6132,0.3482,0.8232,0.9286,3.1,541.2153846153847,704.2153846153847,20,watershed,setting20-1.jpg
85,0.3225,0.6408,1.1062,0.3783,0.9397,0.8836,3.4,542.0852713178294,904.953488372093,20,watershed,setting20-1.jpg
86,0.2,0.5046,0.7341,0.3641,0.8684,0.8989,2.1,541.7,1081.5125,20,watershed,setting20-1.jpg
87,0.3475,0.6652,1.049,0.4479,0.9043,0.8797,2.1,542.1079136690647,563.4172661870504,20,watershed,setting20-1.jpg
88,0.2675,0.5836,0.6932,0.5284,0.6473,0.8843,2.1,545.0,595.0654205607476,20,watershed,setting20-1.jpg
89,0.1475,0.4334,0.466,0.4119,0.4677,0.9365,4.5,543.4745762711865,455.6271186440678,20,watershed,setting20-1.jpg
90,0.1275,0.4029,0.4427,0.3797,0.514,0.9808,4.1,544.5098039215686,793.9803921568628,20,watershed,setting20-1.jpg
91,0.245,0.5585,0.8393,0.4041,0.8765,0.8167,2.1,549.2551020408164,627.7755102040817,20,watershed,setting20-1.jpg
92,0.4225,0.7334,0.9151,0.6418,0.7129,0.8492,4.0,550.8224852071006,1175.7041420118344,20,watershed,setting20-1.jpg
93,0.1225,0.3949,0.4435,0.3576,0.5916,0.9423,3.8,551.8979591836735,489.2448979591837,20,watershed,setting20-1.jpg
94,0.1875,0.4886,0.5637,0.4347,0.6367,0.9036,3.3,553.92,1025.2666666666667,20,watershed,setting20-1.jpg
95,0.085,0.329,0.4319,0.2503,0.8149,0.9444,6.3,554.5588235294117,406.6764705882353,20,watershed,setting20-1.jpg
96,0.2625,0.5781,0.698,0.5053,0.6898,0.9052,9.1,559.2380952380952,1133.1619047619047,20,watershed,setting20-1.jpg
97,0.0625,0.2821,0.3097,0.265,0.5174,0.9615,16.5,558.0,1165.08,20,watershed,setting20-1.jpg
98,0.13,0.4068,0.4773,0.3601,0.6563,0.9286,3.3,560.0192307692307,498.65384615384613,20,watershed,setting20-1.jpg
99,0.14,0.4222,0.5968,0.3331,0.8298,0.8358,13.0,564.2142857142857,430.3392857142857,20,watershed,setting20-1.jpg
100,0.1375,0.4184,0.4773,0.3839,0.5943,0.873,3.2,563.6909090909091,477.8727272727273,20,watershed,setting20-1.jpg
101,0.085,0.329,0.3765,0.2946,0.6228,0.9444,7.4,562.4411764705883,526.0588235294117,20,watershed,setting20-1.jpg
102,0.1725,0.4687,0.604,0.394,0.758,0.8734,4.9,566.0289855072464,487.5507246376812,20,watershed,setting20-1.jpg
103,0.0475,0.2459,0.3075,0.1937,0.7767,1.0,69.5,567.578947368421,85.6842105263158,20,watershed,setting20-1.jpg
104,0.1625,0.4549,0.5622,0.3806,0.7359,0.9286,2.7,568.0461538461539,653.5384615384615,20,watershed,setting20-1.jpg
105,0.6175,0.8867,1.2868,0.7002,0.839,0.8046,4.9,575.914979757085,455.6761133603239,20,watershed,setting20-1.jpg
106,0.0725,0.3038,0.3622,0.2845,0.619,0.8529,11.9,568.9655172413793,599.6206896551724,20,watershed,setting20-1.jpg
107,0.075,0.309,0.3922,0.2429,0.7851,0.9375,7.2,570.2,1001.8,20,watershed,setting20-1.jpg
108,0.115,0.3827,0.438,0.3402,0.6299,0.9583,2.4,572.8913043478261,471.7173913043478,20,watershed,setting20-1.jpg
109,0.31,0.6283,0.7202,0.5627,0.6242,0.9254,3.2,576.1129032258065,632.491935483871,20,watershed,setting20-1.jpg
110,0.17,0.4652,0.5837,0.4486,0.6397,0.7816,11.3,577.7058823529412,896.8382352941177,20,watershed,setting20-1.jpg
111,0.19,0.4918,0.5299,0.4688,0.4661,0.8941,8.0,579.3421052631579,998.8026315789474,20,watershed,setting20-1.jpg
112,0.1925,0.4951,0.548,0.4589,0.5468,0.9506,0.8,582.3506493506494,474.02597402597405,20,watershed,setting20-1.jpg
113,0.235,0.547,0.6427,0.4986,0.6309,0.8952,5.7,584.7340425531914,788.9255319148937,20,watershed,setting20-1.jpg
114,0.1425,0.426,0.5238,0.3473,0.7486,0.9828,8.9,584.421052631579,1070.1929824561403,20,watershed,setting20-1.jpg
115,0.3475,0.6652,1.182,0.4137,0.9367,0.8323,6.1,590.863309352518,1160.4028776978416,20,watershed,setting20-1.jpg
116,0.4975,0.7959,1.4042,0.4851,0.9384,0.8468,15.6,596.3668341708543,238.5175879396985,20,watershed,setting20-1.jpg
117,0.2075,0.514,0.5472,0.5119,0.3533,0.9022,2.0,589.6626506024096,567.4698795180723,20,watershed,setting20-1.jpg
118,0.12,0.3909,0.4851,0.3202,0.7513,0.9796,2.0,588.3541666666666,497.2291666666667,20,watershed,setting20-1.jpg
119,0.0825,0.3241,0.4165,0.2557,0.7893,0.9167,5.2,588.1212121212121,709.7878787878788,20,watershed,setting20-1.jpg
120,0.1975,0.5015,1.0511,0.3766,0.9336,0.622,11.2,587.1392405063291,609.2405063291139,20,watershed,setting20-1.jpg
121,0.6725,0.9253,1.7176,0.6627,0.9226,0.639,9.7,595.5092936802974,687.3903345724907,20,watershed,setting20-1.jpg
122,0.09,0.3385,0.4552,0.2479,0.8387,0.973,6.5,593.0555555555555,295.05555555555554,20,watershed,setting20-1.jpg
123,0.0875,0.3338,0.6257,0.2108,0.9415,0.814,9.5,595.6857142857143,420.0571428571429,20,watershed,setting20-1.jpg
124,0.1,0.3568,0.4551,0.2773,0.793,0.9524,1.6,601.5,439.5,20,watershed,setting20-1.jpg
125,0.395,0.7092,0.7659,0.738,0.2679,0.8778,15.1,605.4556962025316,663.7784810126582,20,watershed,setting20-1.jpg
126,0.0775,0.3141,0.3479,0.2932,0.5383,0.9688,6.5,601.8387096774194,975.8387096774194,20,watershed,setting20-1.jpg
127,0.085,0.329,0.3993,0.2754,0.7239,0.9189,26.0,606.0,950.0,20,watershed,setting20-1.jpg
128,0.24,0.5528,0.8834,0.4775,0.8413,0.6957,4.8,612.0,482.8229166666667,20,watershed,setting20-1.jpg
129,0.115,0.3827,0.4775,0.3082,0.7637,0.92,5.4,611.5434782608696,908.0,20,watershed,setting20-1.jpg
130,0.2125,0.5202,0.5786,0.4716,0.5794,0.9341,2.1,613.6588235294117,687.8470588235294,20,watershed,setting20-1.jpg
131,0.1725,0.4687,0.6926,0.3241,0.8838,0.9324,7.9,615.536231884058,323.0869565217391,20,watershed,setting20-1.jpg
132,0.105,0.3656,0.4791,0.2792,0.8127,0.913,7.1,616.5,296.1190476190476,20,watershed,setting20-1.jpg
133,0.37,0.6864,0.8823,0.558,0.7746,0.897,1.8,618.7635135135135,632.027027027027,20,watershed,setting20-1.jpg
134,0.39,0.7047,0.9639,0.5523,0.8196,0.907,2.3,627.1153846153846,614.5064102564103,20,watershed,setting20-1.jpg
135,0.0825,0.3241,0.3736,0.2971,0.6062,0.9167,5.2,621.939393939394,1055.2424242424242,20,watershed,setting20-1.jpg
136,0.11,0.3742,0.4521,0.3168,0.7133,0.898,16.4,625.3863636363636,257.5681818181818,20,watershed,setting20-1.jpg
137,0.1275,0.4029,0.5733,0.2911,0.8614,0.8947,50.5,623.843137254902,743.4117647058823,20,watershed,setting20-1.jpg
138,0.185,0.4853,0.581,0.4069,0.7138,0.961,3.0,625.2567567567568,1063.7837837837837,20,watershed,setting20-1.jpg
139,0.105,0.3656,0.4498,0.3088,0.7272,0.875,4.5,626.8095238095239,659.2619047619048,20,watershed,setting20-1.jpg
140,0.11,0.3742,0.3953,0.3565,0.4318,0.9778,3.3,629.8181818181819,594.1363636363636,20,watershed,setting20-1.jpg
141,0.0725,0.3038,0.3592,0.2599,0.6903,0.9062,14.0,633.1379310344828,269.58620689655174,20,watershed,setting20-1.jpg
142,0.08,0.3192,0.3389,0.2992,0.47,0.9697,11.6,635.625,242.5,20,watershed,setting20-1.jpg
143,0.15,0.437,0.4554,0.4248,0.3605,0.9375,1.1,635.7833333333333,576.85,20,watershed,setting20-1.jpg
144,0.49,0.7899,1.1997,0.6523,0.8392,0.7368,3.8,638.5255102040817,660.6479591836735,20,watershed,setting20-1.jpg
145,0.48,0.7818,1.1783,0.5892,0.866,0.8101,3.6,642.46875,1098.890625,20,watershed,setting20-1.jpg
146,0.0975,0.3523,0.4939,0.2603,0.8498,0.9286,2.5,636.8461538461538,488.9230769230769,20,watershed,setting20-1.jpg
147,0.2275,0.5382,0.6666,0.5076,0.6482,0.8125,23.2,642.1978021978022,602.5054945054945,20,watershed,setting20-1.jpg
148,0.075,0.309,0.3358,0.3081,0.3978,0.9091,11.4,642.3,527.5,20,watershed,setting20-1.jpg
149,0.14,0.4222,0.4948,0.3657,0.6738,0.9492,5.8,648.2857142857143,567.3392857142857,20,watershed,setting20-1.jpg
150,0.0875,0.3338,0.525,0.2178,0.9099,0.8974,10.9,647.3428571428572,783.9142857142857,20,watershed,setting20-1.jpg
151,0.075,0.309,0.3967,0.2415,0.7934,0.9375,8.4,649.3666666666667,985.8,20,watershed,setting20-1.jpg
152,0.2875,0.605,0.8273,0.5107,0.7867,0.7718,15.5,658.9217391304347,844.6086956521739,20,watershed,setting20-1.jpg
153,0.1925,0.4951,0.8676,0.3795,0.8993,0.7196,10.0,657.974025974026,919.1558441558442,20,watershed,setting20-1.jpg
154,0.215,0.5232,0.6809,0.4296,0.7758,0.8687,13.7,664.453488372093,219.2093023255814,20,watershed,setting20-1.jpg
155,0.145,0.4297,0.952,0.2155,0.974,0.7838,17.2,663.7241379310345,1147.603448275862,20,watershed,setting20-1.jpg
156,0.0575,0.2706,0.2915,0.26,0.4524,0.92,8.7,667.0869565217391,1137.2173913043478,20,watershed,setting20-1.jpg
157,0.15,0.437,0.4944,0.3997,0.5885,0.9091,5.2,669.4166666666666,414.15,20,watershed,setting20-1.jpg
158,0.465,0.7695,1.428,0.5039,0.9357,0.753,2.2,679.516129032258,556.4569892473119,20,watershed,setting20-1.jpg
159,0.075,0.309,0.4111,0.2426,0.8073,0.9677,18.2,669.5,1046.2333333333333,20,watershed,setting20-1.jpg
160,0.2975,0.6155,1.1476,0.4729,0.9112,0.6919,5.2,678.2605042016806,535.2941176470588,20,watershed,setting20-1.jpg
161,0.1025,0.3613,0.423,0.3094,0.6819,0.9535,2.4,673.6341463414634,761.5853658536586,20,watershed,setting20-1.jpg
162,0.2875,0.605,0.6843,0.5462,0.6024,0.9274,3.3,675.1826086956522,916.6260869565217,20,watershed,setting20-1.jpg
163,0.3225,0.6408,1.0123,0.4317,0.9045,0.86,9.3,676.8682170542636,633.1162790697674,20,watershed,setting20-1.jpg
164,0.2325,0.5441,0.6869,0.4364,0.7723,0.949,2.9,691.3225806451613,255.30107526881721,20,watershed,setting20-1.jpg
165,0.0675,0.2932,0.353,0.2603,0.6757,0.871,7.3,688.8888888888889,593.7407407407408,20,watershed,setting20-1.jpg
166,0.155,0.4442,0.5233,0.3825,0.6826,0.9394,2.8,690.8225806451613,710.6451612903226,20,watershed,setting20-1.jpg
167,0.4825,0.7838,0.8697,0.7883,0.4223,0.8428,15.0,700.5388601036269,280.8238341968912,20,watershed,setting20-1.jpg
168,0.1375,0.4184,0.5625,0.3194,0.8231,0.9322,2.0,696.7636363636364,563.1090909090909,20,watershed,setting20-1.jpg
169,0.085,0.329,0.3771,0.2873,0.6477,0.9714,4.9,694.8235294117648,1037.235294117647,20,watershed,setting20-1.jpg
170,0.0825,0.3241,0.4065,0.2596,0.7696,1.0,2.6,693.7575757575758,1070.3939393939395,20,watershed,setting20-1.jpg
171,0.2025,0.5078,0.6332,0.4165,0.7532,0.9529,2.2,698.604938271605,521.7777777777778,20,watershed,setting20-1.jpg
172,0.0875,0.3338,0.4655,0.2473,0.8473,0.875,30.7,697.4,1229.5428571428572,20,watershed,setting20-1.jpg
173,0.1125,0.3785,0.431,0.3321,0.6374,0.9574,17.5,698.5555555555555,1269.9555555555555,20,watershed,setting20-1.jpg
174,0.1125,0.3785,0.4843,0.3032,0.7799,0.9574,9.2,700.3111111111111,260.0888888888889,20,watershed,setting20-1.jpg
175,0.1525,0.4406,0.7835,0.4095,0.8525,0.6162,16.0,699.655737704918,317.11475409836066,20,watershed,setting20-1.jpg
176,0.0825,0.3241,0.4317,0.2907,0.7392,0.7857,26.1,702.6363636363636,530.3939393939394,20,watershed,setting20-1.jpg
177,0.095,0.3478,0.4762,0.3002,0.7763,0.7755,4.7,707.8421052631579,316.0,20,watershed,setting20-1.jpg
178,0.155,0.4442,0.4879,0.4279,0.4804,0.9254,3.5,709.2096774193549,591.0806451612904,20,watershed,setting20-1.jpg
179,0.0875,0.3338,0.3595,0.318,0.4666,0.8974,7.7,712.1714285714286,307.57142857142856,20,watershed,setting20-1.jpg
180,0.14,0.4222,0.579,0.3201,0.8333,0.918,4.2,716.3214285714286,353.3392857142857,20,watershed,setting20-1.jpg
181,0.1575,0.4478,0.4835,0.4177,0.5036,0.9403,27.8,717.8412698412699,1317.920634920635,20,watershed,setting20-1.jpg
182,0.405,0.7181,1.0784,0.514,0.8791,0.871,3.5,722.6913580246913,331.68518518518516,20,watershed,setting20-1.jpg
183,0.255,0.5698,0.7184,0.4821,0.7414,0.9444,4.5,722.7352941176471,588.0490196078431,20,watershed,setting20-1.jpg
184,0.1375,0.4184,0.5034,0.3481,0.7223,0.9649,3.1,719.9272727272727,914.8909090909091,20,watershed,setting20-1.jpg
185,0.5125,0.8078,1.1024,0.6255,0.8235,0.8874,8.8,732.5951219512195,539.7121951219513,20,watershed,setting20-1.jpg
186,0.185,0.4853,0.8168,0.3069,0.9267,0.9136,1.6,727.5135135135135,1048.0,20,watershed,setting20-1.jpg
187,0.255,0.5698,0.6998,0.5899,0.5381,0.7786,3.7,728.9117647058823,316.98039215686276,20,watershed,setting20-1.jpg
188,0.135,0.4146,0.6485,0.2734,0.9068,0.8852,1.6,729.5555555555555,922.7777777777778,20,watershed,setting20-1.jpg
189,0.175,0.472,0.5312,0.4435,0.5506,0.9211,6.6,734.5285714285715,1033.1857142857143,20,watershed,setting20-1.jpg
190,0.07,0.2985,0.3619,0.2658,0.6785,0.9333,82.4,733.7142857142857,1180.142857142857,20,watershed,setting20-1.jpg
191,0.125,0.3989,0.5548,0.3176,0.82,0.8065,10.6,734.88,517.26,20,watershed,setting20-1.jpg
192,0.285,0.6024,0.8746,0.4505,0.8571,0.912,3.8,739.5964912280701,727.9736842105264,20,watershed,setting20-1.jpg
193,0.1325,0.4107,0.5462,0.3335,0.7919,0.8689,6.6,737.2452830188679,901.9433962264151,20,watershed,setting20-1.jpg
194,0.215,0.5232,0.7049,0.4256,0.7972,0.819,108.7,742.0232558139535,363.1279069767442,20,watershed,setting20-1.jpg
195,0.08,0.3192,0.37,0.2832,0.6435,0.9697,3.2,741.15625,858.125,20,watershed,setting20-1.jpg
196,0.1025,0.3613,0.3801,0.3444,0.4232,0.9762,2.3,749.390243902439,516.9512195121952,20,watershed,setting20-1.jpg
197,0.155,0.4442,0.6713,0.3841,0.8201,0.7654,7.5,752.2096774193549,573.5967741935484,20,watershed,setting20-1.jpg
198,0.15,0.437,0.5511,0.3852,0.7153,0.8108,11.4,755.25,609.4666666666667,20,watershed,setting20-1.jpg
199,0.24,0.5528,0.8605,0.3666,0.9047,0.8727,5.0,757.0,619.8854166666666,20,watershed,setting20-1.jpg
200,0.5525,0.8387,1.2324,0.6553,0.8469,0.85,5.9,767.2036199095022,597.7013574660633,20,watershed,setting20-1.jpg
201,0.08,0.3192,0.3757,0.2738,0.6847,0.9697,54.6,763.84375,29.09375,20,watershed,setting20-1.jpg
202,0.225,0.5352,0.7327,0.4268,0.8128,0.9184,4.8,767.3888888888889,727.5111111111111,20,watershed,setting20-1.jpg
203,0.2925,0.6103,0.8849,0.5771,0.7581,0.7091,14.7,764.7350427350427,1018.3760683760684,20,watershed,setting20-1.jpg
204,0.1525,0.4406,0.6138,0.3532,0.8179,0.8592,7.8,767.8688524590164,1047.9344262295083,20,watershed,setting20-1.jpg
205,0.6975,0.9424,1.6205,0.6232,0.9231,0.823,7.8,781.1326164874552,613.2043010752689,20,watershed,setting20-1.jpg
206,0.0675,0.2932,0.3355,0.2622,0.6239,0.871,6.9,769.2962962962963,837.5185185185185,20,watershed,setting20-1.jpg
207,0.85,1.0403,1.7528,0.8843,0.8634,0.6841,8.1,778.6794117647058,1278.85,20,watershed,setting20-1.jpg
208,0.085,0.329,0.3694,0.2921,0.6124,0.8947,1.9,772.5,898.0,20,watershed,setting20-1.jpg
209,0.175,0.472,0.716,0.3144,0.8984,0.8861,4.8,775.2,1070.9857142857143,20,watershed,setting20-1.jpg
210,0.085,0.329,0.3703,0.291,0.6185,0.9444,13.3,775.9117647058823,1160.6470588235295,20,watershed,setting20-1.jpg
211,0.2125,0.5202,0.6006,0.4507,0.6609,0.9659,2.5,786.0470588235294,577.1411764705882,20,watershed,setting20-1.jpg
212,0.34,0.658,1.4204,0.393,0.961,0.6355,10.5,787.3161764705883,1255.1985294117646,20,watershed,setting20-1.jpg
213,0.0575,0.2706,0.3427,0.2194,0.7682,0.8846,32.7,794.8695652173913,1098.8695652173913,20,watershed,setting20-1.jpg
214,0.21,0.5171,0.5405,0.5135,0.3121,0.8842,3.0,799.5119047619048,332.82142857142856,20,watershed,setting20-1.jpg
215,0.1475,0.4334,0.6964,0.3379,0.8744,0.7662,10.8,805.3220338983051,789.6779661016949,20,watershed,setting20-1.jpg
216,0.205,0.5109,0.6817,0.4223,0.7851,0.8542,3.3,803.609756097561,1131.121951219512,20,watershed,setting20-1.jpg
217,0.05,0.2523,0.3522,0.1935,0.8355,0.8333,15.4,807.55,335.1,20,watershed,setting20-1.jpg
218,0.115,0.3827,0.5363,0.2853,0.8468,0.92,3.3,810.0217391304348,573.4347826086956,20,watershed,setting20-1.jpg
219,0.2,0.5046,0.5986,0.4344,0.688,0.9524,28.9,817.8125,591.6625,20,watershed,setting20-1.jpg
220,0.18,0.4787,0.5303,0.4479,0.5353,0.9351,3.6,815.9444444444445,1193.0833333333333,20,watershed,setting20-1.jpg
221,0.32,0.6383,1.0845,0.4803,0.8966,0.7574,22.9,821.984375,173.4765625,20,watershed,setting20-1.jpg
222,0.14,0.4222,0.5283,0.3377,0.769,0.9655,9.0,819.25,274.55357142857144,20,watershed,setting20-1.jpg
223,0.205,0.5109,0.7307,0.3731,0.8598,0.8632,3.2,824.560975609756,536.5975609756098,20,watershed,setting20-1.jpg
224,0.1325,0.4107,0.4175,0.4085,0.2065,0.9636,3.2,827.6037735849056,339.1698113207547,20,watershed,setting20-1.jpg
225,0.0675,0.2932,0.359,0.2409,0.7414,0.9643,11.6,827.3703703703703,416.9259259259259,20,watershed,setting20-1.jpg
226,0.1725,0.4687,0.5759,0.4211,0.6821,0.8118,6.9,835.0144927536232,1205.7971014492753,20,watershed,setting20-1.jpg
227,0.1625,0.4549,0.4979,0.4378,0.4763,0.9286,6.6,838.6615384615385,1179.8153846153846,20,watershed,setting20-1.jpg
228,0.1625,0.4549,0.7119,0.339,0.8793,0.7738,14.4,856.0307692307692,384.89230769230767,20,watershed,setting20-1.jpg
229,0.105,0.3656,0.4927,0.3016,0.7908,0.875,15.6,851.952380952381,1259.1904761904761,20,watershed,setting20-1.jpg
230,0.1275,0.4029,0.4493,0.365,0.5831,0.9623,5.0,855.4901960784314,1203.0980392156862,20,watershed,setting20-1.jpg
231,0.25,0.5642,0.8179,0.4093,0.8658,0.885,4.5,859.56,343.55,20,watershed,setting20-1.jpg
232,0.12,0.3909,0.4581,0.3501,0.645,0.8727,7.9,858.125,1176.5833333333333,20,watershed,setting20-1.jpg
