label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
8,0.19,0.4918,0.6162,0.3977,0.7638,0.9268,18.3,90.35526315789474,478.9342105263158,20,watershed,setting20-4.jpg
11,0.1725,0.4687,0.6284,0.3728,0.8049,0.8961,21.2,118.56521739130434,448.6376811594203,20,watershed,setting20-4.jpg
12,0.13,0.4068,0.4864,0.3536,0.6865,0.9286,25.6,144.82692307692307,600.4230769230769,20,watershed,setting20-4.jpg
13,0.1425,0.426,0.4621,0.4118,0.4538,0.9194,32.4,147.7017543859649,443.2280701754386,20,watershed,setting20-4.jpg
14,0.7325,0.9657,1.0847,1.0167,0.3486,0.8207,4.4,179.740614334471,536.7815699658703,20,watershed,setting20-4.jpg
15,0.8625,1.0479,1.6227,0.7273,0.8939,0.8846,9.2,185.13623188405796,483.8202898550725,20,watershed,setting20-4.jpg
16,0.1575,0.4478,0.5518,0.3825,0.7208,0.9403,11.4,189.82539682539684,458.3809523809524,20,watershed,setting20-4.jpg
17,0.2025,0.5078,0.7402,0.3935,0.847,0.8351,21.0,191.1851851851852,572.8395061728395,20,watershed,setting20-4.jpg
18,0.12,0.3909,0.4832,0.3244,0.741,0.9231,18.2,196.39583333333334,432.3541666666667,20,watershed,setting20-4.jpg
19,0.1325,0.4107,0.5198,0.3778,0.6868,0.7681,20.0,203.18867924528303,539.566037735849,20,watershed,setting20-4.jpg
20,0.2075,0.514,0.7287,0.3863,0.8479,0.8737,15.6,209.49397590361446,442.4698795180723,20,watershed,setting20-4.jpg
21,0.2225,0.5323,0.7529,0.3817,0.862,0.9175,2.2,214.8876404494382,591.8314606741573,20,watershed,setting20-4.jpg
22,0.105,0.3656,0.6199,0.3016,0.8736,0.6885,51.1,221.45238095238096,631.7142857142857,20,watershed,setting20-4.jpg
23,0.1675,0.4618,0.5834,0.3827,0.7549,0.8816,23.8,225.26865671641792,399.1044776119403,20,watershed,setting20-4.jpg
24,0.385,0.7001,1.1039,0.4482,0.9139,0.9333,9.6,227.01298701298703,600.3506493506494,20,watershed,setting20-4.jpg
25,0.23,0.5412,0.8543,0.3631,0.9052,0.8598,24.1,224.7608695652174,657.2934782608696,20,watershed,setting20-4.jpg
26,0.1025,0.3613,0.4145,0.3392,0.5746,0.8542,47.0,231.0,497.0,20,watershed,setting20-4.jpg
27,0.2,0.5046,0.6527,0.4263,0.7572,0.8511,15.8,232.5,530.8625,20,watershed,setting20-4.jpg
28,0.065,0.2877,0.3783,0.2191,0.8152,0.963,18.5,236.07692307692307,424.4230769230769,20,watershed,setting20-4.jpg
29,0.3775,0.6933,0.8923,0.607,0.7329,0.8162,24.5,242.33774834437085,375.9205298013245,20,watershed,setting20-4.jpg
30,0.0725,0.3038,0.378,0.249,0.7523,0.9667,10.4,239.10344827586206,548.0689655172414,20,watershed,setting20-4.jpg
32,0.2,0.5046,0.5956,0.4531,0.6491,0.8989,8.2,252.65,641.4875,20,watershed,setting20-4.jpg
33,0.2025,0.5078,0.6015,0.4379,0.6856,0.931,10.6,262.34567901234567,810.2345679012345,20,watershed,setting20-4.jpg
35,0.4075,0.7203,1.0837,0.5402,0.8669,0.8763,3.1,273.20245398773005,551.8834355828221,20,watershed,setting20-4.jpg
36,0.2125,0.5202,0.8569,0.3591,0.908,0.7727,36.8,271.15294117647056,645.4823529411765,20,watershed,setting20-4.jpg
38,0.355,0.6723,1.3776,0.403,0.9563,0.7474,10.2,281.0211267605634,540.7957746478874,20,watershed,setting20-4.jpg
39,0.0575,0.2706,0.3568,0.2274,0.7706,0.8846,38.4,278.4782608695652,684.6521739130435,20,watershed,setting20-4.jpg
40,0.1525,0.4406,0.5055,0.422,0.5505,0.8243,19.6,281.0327868852459,693.2459016393443,20,watershed,setting20-4.jpg
41,0.0075,0.0977,0.1633,0.0,1.0,1.0,13.3,298.0,464.0,20,watershed,setting20-4.jpg
42,0.0525,0.2585,0.2658,0.2496,0.344,0.9545,19.0,301.1904761904762,466.14285714285717,20,watershed,setting20-4.jpg
43,0.295,0.6129,0.6825,0.5794,0.5284,0.8489,8.9,308.8050847457627,640.3220338983051,20,watershed,setting20-4.jpg
44,0.42,0.7313,1.0336,0.574,0.8316,0.8077,14.7,314.07142857142856,866.5178571428571,20,watershed,setting20-4.jpg
45,0.11,0.3742,0.4438,0.316,0.7021,0.9362,9.8,315.77272727272725,836.2727272727273,20,watershed,setting20-4.jpg
46,0.6875,0.9356,1.5809,0.637,0.9152,0.7576,4.6,333.59272727272725,510.3527272727273,20,watershed,setting20-4.jpg
47,0.1825,0.482,0.5303,0.4462,0.5404,0.9733,8.9,326.06849315068496,990.2602739726027,20,watershed,setting20-4.jpg
48,0.075,0.309,0.3679,0.2872,0.6249,0.8333,22.1,333.5,670.2666666666667,20,watershed,setting20-4.jpg
49,0.1675,0.4618,0.5744,0.3784,0.7523,0.971,8.5,333.25373134328356,730.820895522388,20,watershed,setting20-4.jpg
50,0.2775,0.5944,0.7656,0.5361,0.7138,0.8346,15.6,336.7027027027027,844.5855855855856,20,watershed,setting20-4.jpg
51,0.06,0.2764,0.3375,0.229,0.7345,0.9231,21.8,339.0833333333333,404.4583333333333,20,watershed,setting20-4.jpg
52,0.1075,0.37,0.4158,0.3562,0.5161,0.86,20.0,338.6511627906977,705.4186046511628,20,watershed,setting20-4.jpg
53,0.1675,0.4618,0.5458,0.4137,0.6523,0.8816,16.1,340.53731343283584,785.0149253731344,20,watershed,setting20-4.jpg
55,0.13,0.4068,0.4671,0.3642,0.6262,0.9286,7.7,340.63461538461536,754.3653846153846,20,watershed,setting20-4.jpg
56,0.1475,0.4334,0.6117,0.318,0.8543,0.9219,3.7,341.91525423728814,766.4406779661017,20,watershed,setting20-4.jpg
57,0.6225,0.8903,1.0729,0.9078,0.533,0.8032,9.8,351.6546184738956,870.7590361445783,20,watershed,setting20-4.jpg
58,0.14,0.4222,0.6438,0.3087,0.8775,0.8116,33.1,359.94642857142856,434.64285714285717,20,watershed,setting20-4.jpg
59,0.1275,0.4029,0.4826,0.34,0.7096,0.9107,14.3,366.54901960784315,557.7450980392157,20,watershed,setting20-4.jpg
72,0.2,0.5046,0.6311,0.4439,0.7108,0.8421,3.6,376.375,645.5,20,watershed,setting20-4.jpg
73,0.1225,0.3949,0.5485,0.3296,0.7993,0.875,5.5,375.6326530612245,530.4897959183673,20,watershed,setting20-4.jpg
74,0.16,0.4514,0.5701,0.3577,0.7786,0.9846,1.4,381.4375,543.984375,20,watershed,setting20-4.jpg
75,0.165,0.4583,0.5789,0.3846,0.7474,0.8919,14.7,383.6969696969697,427.27272727272725,20,watershed,setting20-4.jpg
76,0.1575,0.4478,0.5577,0.3871,0.7199,0.84,5.5,386.63492063492066,676.6984126984127,20,watershed,setting20-4.jpg
