label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
28,0.9775,1.1156,1.5732,0.8938,0.8229,0.7505,6.4,415.5805626598465,729.9897698209719,60,watershed,setting60-3.jpg
29,0.1425,0.426,0.4739,0.3943,0.5548,0.9661,12.8,409.9298245614035,584.2982456140351,60,watershed,setting60-3.jpg
30,0.5825,0.8612,1.0695,0.7433,0.719,0.8927,42.1,417.2145922746781,1001.480686695279,60,watershed,setting60-3.jpg
31,0.1875,0.4886,0.621,0.402,0.7623,0.9036,10.0,416.04,646.7733333333333,60,watershed,setting60-3.jpg
32,1.48,1.3727,1.7352,1.107,0.7701,0.9178,4.2,437.1942567567568,592.6976351351351,60,watershed,setting60-3.jpg
33,0.21,0.5171,0.7062,0.4682,0.7486,0.8077,16.2,468.0357142857143,708.452380952381,60,watershed,setting60-3.jpg
34,0.6975,0.9424,1.334,0.7609,0.8214,0.8665,4.7,498.97849462365593,556.2258064516129,60,watershed,setting60-3.jpg
35,0.1825,0.482,0.7317,0.346,0.8811,0.8795,31.1,497.17808219178085,930.0410958904109,60,watershed,setting60-3.jpg
36,1.575,1.4161,1.5408,1.3572,0.4735,0.9211,1.4,513.6126984126984,574.484126984127,60,watershed,setting60-3.jpg
37,0.745,0.9739,1.3225,0.7724,0.8117,0.8869,3.4,513.3993288590603,652.3523489932886,60,watershed,setting60-3.jpg
38,0.605,0.8777,1.0158,0.7714,0.6507,0.9528,1.9,519.2561983471074,628.8305785123966,60,watershed,setting60-3.jpg
39,0.5225,0.8156,2.1322,0.4669,0.9757,0.6239,24.7,522.4306220095693,864.3444976076555,60,watershed,setting60-3.jpg
40,0.355,0.6723,1.1541,0.4201,0.9314,0.8304,4.9,522.2042253521126,547.7253521126761,60,watershed,setting60-3.jpg
41,0.9425,1.0955,1.3158,1.0001,0.6498,0.8214,2.9,538.9496021220159,523.3713527851459,60,watershed,setting60-3.jpg
42,0.245,0.5585,0.8667,0.3934,0.891,0.8596,139.3,532.4591836734694,774.8061224489796,60,watershed,setting60-3.jpg
43,0.6525,0.9115,1.067,0.9381,0.4764,0.8502,2.0,540.3295019157088,665.8620689655172,60,watershed,setting60-3.jpg
44,0.1075,0.37,0.4488,0.3121,0.7187,0.9149,5.4,541.4186046511628,679.0697674418604,60,watershed,setting60-3.jpg
45,0.34,0.658,1.0967,0.4325,0.919,0.8144,24.7,549.4926470588235,500.75,60,watershed,setting60-3.jpg
46,0.42,0.7313,0.8764,0.6272,0.6985,0.9545,2.7,555.9880952380952,545.875,60,watershed,setting60-3.jpg
47,1.075,1.1699,1.369,1.1189,0.5762,0.7847,57.1,567.7116279069768,773.6046511627907,60,watershed,setting60-3.jpg
48,0.235,0.547,0.6184,0.4847,0.621,0.9307,11.0,561.8936170212766,930.1808510638298,60,watershed,setting60-3.jpg
49,1.045,1.1535,1.6668,0.8865,0.8469,0.88,3.1,576.3947368421053,655.5885167464115,60,watershed,setting60-3.jpg
50,0.975,1.1142,1.4708,0.8842,0.7991,0.9155,2.2,577.9487179487179,514.3076923076923,60,watershed,setting60-3.jpg
51,0.895,1.0675,1.3529,0.9,0.7466,0.9323,3.8,589.4385474860335,380.16759776536315,60,watershed,setting60-3.jpg
52,0.735,0.9674,1.5434,0.6637,0.9028,0.9245,2.9,601.7721088435375,454.1020408163265,60,watershed,setting60-3.jpg
53,0.34,0.658,1.0418,0.5322,0.8596,0.7158,6.3,596.8676470588235,717.8014705882352,60,watershed,setting60-3.jpg
54,0.1225,0.3949,0.4187,0.3719,0.4593,0.9245,4.3,597.795918367347,486.48979591836735,60,watershed,setting60-3.jpg
55,0.19,0.4918,0.6023,0.4089,0.7343,0.9157,4.1,599.9605263157895,784.0,60,watershed,setting60-3.jpg
56,0.2525,0.567,0.6274,0.5353,0.5216,0.9099,2.4,602.5049504950495,595.019801980198,60,watershed,setting60-3.jpg
57,0.5325,0.8234,1.1483,0.657,0.8202,0.8875,4.2,624.3521126760563,316.25821596244134,60,watershed,setting60-3.jpg
58,0.4575,0.7632,0.988,0.6247,0.7747,0.9059,71.6,627.1256830601093,1003.983606557377,60,watershed,setting60-3.jpg
59,1.2375,1.2552,1.4174,1.2203,0.5088,0.8376,6.5,634.1535353535354,1062.0464646464648,60,watershed,setting60-3.jpg
60,0.545,0.833,1.0761,0.6909,0.7667,0.8583,3.3,642.4770642201835,446.1284403669725,60,watershed,setting60-3.jpg
61,0.3475,0.6652,0.7144,0.6578,0.3899,0.9521,10.7,643.0719424460432,1024.0,60,watershed,setting60-3.jpg
62,0.9725,1.1128,1.6413,0.7888,0.8769,0.8683,3.5,660.5501285347044,538.2776349614396,60,watershed,setting60-3.jpg
63,0.2625,0.5781,0.72,0.5184,0.694,0.8077,149.8,655.2857142857143,1051.8857142857144,60,watershed,setting60-3.jpg
64,0.485,0.7858,1.1097,0.6043,0.8387,0.9151,6.0,666.6649484536083,983.5670103092783,60,watershed,setting60-3.jpg
65,1.245,1.259,1.5711,1.0907,0.7197,0.8356,1.6,679.1947791164658,306.1546184738956,60,watershed,setting60-3.jpg
66,0.8075,1.014,1.3255,0.8984,0.7353,0.839,7.4,671.594427244582,1069.7863777089783,60,watershed,setting60-3.jpg
67,0.2675,0.5836,0.8171,0.4292,0.851,0.9304,6.3,685.6822429906542,574.2056074766355,60,watershed,setting60-3.jpg
68,0.245,0.5585,1.0321,0.3734,0.9322,0.784,6.4,692.2142857142857,782.9489795918367,60,watershed,setting60-3.jpg
69,1.3625,1.3171,1.6317,1.1397,0.7156,0.8423,4.5,701.1816513761468,503.59266055045873,60,watershed,setting60-3.jpg
70,0.2875,0.605,0.9017,0.4475,0.8681,0.8042,77.7,697.9130434782609,664.695652173913,60,watershed,setting60-3.jpg
71,0.405,0.7181,0.8145,0.6498,0.603,0.9643,3.3,703.2592592592592,767.2901234567901,60,watershed,setting60-3.jpg
72,0.3075,0.6257,0.7289,0.5625,0.636,0.9318,3.6,714.0975609756098,467.130081300813,60,watershed,setting60-3.jpg
73,0.435,0.7442,1.0598,0.5513,0.854,0.8969,4.3,714.6091954022988,266.45402298850576,60,watershed,setting60-3.jpg
74,0.4675,0.7715,1.0623,0.6127,0.8169,0.8202,34.7,716.1390374331551,744.3155080213904,60,watershed,setting60-3.jpg
75,0.2275,0.5382,0.685,0.4716,0.7253,0.8835,4.9,719.1208791208791,372.8131868131868,60,watershed,setting60-3.jpg
76,0.1325,0.4107,0.4174,0.4046,0.2459,0.9636,8.3,720.4150943396227,583.5849056603773,60,watershed,setting60-3.jpg
77,2.4175,1.7544,2.2514,1.5356,0.7313,0.8565,5.0,734.5522233712513,304.77352637021716,60,watershed,setting60-3.jpg
78,0.1075,0.37,0.3901,0.3512,0.4353,0.9773,7.0,732.2558139534884,430.0,60,watershed,setting60-3.jpg
79,0.69,0.9373,1.3389,0.9227,0.7246,0.6619,7.3,740.7644927536232,336.9927536231884,60,watershed,setting60-3.jpg
80,0.515,0.8098,0.8618,0.7778,0.4307,0.9279,2.6,740.9126213592233,1034.8252427184466,60,watershed,setting60-3.jpg
81,0.325,0.6433,1.1096,0.4479,0.9149,0.7602,12.3,745.4076923076923,1019.6846153846154,60,watershed,setting60-3.jpg
82,0.49,0.7899,1.148,0.6501,0.8242,0.7341,7.5,758.1428571428571,841.6122448979592,60,watershed,setting60-3.jpg
83,2.1075,1.6381,2.7226,1.3195,0.8747,0.652,16.3,772.0581257413997,524.8884934756821,60,watershed,setting60-3.jpg
84,0.735,0.9674,1.1855,0.8659,0.683,0.8673,3.0,768.4115646258504,215.05442176870747,60,watershed,setting60-3.jpg
85,0.4075,0.7203,1.0868,0.5107,0.8827,0.8811,1.7,771.4049079754601,320.47852760736197,60,watershed,setting60-3.jpg
86,2.075,1.6254,2.3031,1.2509,0.8397,0.8426,21.5,793.6349397590361,873.4240963855422,60,watershed,setting60-3.jpg
87,0.23,0.5412,0.6232,0.5214,0.5478,0.844,3.2,777.1304347826087,577.7717391304348,60,watershed,setting60-3.jpg
88,0.2775,0.5944,1.1163,0.389,0.9373,0.7817,9.4,775.6756756756756,889.5585585585585,60,watershed,setting60-3.jpg
89,0.9375,1.0925,1.3869,0.926,0.7445,0.8641,3.6,785.32,668.696,60,watershed,setting60-3.jpg
90,0.455,0.7611,1.023,0.6494,0.7727,0.7879,13.0,790.3241758241758,893.5494505494505,60,watershed,setting60-3.jpg
91,0.315,0.6333,0.6881,0.6408,0.3644,0.9197,108.8,796.2777777777778,496.3888888888889,60,watershed,setting60-3.jpg
92,0.9575,1.1041,1.7327,0.7832,0.892,0.8362,5.2,802.0104438642297,384.88772845953,60,watershed,setting60-3.jpg
93,0.3325,0.6507,0.7993,0.5348,0.7432,0.9172,110.1,810.5563909774436,563.0676691729324,60,watershed,setting60-3.jpg
94,0.755,0.9805,1.3543,0.7564,0.8295,0.9069,3.5,818.5264900662252,694.4105960264901,60,watershed,setting60-3.jpg
95,0.24,0.5528,0.7157,0.4524,0.7749,0.9143,5.6,808.90625,975.0729166666666,60,watershed,setting60-3.jpg
96,0.585,0.863,1.0509,0.8334,0.6092,0.7748,9.5,817.2393162393163,467.27777777777777,60,watershed,setting60-3.jpg
97,0.4525,0.759,0.819,0.7344,0.4428,0.8829,4.5,818.6132596685082,590.4640883977901,60,watershed,setting60-3.jpg
98,0.57,0.8519,0.9887,0.9036,0.4058,0.7475,8.3,823.2719298245614,414.859649122807,60,watershed,setting60-3.jpg
99,0.49,0.7899,1.0064,0.6406,0.7712,0.9333,2.3,825.3265306122449,434.8061224489796,60,watershed,setting60-3.jpg
100,1.1125,1.1902,1.4792,1.0898,0.6762,0.7594,8.0,839.076404494382,458.3056179775281,60,watershed,setting60-3.jpg
101,0.3725,0.6887,0.9421,0.5277,0.8284,0.8976,5.2,832.2147651006711,507.87919463087246,60,watershed,setting60-3.jpg
102,1.6775,1.4615,1.8876,1.2002,0.7718,0.8748,2.9,843.0998509687034,592.859910581222,60,watershed,setting60-3.jpg
103,1.1675,1.2192,1.6144,1.1785,0.6835,0.7252,5.4,847.5995717344754,647.0599571734475,60,watershed,setting60-3.jpg
104,0.55,0.8368,0.924,0.7665,0.5585,0.9607,3.4,868.9909090909091,390.28636363636366,60,watershed,setting60-3.jpg
105,0.425,0.7356,1.0617,0.5438,0.8589,0.8586,14.8,872.6176470588235,679.6705882352941,60,watershed,setting60-3.jpg
106,0.36,0.677,1.0893,0.4477,0.9116,0.8889,5.8,874.25,445.5208333333333,60,watershed,setting60-3.jpg
107,0.34,0.658,0.8098,0.5703,0.71,0.951,6.8,881.0147058823529,424.27941176470586,60,watershed,setting60-3.jpg
108,0.31,0.6283,0.9356,0.5376,0.8184,0.7949,18.4,899.9112903225806,276.25,60,watershed,setting60-3.jpg
109,0.285,0.6024,0.8783,0.4233,0.8762,0.8976,19.3,903.5087719298245,844.061403508772,60,watershed,setting60-3.jpg
110,0.665,0.9202,1.2571,0.7149,0.8225,0.911,4.6,924.0225563909775,570.3684210526316,60,watershed,setting60-3.jpg
111,0.43,0.7399,0.9313,0.6173,0.7488,0.9297,9.0,928.2209302325581,519.4651162790698,60,watershed,setting60-3.jpg
112,0.6225,0.8903,1.3463,0.6527,0.8746,0.8893,5.6,929.2610441767068,221.86345381526104,60,watershed,setting60-3.jpg
113,0.775,0.9934,1.5302,0.7269,0.88,0.7908,4.9,952.983870967742,433.48709677419356,60,watershed,setting60-3.jpg
114,0.4575,0.7632,1.4637,0.6082,0.9096,0.6703,76.4,951.2459016393443,636.0819672131148,60,watershed,setting60-3.jpg
115,0.76,0.9837,2.2489,0.6965,0.9508,0.6032,13.3,971.7894736842105,656.1282894736842,60,watershed,setting60-3.jpg
116,0.195,0.4983,0.6638,0.4321,0.7592,0.8387,16.4,956.6410256410256,602.2692307692307,60,watershed,setting60-3.jpg
117,0.755,0.9805,1.0437,0.986,0.3278,0.9235,4.6,971.4271523178808,804.3774834437086,60,watershed,setting60-3.jpg
118,0.415,0.7269,0.9586,0.6391,0.7453,0.8177,7.1,977.066265060241,389.3313253012048,60,watershed,setting60-3.jpg
119,0.4125,0.7247,0.8217,0.6524,0.608,0.9375,3.9,991.3272727272728,971.1454545454545,60,watershed,setting60-3.jpg
120,0.2825,0.5997,0.7254,0.5492,0.6532,0.8968,12.4,1005.3805309734513,682.9646017699115,60,watershed,setting60-3.jpg
121,0.67,0.9236,1.3133,0.7003,0.846,0.9178,4.2,1013.4962686567164,449.2686567164179,60,watershed,setting60-3.jpg
122,0.905,1.0734,1.1249,1.0447,0.371,0.9235,5.9,1025.0580110497237,963.7209944751381,60,watershed,setting60-3.jpg
123,0.4425,0.7506,1.0124,0.6064,0.8007,0.8592,1.7,1023.9039548022599,354.17514124293785,60,watershed,setting60-3.jpg
124,0.7625,0.9853,1.1982,0.8218,0.7277,0.9713,2.2,1028.3672131147541,668.8196721311475,60,watershed,setting60-3.jpg
125,0.375,0.691,0.9404,0.5139,0.8375,0.9554,3.8,1029.8333333333333,637.2,60,watershed,setting60-3.jpg
126,0.0775,0.3141,0.3601,0.2757,0.6435,0.9688,7.5,1029.5483870967741,364.48387096774195,60,watershed,setting60-3.jpg
127,1.1225,1.1955,1.37,1.0796,0.6156,0.9433,1.4,1049.227171492205,354.57015590200444,60,watershed,setting60-3.jpg
128,0.15,0.437,0.529,0.3773,0.701,0.9091,11.8,1046.4333333333334,458.0833333333333,60,watershed,setting60-3.jpg
129,2.0275,1.6067,2.1554,1.6634,0.636,0.6664,2.9,1094.4044389642418,884.0406905055487,60,watershed,setting60-3.jpg
130,0.25,0.5642,0.659,0.5085,0.6362,0.8929,12.0,1111.78,703.5,60,watershed,setting60-3.jpg
131,0.2575,0.5726,0.6925,0.4963,0.6973,0.9196,7.6,1126.5825242718447,617.7378640776699,60,watershed,setting60-3.jpg
132,0.28,0.5971,0.711,0.5041,0.7053,0.9655,6.3,1127.4107142857142,585.0,60,watershed,setting60-3.jpg
133,0.9775,1.1156,1.6632,0.8182,0.8706,0.8232,11.6,1139.5805626598465,451.9283887468031,60,watershed,setting60-3.jpg
134,0.2025,0.5078,0.6318,0.4084,0.7631,0.9759,16.6,1139.567901234568,688.5185185185185,60,watershed,setting60-3.jpg
135,0.315,0.6333,0.9239,0.4401,0.8792,0.9333,2.1,1151.1587301587301,684.0714285714286,60,watershed,setting60-3.jpg
136,1.3925,1.3315,1.6454,1.2919,0.6193,0.7704,2.1,1154.7468581687613,776.3123877917415,60,watershed,setting60-3.jpg
137,0.1725,0.4687,0.8564,0.3323,0.9217,0.7419,65.3,1146.608695652174,1135.7971014492753,60,watershed,setting60-3.jpg
138,0.39,0.7047,1.0333,0.4974,0.8765,0.9398,5.9,1156.3397435897436,647.3205128205128,60,watershed,setting60-3.jpg
139,0.3525,0.6699,0.7115,0.6426,0.4292,0.9527,41.1,1169.3120567375886,1153.0780141843973,60,watershed,setting60-3.jpg
140,1.1025,1.1848,1.601,0.9034,0.8256,0.9074,1.2,1180.0090702947846,763.18820861678,60,watershed,setting60-3.jpg
141,0.4525,0.759,0.993,0.627,0.7754,0.8458,112.3,1186.9392265193371,855.5359116022099,60,watershed,setting60-3.jpg
142,0.2125,0.5202,0.7551,0.3831,0.8617,0.8416,9.7,1208.1176470588234,782.5764705882353,60,watershed,setting60-3.jpg
143,0.665,0.9202,1.2725,0.7399,0.8136,0.7988,8.4,1216.7744360902257,792.8308270676691,60,watershed,setting60-3.jpg
144,0.2925,0.6103,0.9186,0.4325,0.8822,0.8864,7.3,1214.8119658119658,743.8461538461538,60,watershed,setting60-3.jpg
145,0.415,0.7269,1.3318,0.5114,0.9233,0.6535,6.3,1219.6626506024097,775.6325301204819,60,watershed,setting60-3.jpg
146,1.0225,1.141,1.9821,0.6755,0.9401,0.8911,17.3,1234.5647921760392,399.5574572127139,60,watershed,setting60-3.jpg
147,1.6175,1.4351,1.6931,1.2741,0.6586,0.8851,1.1,1244.9273570324574,766.9876352395672,60,watershed,setting60-3.jpg
148,0.5175,0.8117,0.92,0.7445,0.5875,0.9241,1.1,1265.5169082125603,747.3768115942029,60,watershed,setting60-3.jpg
149,1.2525,1.2628,1.4133,1.1621,0.5691,0.9364,2.4,1287.7385229540919,627.2674650698602,60,watershed,setting60-3.jpg
150,0.655,0.9132,1.1198,0.7828,0.715,0.8344,3.7,1299.442748091603,749.1374045801526,60,watershed,setting60-3.jpg
151,0.9475,1.0984,2.0862,0.7169,0.9391,0.6993,6.1,1298.1266490765172,432.41952506596306,60,watershed,setting60-3.jpg
152,0.38,0.6956,0.7946,0.6409,0.5912,0.9102,18.5,1300.5592105263158,910.9934210526316,60,watershed,setting60-3.jpg
153,0.805,1.0124,1.4013,0.7443,0.8473,0.9148,5.9,1306.642857142857,790.7018633540373,60,watershed,setting60-3.jpg
154,0.4325,0.7421,0.8281,0.686,0.5601,0.9351,3.8,1334.150289017341,711.3988439306358,60,watershed,setting60-3.jpg
155,0.535,0.8253,1.1489,0.7472,0.7596,0.7985,15.2,1334.3364485981308,326.3224299065421,60,watershed,setting60-3.jpg
156,0.395,0.7092,0.8579,0.6276,0.6818,0.9349,3.6,1333.3227848101267,417.26582278481015,60,watershed,setting60-3.jpg
157,0.4025,0.7159,1.018,0.5371,0.8495,0.8385,130.1,1338.391304347826,438.75155279503105,60,watershed,setting60-3.jpg
158,0.805,1.0124,1.2462,0.8573,0.7258,0.8822,5.2,1348.7639751552795,448.6645962732919,60,watershed,setting60-3.jpg
159,0.69,0.9373,1.4667,0.6065,0.9105,0.9388,8.3,1349.5398550724638,496.0471014492754,60,watershed,setting60-3.jpg
160,0.255,0.5698,0.6373,0.5105,0.5986,0.9714,10.1,1354.4313725490197,783.5294117647059,60,watershed,setting60-3.jpg
161,0.3575,0.6747,0.9097,0.5702,0.7792,0.8314,26.1,1393.5384615384614,491.7132867132867,60,watershed,setting60-3.jpg
162,0.8325,1.0295,1.7548,0.6382,0.9315,0.8222,99.6,1423.4954954954956,458.1711711711712,60,watershed,setting60-3.jpg
163,0.5375,0.8273,0.9174,0.7693,0.5447,0.9641,21.4,1495.6,533.1348837209302,60,watershed,setting60-3.jpg
164,0.4725,0.7756,1.0032,0.7003,0.716,0.7975,39.7,1507.2751322751324,459.0740740740741,60,watershed,setting60-3.jpg
165,3.56,2.129,4.9578,1.5937,0.9469,0.5016,54.2,1727.3820224719102,446.938202247191,60,watershed,setting60-3.jpg
166,0.1775,0.4754,0.7281,0.3311,0.8906,0.8161,59.4,1720.0704225352113,418.98591549295776,60,watershed,setting60-3.jpg
167,1.62,1.4362,2.7327,0.8557,0.9497,0.804,94.9,1741.0246913580247,389.64814814814815,60,watershed,setting60-3.jpg
168,1.3175,1.2952,2.8375,0.8353,0.9557,0.7199,74.7,1741.8671726755217,490.9070208728653,60,watershed,setting60-3.jpg
169,0.86,1.0464,1.2327,0.9606,0.6267,0.8643,63.8,1748.9883720930231,471.2674418604651,60,watershed,setting60-3.jpg
170,0.9825,1.1185,2.0391,0.9077,0.8954,0.6528,114.7,1749.4529262086514,451.74554707379133,60,watershed,setting60-3.jpg
171,1.7025,1.4723,4.0952,1.4507,0.9352,0.3699,90.2,1762.698972099853,438.4052863436123,60,watershed,setting60-3.jpg
172,0.2,0.5046,0.5933,0.4748,0.5996,0.8602,86.0,1766.1125,419.6125,60,watershed,setting60-3.jpg
173,0.5675,0.85,2.2289,0.4754,0.977,0.5927,53.4,1756.1057268722468,482.4669603524229,60,watershed,setting60-3.jpg
174,0.4125,0.7247,1.3878,0.4319,0.9503,0.782,75.0,1771.139393939394,464.07878787878786,60,watershed,setting60-3.jpg
