label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
16,0.2325,0.5441,0.8693,0.4784,0.835,0.7045,5.1,207.25806451612902,661.989247311828,20,watershed,setting20-2.jpg
17,0.2125,0.5202,0.9708,0.3697,0.9247,0.6967,3.6,217.28235294117647,617.0235294117647,20,watershed,setting20-2.jpg
18,0.2825,0.5997,0.8181,0.4555,0.8307,0.9113,7.1,230.15929203539824,498.8053097345133,20,watershed,setting20-2.jpg
19,0.06,0.2764,0.3219,0.2441,0.6516,0.9231,2.5,230.04166666666666,573.0416666666666,20,watershed,setting20-2.jpg
20,0.0725,0.3038,0.5009,0.2096,0.9082,0.7632,12.7,230.79310344827587,579.0344827586207,20,watershed,setting20-2.jpg
21,0.225,0.5352,0.6319,0.464,0.6788,0.9474,3.3,231.62222222222223,884.1888888888889,20,watershed,setting20-2.jpg
22,0.1975,0.5015,0.6011,0.466,0.6318,0.8495,1.6,234.39240506329114,589.4556962025316,20,watershed,setting20-2.jpg
23,0.6875,0.9356,1.0675,0.9199,0.5074,0.8283,1.5,239.29090909090908,778.4472727272728,20,watershed,setting20-2.jpg
24,0.1375,0.4184,0.5291,0.348,0.7534,0.8871,3.2,236.38181818181818,547.3454545454546,20,watershed,setting20-2.jpg
25,0.1075,0.37,0.428,0.3305,0.6354,0.9149,6.3,236.8372093023256,898.4186046511628,20,watershed,setting20-2.jpg
26,0.1675,0.4618,0.5319,0.4118,0.6329,0.9306,3.7,240.83582089552237,430.53731343283584,20,watershed,setting20-2.jpg
27,0.47,0.7736,1.4104,0.4897,0.9378,0.7642,6.9,248.94148936170214,444.36170212765956,20,watershed,setting20-2.jpg
28,0.1475,0.4334,0.7442,0.3098,0.9092,0.7662,16.8,240.3050847457627,485.3898305084746,20,watershed,setting20-2.jpg
29,0.18,0.4787,0.6297,0.3925,0.7819,0.9,1.9,244.34722222222223,761.0416666666666,20,watershed,setting20-2.jpg
30,0.1225,0.3949,0.5016,0.3286,0.7556,0.8909,11.8,241.89795918367346,906.4285714285714,20,watershed,setting20-2.jpg
31,0.6625,0.9184,1.3327,0.8415,0.7755,0.7571,4.9,253.24150943396228,917.1283018867924,20,watershed,setting20-2.jpg
32,0.225,0.5352,0.7114,0.4028,0.8243,0.9677,2.7,249.63333333333333,1027.0111111111112,20,watershed,setting20-2.jpg
33,0.165,0.4583,0.6268,0.3688,0.8085,0.9296,4.3,256.40909090909093,758.2575757575758,20,watershed,setting20-2.jpg
34,0.055,0.2646,0.333,0.2142,0.7657,0.9167,3.4,253.45454545454547,932.3181818181819,20,watershed,setting20-2.jpg
35,1.0975,1.1821,1.3345,1.2686,0.3103,0.8252,1.5,273.92027334851934,907.2779043280182,20,watershed,setting20-2.jpg
36,0.1575,0.4478,0.5467,0.4013,0.679,0.8873,2.3,283.8253968253968,872.4126984126984,20,watershed,setting20-2.jpg
37,0.1475,0.4334,0.478,0.3945,0.5648,0.9365,3.2,284.7457627118644,596.8983050847457,20,watershed,setting20-2.jpg
38,0.22,0.5293,0.6074,0.5066,0.5517,0.8627,5.3,290.22727272727275,487.375,20,watershed,setting20-2.jpg
39,0.5275,0.8195,1.1489,0.7967,0.7205,0.6635,9.6,295.54028436018956,966.0331753554502,20,watershed,setting20-2.jpg
40,0.185,0.4853,0.6582,0.3664,0.8308,0.9367,1.3,294.68918918918916,872.7972972972973,20,watershed,setting20-2.jpg
41,0.1425,0.426,0.5515,0.341,0.7859,0.9048,6.1,295.82456140350877,998.6491228070175,20,watershed,setting20-2.jpg
42,0.3375,0.6555,1.0393,0.4372,0.9072,0.871,1.0,301.4,503.6148148148148,20,watershed,setting20-2.jpg
43,0.2425,0.5557,1.2353,0.4131,0.9424,0.5843,8.3,299.8041237113402,894.8041237113403,20,watershed,setting20-2.jpg
44,0.4575,0.7632,1.0362,0.605,0.8118,0.8281,4.1,315.0382513661202,957.0710382513661,20,watershed,setting20-2.jpg
45,0.095,0.3478,0.4585,0.266,0.8145,0.95,1.5,313.10526315789474,653.2631578947369,20,watershed,setting20-2.jpg
46,0.2975,0.6155,0.6886,0.581,0.5367,0.8947,2.3,321.93277310924367,910.5546218487395,20,watershed,setting20-2.jpg
47,0.08,0.3192,0.414,0.2622,0.774,0.8421,32.9,321.34375,994.3125,20,watershed,setting20-2.jpg
48,0.36,0.677,0.8084,0.5816,0.6945,0.9351,1.7,332.6111111111111,580.5208333333334,20,watershed,setting20-2.jpg
49,0.3375,0.6555,0.9397,0.4807,0.8592,0.906,5.0,328.0814814814815,750.0296296296297,20,watershed,setting20-2.jpg
50,0.09,0.3385,0.3935,0.2911,0.6728,0.9474,3.5,339.0,856.1944444444445,20,watershed,setting20-2.jpg
51,0.1575,0.4478,0.5306,0.403,0.6505,0.84,3.7,343.57142857142856,504.06349206349205,20,watershed,setting20-2.jpg
52,0.2225,0.5323,0.8348,0.378,0.8916,0.8091,1.1,351.8314606741573,511.76404494382024,20,watershed,setting20-2.jpg
53,0.135,0.4146,0.4953,0.3523,0.7028,0.9,0.9,346.4074074074074,592.3148148148148,20,watershed,setting20-2.jpg
54,0.355,0.6723,1.0234,0.5238,0.8591,0.7889,96.0,350.4577464788732,558.1830985915493,20,watershed,setting20-2.jpg
55,0.0825,0.3241,0.343,0.3069,0.4463,0.9706,3.7,351.8484848484849,944.7272727272727,20,watershed,setting20-2.jpg
56,0.2125,0.5202,0.5613,0.4915,0.483,0.9341,1.7,355.8705882352941,952.6470588235294,20,watershed,setting20-2.jpg
57,0.4475,0.7548,1.3261,0.4461,0.9417,0.8818,4.4,358.9776536312849,986.659217877095,20,watershed,setting20-2.jpg
58,0.1375,0.4184,0.5612,0.3178,0.8242,0.9167,2.6,361.0181818181818,790.7272727272727,20,watershed,setting20-2.jpg
59,0.32,0.6383,1.1058,0.4722,0.9042,0.6957,7.6,368.5859375,1004.7265625,20,watershed,setting20-2.jpg
60,0.1325,0.4107,0.4534,0.3757,0.56,0.9636,1.3,367.79245283018867,346.60377358490564,20,watershed,setting20-2.jpg
61,0.155,0.4442,0.4966,0.3963,0.6026,0.9538,1.5,376.88709677419354,517.9032258064516,20,watershed,setting20-2.jpg
62,0.1575,0.4478,0.5386,0.3735,0.7204,0.9265,1.3,387.41269841269843,327.0952380952381,20,watershed,setting20-2.jpg
63,0.1625,0.4549,0.593,0.3586,0.7965,0.9155,3.0,388.4923076923077,938.6769230769231,20,watershed,setting20-2.jpg
64,0.2825,0.5997,0.7085,0.5167,0.6841,0.9417,2.9,395.1858407079646,512.5929203539823,20,watershed,setting20-2.jpg
65,0.1075,0.37,0.4264,0.3379,0.6099,0.8958,6.0,396.8139534883721,499.09302325581393,20,watershed,setting20-2.jpg
66,0.1175,0.3868,0.414,0.3763,0.4172,0.9216,2.6,397.8936170212766,622.1914893617021,20,watershed,setting20-2.jpg
67,0.185,0.4853,0.5602,0.4921,0.4779,0.8506,2.8,405.1216216216216,604.0675675675676,20,watershed,setting20-2.jpg
68,0.11,0.3742,0.5524,0.2611,0.8812,0.898,5.1,404.65909090909093,1066.2727272727273,20,watershed,setting20-2.jpg
69,0.1975,0.5015,0.6307,0.3985,0.775,0.9518,3.5,410.7721518987342,835.4303797468355,20,watershed,setting20-2.jpg
70,0.5025,0.7999,1.3887,0.528,0.9249,0.7945,3.7,416.8258706467662,500.18407960199005,20,watershed,setting20-2.jpg
71,0.1025,0.3613,0.4674,0.2859,0.7911,0.8913,2.4,410.8292682926829,845.9512195121952,20,watershed,setting20-2.jpg
72,0.1225,0.3949,0.5144,0.3039,0.8069,0.9245,4.9,415.61224489795916,441.9183673469388,20,watershed,setting20-2.jpg
73,0.1375,0.4184,0.5567,0.3163,0.8229,0.9016,1.8,418.8727272727273,203.43636363636364,20,watershed,setting20-2.jpg
74,0.42,0.7313,1.0234,0.6704,0.7556,0.7534,3.2,428.3452380952381,593.9702380952381,20,watershed,setting20-2.jpg
75,0.1225,0.3949,0.4451,0.3601,0.5879,0.9074,5.2,426.9795918367347,940.7755102040817,20,watershed,setting20-2.jpg
76,0.1525,0.4406,0.5177,0.3945,0.6475,0.9242,1.6,430.0327868852459,312.0,20,watershed,setting20-2.jpg
77,0.115,0.3827,0.5597,0.3092,0.8336,0.807,5.4,433.2391304347826,524.7826086956521,20,watershed,setting20-2.jpg
78,0.205,0.5109,0.6698,0.4128,0.7875,0.9011,5.6,435.8414634146341,729.1829268292682,20,watershed,setting20-2.jpg
79,0.1,0.3568,0.3701,0.3431,0.3754,0.9302,3.8,439.95,272.075,20,watershed,setting20-2.jpg
80,0.1075,0.37,0.458,0.3049,0.7462,0.9773,30.0,439.6046511627907,377.86046511627904,20,watershed,setting20-2.jpg
81,0.2375,0.5499,0.5808,0.535,0.3891,0.9406,1.6,440.33684210526314,892.1157894736842,20,watershed,setting20-2.jpg
82,0.2,0.5046,0.7759,0.3436,0.8966,0.8421,3.8,441.8125,742.8875,20,watershed,setting20-2.jpg
83,0.225,0.5352,0.6313,0.4807,0.6482,0.9,2.3,444.94444444444446,678.9,20,watershed,setting20-2.jpg
84,0.0975,0.3523,0.4083,0.303,0.6703,1.0,1.8,447.6666666666667,964.7435897435897,20,watershed,setting20-2.jpg
85,0.2775,0.5944,1.5876,0.3021,0.9817,0.6529,3.0,448.0990990990991,392.68468468468467,20,watershed,setting20-2.jpg
86,0.14,0.4222,0.6068,0.3292,0.8401,0.9032,36.9,453.73214285714283,1294.6785714285713,20,watershed,setting20-2.jpg
87,0.9375,1.0925,1.7534,0.959,0.8372,0.6168,2.0,458.3786666666667,353.9893333333333,20,watershed,setting20-2.jpg
88,0.095,0.3478,0.4964,0.2772,0.8296,0.8261,0.8,451.7894736842105,918.078947368421,20,watershed,setting20-2.jpg
89,0.0825,0.3241,0.4189,0.2559,0.7917,0.9429,1.8,456.09090909090907,861.2424242424242,20,watershed,setting20-2.jpg
90,0.11,0.3742,0.5449,0.2588,0.88,0.9778,2.5,458.1136363636364,512.9545454545455,20,watershed,setting20-2.jpg
91,0.375,0.691,0.7317,0.6691,0.4047,0.9375,19.4,462.6933333333333,1255.9666666666667,20,watershed,setting20-2.jpg
92,0.1875,0.4886,1.0499,0.3117,0.9549,0.7143,45.4,465.25333333333333,507.93333333333334,20,watershed,setting20-2.jpg
93,0.545,0.833,1.1108,0.81,0.6843,0.7101,2.3,463.64220183486236,700.5504587155963,20,watershed,setting20-2.jpg
94,0.28,0.5971,0.8029,0.4622,0.8177,0.9333,11.9,461.95535714285717,1129.8482142857142,20,watershed,setting20-2.jpg
95,0.1325,0.4107,0.5034,0.3638,0.6911,0.8548,2.2,465.811320754717,660.0188679245283,20,watershed,setting20-2.jpg
96,0.2575,0.5726,0.8119,0.4535,0.8295,0.8583,4.6,468.5533980582524,895.6407766990292,20,watershed,setting20-2.jpg
97,0.0925,0.3432,0.3884,0.3122,0.5948,0.9024,0.5,470.4864864864865,594.6486486486486,20,watershed,setting20-2.jpg
98,0.2575,0.5726,0.7838,0.4302,0.8359,0.9626,23.8,475.71844660194176,1357.3009708737864,20,watershed,setting20-2.jpg
99,0.1375,0.4184,0.4834,0.3635,0.6592,0.9483,10.9,475.2,1058.8727272727272,20,watershed,setting20-2.jpg
100,0.17,0.4652,0.6642,0.3596,0.8408,0.85,0.3,478.55882352941177,596.2058823529412,20,watershed,setting20-2.jpg
101,0.11,0.3742,0.4034,0.3481,0.5054,0.9362,0.6,478.15909090909093,937.1136363636364,20,watershed,setting20-2.jpg
102,0.3375,0.6555,0.9597,0.4582,0.8787,0.871,2.1,482.5925925925926,581.1407407407407,20,watershed,setting20-2.jpg
103,0.42,0.7313,1.1073,0.5067,0.8892,0.8984,7.3,486.82738095238096,1093.2142857142858,20,watershed,setting20-2.jpg
104,0.1425,0.426,0.441,0.4195,0.3088,0.95,0.4,485.03508771929825,931.7017543859649,20,watershed,setting20-2.jpg
105,0.3425,0.6604,0.9879,0.4616,0.8841,0.9073,14.0,484.86131386861314,1186.014598540146,20,watershed,setting20-2.jpg
106,0.2025,0.5078,0.6474,0.4822,0.6673,0.75,6.4,484.1604938271605,877.358024691358,20,watershed,setting20-2.jpg
107,0.125,0.3989,0.5981,0.2889,0.8756,0.8772,11.1,491.46,830.24,20,watershed,setting20-2.jpg
108,0.0975,0.3523,0.5947,0.2921,0.8711,0.7222,13.3,496.6923076923077,962.4871794871794,20,watershed,setting20-2.jpg
109,0.7075,0.9491,1.7043,0.5913,0.9379,0.7861,8.5,510.7314487632509,915.7773851590106,20,watershed,setting20-2.jpg
110,0.1375,0.4184,0.4526,0.3949,0.4884,0.9167,23.4,502.23636363636365,1267.8181818181818,20,watershed,setting20-2.jpg
111,0.1325,0.4107,0.439,0.4153,0.3241,0.8983,2.2,504.0943396226415,566.8867924528302,20,watershed,setting20-2.jpg
112,0.1825,0.482,0.6461,0.3892,0.7982,0.8795,3.8,509.47945205479454,265.45205479452056,20,watershed,setting20-2.jpg
113,0.135,0.4146,0.4425,0.4201,0.3141,0.931,1.3,510.8888888888889,334.5740740740741,20,watershed,setting20-2.jpg
114,0.0925,0.3432,0.4303,0.2866,0.7459,0.925,1.8,508.7837837837838,468.97297297297297,20,watershed,setting20-2.jpg
115,0.5025,0.7999,1.3441,0.5213,0.9217,0.804,4.9,515.8905472636816,667.3482587064676,20,watershed,setting20-2.jpg
116,0.2475,0.5614,0.6888,0.5045,0.6808,0.8609,5.3,514.4040404040404,1007.5555555555555,20,watershed,setting20-2.jpg
117,0.195,0.4983,0.6278,0.4096,0.7579,0.9286,1.3,516.474358974359,543.0897435897435,20,watershed,setting20-2.jpg
118,0.25,0.5642,0.7845,0.4196,0.8449,0.9174,2.0,517.8,986.45,20,watershed,setting20-2.jpg
119,0.3675,0.684,1.3256,0.5493,0.9101,0.6255,4.1,520.9387755102041,378.94557823129253,20,watershed,setting20-2.jpg
120,0.16,0.4514,0.694,0.3971,0.8201,0.7529,15.0,521.28125,573.25,20,watershed,setting20-2.jpg
121,0.0875,0.3338,0.3845,0.2953,0.6404,0.8974,2.5,523.2571428571429,430.8285714285714,20,watershed,setting20-2.jpg
122,0.175,0.472,0.5507,0.4032,0.6812,0.9589,0.8,531.5857142857143,361.77142857142854,20,watershed,setting20-2.jpg
123,0.24,0.5528,0.7897,0.3976,0.864,0.9057,18.1,534.8645833333334,1216.8958333333333,20,watershed,setting20-2.jpg
124,0.21,0.5171,0.6686,0.462,0.7228,0.8077,4.5,535.7380952380952,455.9404761904762,20,watershed,setting20-2.jpg
125,0.3325,0.6507,1.1932,0.4145,0.9377,0.7644,4.2,541.0,612.5338345864661,20,watershed,setting20-2.jpg
126,0.4125,0.7247,1.2454,0.4434,0.9345,0.8549,13.6,537.6,1038.830303030303,20,watershed,setting20-2.jpg
127,0.4175,0.7291,1.0437,0.5372,0.8574,0.8698,6.0,543.7844311377246,1159.5928143712574,20,watershed,setting20-2.jpg
128,0.255,0.5698,1.2921,0.4879,0.926,0.5514,5.2,546.4411764705883,484.52941176470586,20,watershed,setting20-2.jpg
129,0.2775,0.5944,0.7477,0.4851,0.761,0.925,1.6,546.6216216216217,932.8738738738739,20,watershed,setting20-2.jpg
130,0.3625,0.6794,1.0967,0.5173,0.8817,0.7632,1.5,545.4068965517241,372.35172413793106,20,watershed,setting20-2.jpg
131,0.7,0.9441,1.4269,0.8556,0.8003,0.6619,2.6,558.05,337.38928571428573,20,watershed,setting20-2.jpg
132,0.3675,0.684,1.2774,0.4306,0.9415,0.7033,1.7,549.3197278911565,397.31972789115645,20,watershed,setting20-2.jpg
133,0.1975,0.5015,0.6843,0.4382,0.768,0.8144,34.4,550.379746835443,1305.6708860759493,20,watershed,setting20-2.jpg
134,0.64,0.9027,1.5156,0.7394,0.8729,0.6737,1.4,563.7265625,419.40625,20,watershed,setting20-2.jpg
135,0.41,0.7225,1.0485,0.6187,0.8073,0.77,8.2,561.469512195122,1148.4024390243903,20,watershed,setting20-2.jpg
136,0.2925,0.6103,0.6897,0.5697,0.5636,0.8864,1.9,560.0940170940171,591.7008547008547,20,watershed,setting20-2.jpg
137,0.0725,0.3038,0.3624,0.2698,0.6675,0.8286,4.8,557.1724137931035,457.9310344827586,20,watershed,setting20-2.jpg
138,0.0475,0.2459,0.3382,0.1761,0.8536,0.95,2.8,561.3684210526316,460.57894736842104,20,watershed,setting20-2.jpg
139,0.19,0.4918,0.7628,0.3642,0.8786,0.8444,15.7,561.2894736842105,1236.0263157894738,20,watershed,setting20-2.jpg
140,0.265,0.5809,0.6693,0.6111,0.4078,0.8154,1.0,570.0094339622641,905.9622641509434,20,watershed,setting20-2.jpg
141,0.0775,0.3141,0.3923,0.2615,0.7454,0.9688,1.4,567.9354838709677,917.2903225806451,20,watershed,setting20-2.jpg
142,0.1325,0.4107,0.5034,0.4179,0.5575,0.7794,5.9,572.0754716981132,364.1698113207547,20,watershed,setting20-2.jpg
143,0.555,0.8406,1.7428,0.5174,0.9549,0.6938,2.8,574.6261261261261,390.6621621621622,20,watershed,setting20-2.jpg
144,0.1675,0.4618,0.5124,0.4463,0.4913,0.859,10.7,578.1343283582089,1220.2238805970148,20,watershed,setting20-2.jpg
145,0.5325,0.8234,1.3267,0.6686,0.8637,0.7245,5.0,588.924882629108,92.45070422535211,20,watershed,setting20-2.jpg
146,0.2525,0.567,0.6758,0.4887,0.6906,0.9439,2.8,582.5544554455446,128.5148514851485,20,watershed,setting20-2.jpg
147,0.215,0.5232,0.6758,0.4162,0.7878,0.9053,0.7,585.7558139534884,507.13953488372096,20,watershed,setting20-2.jpg
148,1.3675,1.3195,2.1092,1.4027,0.7468,0.6195,12.6,599.345521023766,1199.7038391224862,20,watershed,setting20-2.jpg
149,0.25,0.5642,0.6407,0.5606,0.4842,0.8696,8.6,586.57,1228.62,20,watershed,setting20-2.jpg
150,0.65,0.9097,1.4733,0.805,0.8375,0.7027,14.1,594.6769230769231,1273.3961538461538,20,watershed,setting20-2.jpg
151,0.2275,0.5382,0.7169,0.4101,0.8202,0.91,13.8,589.8461538461538,1297.4175824175825,20,watershed,setting20-2.jpg
152,0.165,0.4583,0.4919,0.4371,0.4588,0.9167,6.2,591.3636363636364,217.63636363636363,20,watershed,setting20-2.jpg
153,0.085,0.329,0.3506,0.3086,0.4747,0.9714,23.8,589.6764705882352,1244.3823529411766,20,watershed,setting20-2.jpg
154,0.215,0.5232,0.8001,0.3466,0.9013,0.9149,1.8,602.1511627906976,440.5,20,watershed,setting20-2.jpg
155,0.35,0.6676,1.009,0.5015,0.8677,0.8333,15.3,605.5214285714286,362.1142857142857,20,watershed,setting20-2.jpg
156,0.7725,0.9918,1.6909,0.7964,0.8821,0.6119,5.4,611.6375404530744,394.6601941747573,20,watershed,setting20-2.jpg
157,0.1825,0.482,0.6235,0.3915,0.7783,0.9605,0.6,616.3835616438356,685.7945205479452,20,watershed,setting20-2.jpg
158,0.25,0.5642,0.8282,0.5255,0.7729,0.6993,1.8,623.19,426.2,20,watershed,setting20-2.jpg
159,0.345,0.6628,0.9717,0.6931,0.7009,0.6699,3.2,622.6376811594203,502.1231884057971,20,watershed,setting20-2.jpg
160,0.1525,0.4406,0.5763,0.358,0.7837,0.8472,98.2,621.9180327868852,629.0983606557377,20,watershed,setting20-2.jpg
161,0.2375,0.5499,0.9405,0.4298,0.8895,0.7422,4.0,628.8842105263158,810.4526315789474,20,watershed,setting20-2.jpg
162,0.1425,0.426,0.5938,0.3952,0.7463,0.7808,6.0,633.9824561403509,676.0,20,watershed,setting20-2.jpg
163,0.2525,0.567,0.9347,0.3893,0.9091,0.8347,2.8,637.2772277227723,375.33663366336634,20,watershed,setting20-2.jpg
164,0.1325,0.4107,0.4719,0.3617,0.6423,0.9464,0.9,635.0943396226415,754.3396226415094,20,watershed,setting20-2.jpg
165,0.47,0.7736,1.3273,0.6449,0.874,0.6861,1.3,637.8670212765958,415.61170212765956,20,watershed,setting20-2.jpg
166,0.135,0.4146,0.5406,0.3177,0.8091,0.9818,1.4,638.5,785.574074074074,20,watershed,setting20-2.jpg
167,0.0975,0.3523,0.3988,0.3088,0.6328,0.9512,5.8,641.0,128.0,20,watershed,setting20-2.jpg
168,0.14,0.4222,0.4875,0.3757,0.6371,0.9492,5.9,645.3928571428571,625.0178571428571,20,watershed,setting20-2.jpg
169,0.1325,0.4107,0.5243,0.3578,0.731,0.8281,4.8,647.3962264150944,409.49056603773585,20,watershed,setting20-2.jpg
170,0.1625,0.4549,0.5719,0.3831,0.7424,0.9155,1.8,649.4769230769231,561.1384615384616,20,watershed,setting20-2.jpg
171,0.17,0.4652,0.7619,0.3856,0.8625,0.701,15.6,646.0294117647059,1004.6323529411765,20,watershed,setting20-2.jpg
172,0.1375,0.4184,0.5884,0.3033,0.8569,0.9016,2.7,651.4909090909091,748.1454545454545,20,watershed,setting20-2.jpg
173,0.1575,0.4478,0.5661,0.3891,0.7264,0.8873,10.0,652.2380952380952,956.4761904761905,20,watershed,setting20-2.jpg
174,0.3275,0.6457,0.7889,0.6131,0.6293,0.8397,5.3,659.5419847328244,79.6793893129771,20,watershed,setting20-2.jpg
175,0.1625,0.4549,0.6004,0.4028,0.7416,0.8442,3.1,656.2307692307693,786.0615384615385,20,watershed,setting20-2.jpg
176,0.3425,0.6604,1.0631,0.4989,0.8831,0.7173,68.5,665.07299270073,480.7956204379562,20,watershed,setting20-2.jpg
177,0.2175,0.5262,0.8716,0.3428,0.9194,0.8056,25.9,668.4942528735633,351.7586206896552,20,watershed,setting20-2.jpg
178,1.16,1.2153,1.7922,0.9147,0.8599,0.8042,15.1,680.3793103448276,763.4116379310345,20,watershed,setting20-2.jpg
179,0.105,0.3656,0.5284,0.2538,0.8771,0.9767,1.7,667.8571428571429,862.0952380952381,20,watershed,setting20-2.jpg
180,0.1425,0.426,0.4829,0.3838,0.6067,0.9194,2.1,672.561403508772,614.5438596491229,20,watershed,setting20-2.jpg
181,0.5,0.7979,1.0781,0.8459,0.62,0.6667,22.7,679.08,1244.92,20,watershed,setting20-2.jpg
182,0.3125,0.6308,1.1774,0.3828,0.9457,0.7576,1.6,677.792,371.856,20,watershed,setting20-2.jpg
183,0.2275,0.5382,0.564,0.5281,0.3507,0.9381,2.9,679.3076923076923,355.94505494505495,20,watershed,setting20-2.jpg
184,0.2125,0.5202,0.8769,0.3678,0.9078,0.7727,3.1,676.8823529411765,473.94117647058823,20,watershed,setting20-2.jpg
185,0.1725,0.4687,0.6095,0.3915,0.7665,0.8519,19.7,680.0144927536232,1264.768115942029,20,watershed,setting20-2.jpg
186,0.1675,0.4618,0.6609,0.3365,0.8607,0.9054,5.8,679.1044776119403,345.8805970149254,20,watershed,setting20-2.jpg
187,0.13,0.4068,0.586,0.3246,0.8325,0.8,3.9,681.8269230769231,990.8653846153846,20,watershed,setting20-2.jpg
188,0.3625,0.6794,1.2193,0.5466,0.8939,0.6621,3.2,690.5862068965517,440.8965517241379,20,watershed,setting20-2.jpg
189,0.1725,0.4687,0.5251,0.4392,0.5479,0.8734,3.2,686.927536231884,603.2753623188406,20,watershed,setting20-2.jpg
190,0.4375,0.7464,1.4879,0.5735,0.9227,0.6654,7.0,697.3028571428572,341.4342857142857,20,watershed,setting20-2.jpg
191,0.405,0.7181,1.2332,0.502,0.9134,0.806,3.4,699.0370370370371,626.9506172839506,20,watershed,setting20-2.jpg
192,0.1525,0.4406,0.5402,0.3702,0.7283,0.9385,7.2,697.2950819672132,610.7540983606557,20,watershed,setting20-2.jpg
193,0.1925,0.4951,0.6415,0.3877,0.7967,0.9167,1.4,697.4415584415584,751.9350649350649,20,watershed,setting20-2.jpg
194,0.1475,0.4334,0.5043,0.3957,0.6198,0.9077,0.1,702.0847457627119,782.6440677966102,20,watershed,setting20-2.jpg
195,1.29,1.2816,2.0546,0.9303,0.8916,0.7588,4.8,717.2093023255813,263.37015503875966,20,watershed,setting20-2.jpg
196,0.1725,0.4687,0.6003,0.3818,0.7716,0.8846,2.5,709.4782608695652,388.27536231884056,20,watershed,setting20-2.jpg
197,0.1275,0.4029,0.5235,0.3406,0.7594,0.7846,2.7,711.5294117647059,318.29411764705884,20,watershed,setting20-2.jpg
198,0.25,0.5642,0.801,0.4345,0.8401,0.8403,5.4,716.88,446.19,20,watershed,setting20-2.jpg
199,0.26,0.5754,1.0342,0.3313,0.9473,0.8667,10.5,715.6634615384615,1053.6634615384614,20,watershed,setting20-2.jpg
200,0.0325,0.2034,0.2688,0.1497,0.8307,1.0,1.2,717.3846153846154,316.84615384615387,20,watershed,setting20-2.jpg
201,0.3875,0.7024,0.967,0.535,0.833,0.896,1.1,728.2322580645161,313.9225806451613,20,watershed,setting20-2.jpg
202,0.1225,0.3949,0.4263,0.3753,0.4743,0.9074,1.7,722.4081632653061,850.3673469387755,20,watershed,setting20-2.jpg
203,0.345,0.6628,1.0473,0.5078,0.8746,0.7886,1.2,729.036231884058,454.0217391304348,20,watershed,setting20-2.jpg
204,0.21,0.5171,0.6228,0.4404,0.7071,0.9032,6.4,729.6428571428571,475.42857142857144,20,watershed,setting20-2.jpg
205,0.15,0.437,0.6272,0.372,0.8051,0.7317,7.4,728.0333333333333,607.15,20,watershed,setting20-2.jpg
206,0.2475,0.5614,0.7866,0.4572,0.8137,0.8182,3.1,732.4343434343434,632.4444444444445,20,watershed,setting20-2.jpg
207,0.105,0.3656,0.4521,0.3113,0.7251,0.913,0.1,729.3809523809524,880.4761904761905,20,watershed,setting20-2.jpg
208,0.225,0.5352,0.5831,0.5015,0.5102,0.9375,9.5,733.1555555555556,1191.2555555555555,20,watershed,setting20-2.jpg
