label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
23,2.0,1.5958,2.2369,1.3447,0.7991,0.7874,50.6,575.0925,831.50375,80,watershed,setting80-2.jpg
24,3.495,2.1095,3.2213,2.2898,0.7034,0.5704,40.2,591.6716738197425,630.7789699570816,80,watershed,setting80-2.jpg
25,0.6825,0.9322,1.134,0.8197,0.691,0.901,11.5,571.6776556776557,1031.5274725274726,80,watershed,setting80-2.jpg
26,1.1125,1.1902,1.8397,0.9282,0.8634,0.762,104.5,591.1505617977529,1303.2359550561798,80,watershed,setting80-2.jpg
27,1.09,1.1781,1.8395,0.8947,0.8738,0.8273,6.1,597.2935779816514,523.3922018348624,80,watershed,setting80-2.jpg
28,0.6675,0.9219,1.5972,0.6364,0.9172,0.7994,1.6,598.4007490636704,785.5730337078652,80,watershed,setting80-2.jpg
29,2.19,1.6698,2.172,1.5048,0.7211,0.828,45.6,616.5399543378995,663.3767123287671,80,watershed,setting80-2.jpg
30,1.84,1.5306,1.8106,1.3097,0.6905,0.9509,15.0,630.1970108695652,1267.741847826087,80,watershed,setting80-2.jpg
31,1.195,1.2335,1.8841,1.0148,0.8426,0.7411,2.5,635.5188284518829,689.0020920502092,80,watershed,setting80-2.jpg
32,0.49,0.7899,0.9995,0.6511,0.7588,0.8559,4.9,647.0510204081633,791.1224489795918,80,watershed,setting80-2.jpg
33,0.77,0.9901,1.6583,0.7711,0.8853,0.7196,1.7,655.7435064935065,700.7922077922078,80,watershed,setting80-2.jpg
34,0.985,1.1199,1.3037,0.9949,0.6462,0.9314,0.8,679.6497461928934,799.6065989847716,80,watershed,setting80-2.jpg
35,1.2575,1.2653,1.3719,1.2055,0.4773,0.9437,0.7,686.9940357852882,722.8508946322067,80,watershed,setting80-2.jpg
36,1.62,1.4362,1.9408,1.1648,0.7999,0.8663,5.6,688.8796296296297,1028.29012345679,80,watershed,setting80-2.jpg
37,0.8125,1.0171,1.3897,0.7643,0.8352,0.9259,2.0,699.1076923076923,980.9815384615384,80,watershed,setting80-2.jpg
38,2.6025,1.8203,2.6724,1.4555,0.8387,0.7295,3.7,719.938520653218,1044.0172910662825,80,watershed,setting80-2.jpg
39,5.205,2.5743,4.9875,1.7039,0.9398,0.7055,1.9,788.4452449567723,411.8655139289145,80,watershed,setting80-2.jpg
40,0.5425,0.8311,0.9116,0.7821,0.5138,0.9195,12.9,757.5714285714286,1073.9769585253457,80,watershed,setting80-2.jpg
41,0.7,0.9441,1.1287,0.8488,0.6592,0.9061,10.7,807.3035714285714,1093.8392857142858,80,watershed,setting80-2.jpg
42,0.84,1.0342,1.3256,0.8345,0.777,0.9155,3.6,817.3422619047619,147.93154761904762,80,watershed,setting80-2.jpg
43,1.6725,1.4593,1.5805,1.4182,0.4414,0.9344,2.6,822.3079222720478,464.2929745889387,80,watershed,setting80-2.jpg
44,0.6,0.874,1.0288,0.7883,0.6425,0.916,38.7,816.4333333333333,1380.1375,80,watershed,setting80-2.jpg
45,1.6325,1.4417,1.6082,1.3522,0.5413,0.8789,2.8,837.1730474732007,427.6830015313936,80,watershed,setting80-2.jpg
46,0.69,0.9373,1.1547,0.8268,0.6981,0.9049,1.1,830.9057971014493,685.2934782608696,80,watershed,setting80-2.jpg
47,0.42,0.7313,0.8355,0.6681,0.6005,0.9492,1.7,833.9404761904761,656.0595238095239,80,watershed,setting80-2.jpg
48,0.4875,0.7878,0.9054,0.7234,0.6014,0.8904,1.7,847.4410256410256,660.1076923076923,80,watershed,setting80-2.jpg
49,1.815,1.5202,2.3103,1.2733,0.8344,0.7832,86.7,852.3898071625345,1050.5674931129477,80,watershed,setting80-2.jpg
50,0.62,0.8885,1.1316,0.7334,0.7616,0.8552,5.4,844.2258064516129,408.1209677419355,80,watershed,setting80-2.jpg
51,1.75,1.4927,2.4332,1.1337,0.8848,0.691,3.4,849.2042857142857,720.0642857142857,80,watershed,setting80-2.jpg
52,0.5325,0.8234,0.949,0.8101,0.5209,0.8224,5.3,849.9718309859155,674.8967136150235,80,watershed,setting80-2.jpg
53,0.8275,1.0265,1.1213,0.9696,0.5022,0.8898,2.6,865.3021148036254,428.3655589123867,80,watershed,setting80-2.jpg
54,0.6525,0.9115,1.4642,0.6893,0.8823,0.7745,10.0,861.3563218390805,1095.1226053639846,80,watershed,setting80-2.jpg
55,0.625,0.8921,1.2907,0.6528,0.8626,0.8961,1.4,867.448,837.148,80,watershed,setting80-2.jpg
56,0.9525,1.1013,1.5472,1.1773,0.6489,0.6915,23.3,873.3937007874016,621.1811023622047,80,watershed,setting80-2.jpg
57,0.75,0.9772,1.0971,0.9122,0.5556,0.8929,8.4,873.9433333333334,1079.66,80,watershed,setting80-2.jpg
58,1.535,1.398,1.9616,1.1157,0.8225,0.8552,7.3,889.685667752443,1104.6172638436483,80,watershed,setting80-2.jpg
59,0.615,0.8849,0.9708,0.826,0.5254,0.8945,7.0,896.2520325203252,1133.459349593496,80,watershed,setting80-2.jpg
60,1.2025,1.2374,1.6335,0.9455,0.8154,0.9678,0.8,903.8253638253639,649.3513513513514,80,watershed,setting80-2.jpg
61,0.8625,1.0479,1.7848,0.6973,0.9205,0.7823,3.5,897.127536231884,807.7101449275362,80,watershed,setting80-2.jpg
62,3.235,2.0295,3.0138,1.4696,0.8731,0.8815,11.4,907.7364760432766,719.6197836166924,80,watershed,setting80-2.jpg
63,0.815,1.0187,1.1593,0.9376,0.5881,0.9288,2.8,905.3343558282209,444.2852760736196,80,watershed,setting80-2.jpg
64,1.3825,1.3267,1.7217,1.1238,0.7576,0.8654,1.3,911.9385171790235,562.0433996383364,80,watershed,setting80-2.jpg
65,1.1425,1.2061,1.8865,0.9155,0.8744,0.8117,1.9,918.2407002188183,783.7352297592997,80,watershed,setting80-2.jpg
66,0.635,0.8992,1.0259,0.8066,0.6179,0.9137,22.8,918.6850393700787,1178.7716535433071,80,watershed,setting80-2.jpg
67,0.9975,1.127,1.5207,0.8967,0.8077,0.8674,2.0,925.280701754386,391.328320802005,80,watershed,setting80-2.jpg
68,0.595,0.8704,1.2471,0.8174,0.7552,0.6839,39.1,919.2731092436975,588.7899159663865,80,watershed,setting80-2.jpg
69,2.2125,1.6784,2.9782,1.0532,0.9354,0.8119,4.1,925.9276836158192,1118.586440677966,80,watershed,setting80-2.jpg
70,0.775,0.9934,1.1594,0.8788,0.6522,0.948,2.0,926.6838709677419,646.3838709677419,80,watershed,setting80-2.jpg
71,2.2625,1.6973,2.286,1.2969,0.8235,0.9437,0.7,957.292817679558,482.52265193370164,80,watershed,setting80-2.jpg
72,0.86,1.0464,1.712,0.8008,0.8839,0.7696,7.4,969.0203488372093,350.8139534883721,80,watershed,setting80-2.jpg
73,1.3375,1.305,1.5747,1.1248,0.6998,0.9436,0.8,988.2785046728972,249.25794392523363,80,watershed,setting80-2.jpg
74,0.7225,0.9591,1.2761,0.8475,0.7476,0.85,3.2,982.8858131487889,332.4878892733564,80,watershed,setting80-2.jpg
75,0.485,0.7858,0.9981,0.6466,0.7618,0.9327,1.5,983.0824742268042,378.5257731958763,80,watershed,setting80-2.jpg
76,0.445,0.7527,0.9479,0.6561,0.7217,0.8279,11.6,989.7303370786517,1010.0280898876405,80,watershed,setting80-2.jpg
77,0.795,1.0061,1.4759,0.7585,0.8578,0.8112,2.5,998.8584905660377,387.32389937106916,80,watershed,setting80-2.jpg
78,0.9175,1.0808,1.1965,1.0092,0.5372,0.9084,117.1,1019.6948228882834,107.25885558583106,80,watershed,setting80-2.jpg
79,0.275,0.5917,0.7179,0.5263,0.6801,0.8462,0.9,1016.7454545454545,269.3909090909091,80,watershed,setting80-2.jpg
80,2.7875,1.8839,2.4024,1.7352,0.6916,0.7814,1.8,1031.9417040358744,643.2860986547086,80,watershed,setting80-2.jpg
81,0.3725,0.6887,0.9639,0.513,0.8466,0.9551,1.8,1027.8791946308725,275.13422818791946,80,watershed,setting80-2.jpg
82,1.1675,1.2192,1.4147,1.22,0.5063,0.828,2.1,1042.591006423983,335.5910064239829,80,watershed,setting80-2.jpg
83,0.635,0.8992,1.1019,0.7478,0.7345,0.917,6.3,1043.3149606299212,847.1496062992126,80,watershed,setting80-2.jpg
84,1.9175,1.5625,2.1341,1.1741,0.8351,0.896,0.8,1049.3794002607563,256.4406779661017,80,watershed,setting80-2.jpg
85,1.7925,1.5107,1.9777,1.4272,0.6923,0.7078,78.5,1064.9651324965132,805.9372384937238,80,watershed,setting80-2.jpg
86,1.4125,1.3411,1.8951,1.0134,0.845,0.8458,2.1,1072.7929203539823,596.516814159292,80,watershed,setting80-2.jpg
87,3.265,2.0389,2.5836,1.8856,0.6836,0.7484,12.3,1084.655436447167,637.4226646248086,80,watershed,setting80-2.jpg
88,3.2975,2.049,2.3139,1.8815,0.5821,0.9341,15.3,1098.2706595905988,1257.2797573919636,80,watershed,setting80-2.jpg
89,1.3525,1.3123,1.5307,1.1854,0.6326,0.9062,4.5,1112.0665434380776,643.445471349353,80,watershed,setting80-2.jpg
90,0.3925,0.7069,0.8802,0.5819,0.7503,0.9128,0.7,1111.936305732484,670.9299363057324,80,watershed,setting80-2.jpg
91,0.39,0.7047,0.8811,0.5866,0.7462,0.8914,59.3,1116.2307692307693,1155.1923076923076,80,watershed,setting80-2.jpg
92,0.7575,0.9821,1.3798,0.7867,0.8215,0.9266,1.4,1120.2574257425742,757.6501650165017,80,watershed,setting80-2.jpg
93,0.655,0.9132,1.1566,0.7828,0.7361,0.8162,28.6,1126.3969465648854,665.4694656488549,80,watershed,setting80-2.jpg
94,0.6925,0.939,1.3055,0.7248,0.8317,0.9023,15.3,1150.4512635379062,986.5126353790614,80,watershed,setting80-2.jpg
95,0.665,0.9202,1.1749,0.795,0.7363,0.8418,2.4,1169.484962406015,301.59022556390977,80,watershed,setting80-2.jpg
96,1.305,1.289,1.5886,1.1132,0.7134,0.8773,3.4,1188.2375478927204,888.5842911877395,80,watershed,setting80-2.jpg
97,0.19,0.4918,0.6771,0.3925,0.8149,0.8636,24.7,1178.0657894736842,1030.657894736842,80,watershed,setting80-2.jpg
98,0.2,0.5046,0.6566,0.3974,0.7961,0.9412,25.6,1183.6875,1026.2,80,watershed,setting80-2.jpg
99,0.7625,0.9853,1.4504,0.7545,0.854,0.7984,15.5,1185.3639344262294,299.1803278688525,80,watershed,setting80-2.jpg
100,1.3575,1.3147,2.1263,1.0323,0.8742,0.7192,13.8,1186.7182320441989,323.6537753222836,80,watershed,setting80-2.jpg
101,0.975,1.1142,1.4141,0.9018,0.7703,0.942,3.0,1195.423076923077,394.8333333333333,80,watershed,setting80-2.jpg
102,1.4475,1.3576,1.8253,1.2048,0.7512,0.7247,34.6,1216.188255613126,899.2055267702937,80,watershed,setting80-2.jpg
103,0.73,0.9641,1.2088,0.7836,0.7614,0.9329,15.6,1212.513698630137,1012.7465753424658,80,watershed,setting80-2.jpg
104,1.4875,1.3762,2.1869,1.0836,0.8686,0.7419,5.8,1215.6823529411765,832.853781512605,80,watershed,setting80-2.jpg
105,1.29,1.2816,1.8622,1.0416,0.8289,0.7644,6.5,1219.9282945736434,872.1085271317829,80,watershed,setting80-2.jpg
106,0.605,0.8777,0.957,0.9012,0.3366,0.893,28.8,1221.909090909091,1104.1735537190082,80,watershed,setting80-2.jpg
107,0.6525,0.9115,0.9637,0.8979,0.3633,0.9126,1.2,1242.0766283524904,328.42911877394636,80,watershed,setting80-2.jpg
108,0.405,0.7181,0.8799,0.6192,0.7105,0.9101,0.8,1236.537037037037,355.6604938271605,80,watershed,setting80-2.jpg
109,0.2925,0.6103,0.7596,0.509,0.7422,0.8931,3.5,1244.931623931624,364.3333333333333,80,watershed,setting80-2.jpg
110,0.7175,0.9558,0.9955,0.9347,0.3441,0.9169,5.0,1251.7142857142858,859.787456445993,80,watershed,setting80-2.jpg
111,0.5675,0.85,1.1232,0.655,0.8124,0.908,13.8,1250.9383259911895,933.5110132158591,80,watershed,setting80-2.jpg
112,0.4325,0.7421,0.8778,0.6492,0.6731,0.9202,13.8,1263.8843930635837,847.6531791907514,80,watershed,setting80-2.jpg
113,0.5675,0.85,1.0475,0.7131,0.7325,0.938,3.2,1279.4140969162995,240.56828193832598,80,watershed,setting80-2.jpg
114,1.345,1.3086,2.1259,1.2325,0.8148,0.6793,4.2,1283.7137546468402,715.1431226765799,80,watershed,setting80-2.jpg
115,1.1175,1.1928,1.5146,1.2019,0.6085,0.7774,7.0,1328.2259507829979,568.9395973154362,80,watershed,setting80-2.jpg
116,1.0225,1.141,1.9379,0.97,0.8657,0.7113,27.4,1332.6650366748165,862.1320293398533,80,watershed,setting80-2.jpg
117,1.2775,1.2754,1.7366,1.0437,0.7993,0.8022,10.7,1339.0665362035224,923.2700587084149,80,watershed,setting80-2.jpg
118,1.1725,1.2218,1.4092,1.0731,0.6482,0.9361,8.2,1369.275053304904,646.319829424307,80,watershed,setting80-2.jpg
119,1.065,1.1645,1.8692,0.7674,0.9118,0.8145,4.8,1369.2652582159624,549.9460093896714,80,watershed,setting80-2.jpg
120,1.0775,1.1713,1.8346,0.8199,0.8946,0.832,5.6,1385.3178654292344,491.5568445475638,80,watershed,setting80-2.jpg
121,0.5425,0.8311,0.9972,0.728,0.6834,0.9042,30.4,1383.3410138248848,958.221198156682,80,watershed,setting80-2.jpg
122,0.855,1.0434,1.6202,0.7237,0.8947,0.8009,22.1,1388.1900584795321,685.9093567251462,80,watershed,setting80-2.jpg
123,0.9825,1.1185,1.631,0.9659,0.8058,0.7346,11.6,1387.854961832061,864.9338422391858,80,watershed,setting80-2.jpg
124,1.4125,1.3411,1.6041,1.1442,0.7009,0.9354,14.9,1397.575221238938,933.5221238938053,80,watershed,setting80-2.jpg
125,0.51,0.8058,1.0656,0.69,0.7621,0.8571,19.0,1391.186274509804,533.1813725490196,80,watershed,setting80-2.jpg
126,0.62,0.8885,1.1033,0.7708,0.7155,0.8732,12.7,1400.625,755.4153225806451,80,watershed,setting80-2.jpg
127,0.9825,1.1185,1.6132,0.9137,0.8242,0.7988,25.1,1426.2671755725191,891.9083969465648,80,watershed,setting80-2.jpg
128,0.75,0.9772,1.139,0.9202,0.5894,0.8357,10.8,1435.68,561.5,80,watershed,setting80-2.jpg
129,2.85,1.9049,3.139,1.3095,0.9088,0.847,12.3,1469.171052631579,952.1105263157895,80,watershed,setting80-2.jpg
130,0.7525,0.9788,1.7597,0.7028,0.9168,0.692,41.3,1450.9601328903655,823.405315614618,80,watershed,setting80-2.jpg
131,1.015,1.1368,1.2558,1.0639,0.5313,0.9531,10.3,1458.71921182266,578.85960591133,80,watershed,setting80-2.jpg
132,0.9925,1.1241,1.2992,1.0233,0.6161,0.8783,12.3,1478.3350125944585,815.4156171284635,80,watershed,setting80-2.jpg
133,2.2875,1.7066,3.5931,1.6509,0.8882,0.4716,74.5,1705.9857923497268,488.5453551912568,80,watershed,setting80-2.jpg
