label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
31,0.15,0.437,0.4984,0.3869,0.6304,0.9524,2.4,531.1833333333333,658.7833333333333,20,watershed,setting20-3.jpg
32,0.1575,0.4478,0.5065,0.4063,0.5971,0.913,9.2,531.1904761904761,1127.6507936507937,20,watershed,setting20-3.jpg
33,1.1825,1.227,2.195,0.9822,0.8943,0.6479,2.2,540.5116279069767,678.0190274841437,20,watershed,setting20-3.jpg
34,0.115,0.3827,0.5156,0.294,0.8215,0.9583,1.7,536.5869565217391,766.0,20,watershed,setting20-3.jpg
35,0.145,0.4297,0.4569,0.4056,0.4603,0.9831,0.5,539.3103448275862,1005.3275862068965,20,watershed,setting20-3.jpg
36,0.0825,0.3241,0.4455,0.2411,0.8409,0.8684,2.2,547.0909090909091,646.3030303030303,20,watershed,setting20-3.jpg
37,0.3,0.618,0.8655,0.4926,0.8222,0.7843,0.7,553.125,607.2833333333333,20,watershed,setting20-3.jpg
38,0.1825,0.482,0.5427,0.4542,0.5474,0.8588,1.2,553.8356164383562,651.7397260273973,20,watershed,setting20-3.jpg
39,0.1,0.3568,0.5706,0.2758,0.8755,0.7273,5.3,552.55,710.175,20,watershed,setting20-3.jpg
40,0.1325,0.4107,0.4615,0.3745,0.5846,0.9464,0.6,555.1132075471698,850.7924528301887,20,watershed,setting20-3.jpg
41,0.1425,0.426,0.4659,0.4009,0.5095,0.9048,2.5,559.1052631578947,745.9824561403509,20,watershed,setting20-3.jpg
42,0.14,0.4222,0.5312,0.3518,0.7492,0.8615,0.3,562.6428571428571,635.2857142857143,20,watershed,setting20-3.jpg
43,0.3775,0.6933,0.9466,0.6869,0.688,0.7784,5.2,567.7483443708609,993.8675496688742,20,watershed,setting20-3.jpg
44,0.1525,0.4406,0.62,0.3155,0.8608,0.9104,0.1,569.0983606557377,745.6065573770492,20,watershed,setting20-3.jpg
45,0.2025,0.5078,0.6506,0.4932,0.6522,0.7941,4.0,568.1111111111111,1070.679012345679,20,watershed,setting20-3.jpg
46,0.075,0.309,0.5612,0.1958,0.9371,0.7895,3.1,566.7,815.3333333333334,20,watershed,setting20-3.jpg
47,0.0725,0.3038,0.3741,0.2441,0.7577,0.9667,1.3,568.8965517241379,970.0,20,watershed,setting20-3.jpg
48,0.225,0.5352,0.62,0.4666,0.6585,0.9375,0.9,571.0666666666667,1042.388888888889,20,watershed,setting20-3.jpg
49,0.135,0.4146,0.4601,0.3814,0.5592,0.931,0.0,572.4629629629629,655.2037037037037,20,watershed,setting20-3.jpg
50,0.04,0.2257,0.2798,0.1879,0.741,0.8889,0.0,572.75,666.1875,20,watershed,setting20-3.jpg
51,0.06,0.2764,0.2901,0.2686,0.3782,0.8889,0.0,576.7916666666666,663.5833333333334,20,watershed,setting20-3.jpg
52,0.3225,0.6408,0.767,0.5839,0.6484,0.8431,7.0,577.5271317829457,694.0077519379845,20,watershed,setting20-3.jpg
53,0.1425,0.426,0.5509,0.3476,0.7759,0.8906,3.5,585.6666666666666,1051.0,20,watershed,setting20-3.jpg
54,0.19,0.4918,0.6144,0.4157,0.7363,0.8736,0.9,586.5526315789474,826.4473684210526,20,watershed,setting20-3.jpg
55,0.1225,0.3949,0.4794,0.3414,0.702,0.9245,7.8,585.8163265306123,865.9795918367347,20,watershed,setting20-3.jpg
56,0.31,0.6283,0.8149,0.5971,0.6805,0.7209,7.0,590.7016129032259,878.5967741935484,20,watershed,setting20-3.jpg
57,0.0875,0.3338,0.4581,0.2647,0.8162,0.875,2.9,592.9142857142857,706.2285714285714,20,watershed,setting20-3.jpg
58,0.07,0.2985,0.3395,0.2784,0.5723,0.875,0.0,591.4285714285714,774.8214285714286,20,watershed,setting20-3.jpg
59,0.1875,0.4886,0.6941,0.378,0.8387,0.8824,59.1,593.8133333333334,868.3866666666667,20,watershed,setting20-3.jpg
60,0.12,0.3909,0.4479,0.3433,0.6422,0.96,0.1,600.6875,859.0416666666666,20,watershed,setting20-3.jpg
61,0.1975,0.5015,0.5949,0.4685,0.6163,0.8977,0.1,603.3037974683544,829.5316455696203,20,watershed,setting20-3.jpg
62,0.14,0.4222,0.5202,0.3443,0.7495,0.9655,0.1,605.2857142857143,621.8928571428571,20,watershed,setting20-3.jpg
63,0.525,0.8176,1.3161,0.5625,0.9041,0.8367,1.1,616.6571428571428,1064.252380952381,20,watershed,setting20-3.jpg
64,0.2475,0.5614,1.0307,0.3469,0.9416,0.839,3.2,615.8787878787879,1109.0707070707072,20,watershed,setting20-3.jpg
65,0.78,0.9966,1.2056,0.9701,0.5937,0.7666,7.1,622.4679487179487,849.599358974359,20,watershed,setting20-3.jpg
66,0.1775,0.4754,0.6235,0.3938,0.7752,0.8256,1.3,616.056338028169,910.4366197183099,20,watershed,setting20-3.jpg
67,0.185,0.4853,0.5655,0.4252,0.6591,0.925,0.4,617.6891891891892,895.6756756756756,20,watershed,setting20-3.jpg
68,0.1625,0.4549,0.7734,0.2915,0.9262,0.8442,0.5,624.4461538461538,755.9692307692308,20,watershed,setting20-3.jpg
69,0.3625,0.6794,0.8626,0.5892,0.7303,0.8286,5.2,628.0551724137931,874.5103448275862,20,watershed,setting20-3.jpg
70,0.135,0.4146,0.494,0.35,0.7058,0.9,0.3,631.0,888.3888888888889,20,watershed,setting20-3.jpg
71,0.1825,0.482,0.5328,0.4822,0.4251,0.869,0.2,636.7945205479452,819.2191780821918,20,watershed,setting20-3.jpg
72,0.28,0.5971,0.7499,0.496,0.75,0.8889,0.3,641.5267857142857,832.3035714285714,20,watershed,setting20-3.jpg
73,0.075,0.309,0.3246,0.2897,0.451,1.0,0.2,649.6333333333333,864.3666666666667,20,watershed,setting20-3.jpg
74,0.1525,0.4406,0.5387,0.3652,0.7352,0.9385,2.4,654.3770491803278,627.8032786885246,20,watershed,setting20-3.jpg
75,0.075,0.309,0.3351,0.3097,0.3819,0.9091,0.0,655.6,924.9666666666667,20,watershed,setting20-3.jpg
76,0.0675,0.2932,0.3584,0.2567,0.6977,0.871,0.8,655.4444444444445,1078.5925925925926,20,watershed,setting20-3.jpg
77,0.0675,0.2932,0.4061,0.224,0.834,0.8438,23.3,655.4074074074074,683.4444444444445,20,watershed,setting20-3.jpg
78,0.1425,0.426,0.4855,0.3917,0.5908,0.9194,1.2,666.1578947368421,843.7368421052631,20,watershed,setting20-3.jpg
79,0.7225,0.9591,1.2244,1.0922,0.4519,0.6998,6.4,673.4256055363322,1086.2249134948097,20,watershed,setting20-3.jpg
80,0.225,0.5352,0.8422,0.3453,0.9121,0.8738,0.5,671.5888888888888,689.1666666666666,20,watershed,setting20-3.jpg
81,0.1175,0.3868,0.6234,0.26,0.9089,0.8246,1.6,682.3404255319149,758.5744680851063,20,watershed,setting20-3.jpg
82,0.105,0.3656,0.4787,0.2794,0.812,0.9767,1.8,683.9761904761905,979.6428571428571,20,watershed,setting20-3.jpg
83,0.135,0.4146,0.5921,0.2914,0.8705,0.9,0.0,685.7407407407408,628.1666666666666,20,watershed,setting20-3.jpg
84,0.1225,0.3949,0.5197,0.326,0.7788,0.875,2.7,695.8163265306123,828.0816326530612,20,watershed,setting20-3.jpg
85,0.145,0.4297,0.5259,0.4224,0.5957,0.8056,1.2,698.7931034482758,925.551724137931,20,watershed,setting20-3.jpg
86,0.125,0.3989,0.4241,0.3835,0.4274,0.8772,0.6,698.12,1044.18,20,watershed,setting20-3.jpg
87,0.2125,0.5202,0.7779,0.4403,0.8244,0.7589,1.8,701.6,719.0705882352942,20,watershed,setting20-3.jpg
88,0.0975,0.3523,0.4941,0.2558,0.8556,0.907,0.1,702.1538461538462,778.0769230769231,20,watershed,setting20-3.jpg
89,0.26,0.5754,0.7315,0.4846,0.7491,0.9043,0.4,713.6923076923077,999.2980769230769,20,watershed,setting20-3.jpg
90,0.1775,0.4754,0.5132,0.4774,0.367,0.9221,0.3,711.9014084507043,969.4788732394367,20,watershed,setting20-3.jpg
91,0.2225,0.5323,0.7767,0.408,0.8509,0.8165,3.8,724.8539325842696,821.0674157303371,20,watershed,setting20-3.jpg
92,0.3375,0.6555,0.914,0.5774,0.7752,0.8036,1.9,735.9111111111112,851.9407407407407,20,watershed,setting20-3.jpg
93,0.18,0.4787,0.8388,0.3568,0.905,0.7826,2.4,749.0,460.68055555555554,20,watershed,setting20-3.jpg
94,0.0725,0.3038,0.3557,0.2606,0.6808,0.9355,0.1,758.7931034482758,856.3103448275862,20,watershed,setting20-3.jpg
95,0.2875,0.605,0.9072,0.4232,0.8845,0.8779,97.1,766.0869565217391,1161.591304347826,20,watershed,setting20-3.jpg
96,0.205,0.5109,0.6672,0.4049,0.7948,0.8817,5.2,767.3780487804878,356.9268292682927,20,watershed,setting20-3.jpg
97,0.1525,0.4406,0.5034,0.3915,0.6287,0.9531,5.2,773.2295081967213,288.9016393442623,20,watershed,setting20-3.jpg
98,0.1975,0.5015,0.646,0.3932,0.7934,0.8876,1.6,777.0,1120.5443037974683,20,watershed,setting20-3.jpg
99,0.075,0.309,0.3706,0.2938,0.6095,0.8571,0.7,784.3,825.1333333333333,20,watershed,setting20-3.jpg
100,0.1275,0.4029,0.5816,0.2897,0.8671,0.9107,0.1,788.0784313725491,945.2156862745098,20,watershed,setting20-3.jpg
101,0.0475,0.2459,0.2772,0.2264,0.5772,0.9048,0.4,802.5263157894736,381.6842105263158,20,watershed,setting20-3.jpg
102,0.09,0.3385,0.5975,0.1984,0.9433,0.9,3.2,803.6666666666666,839.75,20,watershed,setting20-3.jpg
103,0.15,0.437,0.5071,0.3832,0.6549,0.9375,3.2,807.3166666666667,303.18333333333334,20,watershed,setting20-3.jpg
104,0.11,0.3742,0.482,0.2935,0.7933,0.9362,0.0,805.1363636363636,374.79545454545456,20,watershed,setting20-3.jpg
105,0.3275,0.6457,1.1283,0.4257,0.9261,0.7751,3.2,813.6641221374045,964.1832061068702,20,watershed,setting20-3.jpg
106,0.28,0.5971,0.71,0.5666,0.6027,0.8889,2.8,829.7321428571429,1002.375,20,watershed,setting20-3.jpg
107,0.1875,0.4886,0.7854,0.3275,0.9089,0.8721,0.7,831.9866666666667,529.7333333333333,20,watershed,setting20-3.jpg
108,0.2875,0.605,0.8632,0.4567,0.8485,0.8647,5.7,848.5130434782609,510.1304347826087,20,watershed,setting20-3.jpg
109,0.2325,0.5441,0.6312,0.4712,0.6653,0.949,0.7,854.9247311827957,335.97849462365593,20,watershed,setting20-3.jpg
110,0.2075,0.514,0.7067,0.3803,0.8428,0.954,3.1,857.3493975903615,1032.7469879518073,20,watershed,setting20-3.jpg
111,0.18,0.4787,0.5281,0.4549,0.508,0.878,0.1,869.0138888888889,526.0833333333334,20,watershed,setting20-3.jpg
112,0.14,0.4222,0.5171,0.4576,0.4656,0.7778,10.3,873.0,988.2857142857143,20,watershed,setting20-3.jpg
113,0.145,0.4297,0.5806,0.3425,0.8075,0.9355,0.8,885.8103448275862,537.7068965517242,20,watershed,setting20-3.jpg
114,0.155,0.4442,0.6668,0.3072,0.8876,0.9118,2.1,889.1129032258065,639.4354838709677,20,watershed,setting20-3.jpg
115,0.395,0.7092,1.1402,0.5254,0.8875,0.7861,2.1,895.3101265822785,345.06962025316454,20,watershed,setting20-3.jpg
116,0.09,0.3385,0.3991,0.3089,0.6332,0.8372,0.2,899.6944444444445,987.8055555555555,20,watershed,setting20-3.jpg
117,0.1675,0.4618,0.6085,0.3557,0.8113,0.9571,8.5,936.3731343283582,1285.686567164179,20,watershed,setting20-3.jpg
118,0.245,0.5585,0.73,0.4543,0.7827,0.8829,0.5,938.0408163265306,1049.9183673469388,20,watershed,setting20-3.jpg
119,0.1,0.3568,0.4308,0.3275,0.6498,0.9302,0.9,940.7,341.8,20,watershed,setting20-3.jpg
120,0.06,0.2764,0.304,0.2533,0.5532,0.96,0.0,955.125,881.1666666666666,20,watershed,setting20-3.jpg
121,0.235,0.547,0.7364,0.4155,0.8256,0.9038,0.4,955.8936170212766,1020.8936170212766,20,watershed,setting20-3.jpg
122,0.28,0.5971,0.752,0.5314,0.7076,0.8235,7.4,959.5357142857143,313.8482142857143,20,watershed,setting20-3.jpg
123,0.15,0.437,0.5714,0.3741,0.756,0.7792,8.7,957.5666666666667,348.48333333333335,20,watershed,setting20-3.jpg
124,0.335,0.6531,1.0886,0.4357,0.9164,0.8072,1.7,959.8134328358209,1045.4701492537313,20,watershed,setting20-3.jpg
125,0.29,0.6077,0.9527,0.4031,0.906,0.8593,1.9,966.7672413793103,1018.0603448275862,20,watershed,setting20-3.jpg
126,0.245,0.5585,0.6558,0.5165,0.6161,0.8305,2.9,987.3877551020408,1114.2857142857142,20,watershed,setting20-3.jpg
127,0.08,0.3192,0.3835,0.2762,0.6936,0.9143,7.8,990.09375,353.53125,20,watershed,setting20-3.jpg
128,0.5075,0.8038,1.5299,0.508,0.9433,0.7199,6.2,1002.3103448275862,334.29556650246303,20,watershed,setting20-3.jpg
129,0.305,0.6232,0.9771,0.5404,0.8331,0.7578,2.1,1002.3770491803278,1014.0901639344262,20,watershed,setting20-3.jpg
130,0.1525,0.4406,0.5389,0.3687,0.7294,0.9683,5.0,1000.9180327868852,1172.1475409836066,20,watershed,setting20-3.jpg
131,0.31,0.6283,0.7805,0.5281,0.7363,0.8732,3.4,1007.8951612903226,1161.6129032258063,20,watershed,setting20-3.jpg
132,0.285,0.6024,0.9506,0.549,0.8164,0.7651,6.0,1013.8245614035088,1094.122807017544,20,watershed,setting20-3.jpg
133,0.13,0.4068,0.5534,0.3005,0.8397,0.9811,0.7,1014.8269230769231,994.3653846153846,20,watershed,setting20-3.jpg
134,0.1,0.3568,0.4059,0.3327,0.573,0.9091,3.1,1017.875,777.35,20,watershed,setting20-3.jpg
135,0.2025,0.5078,0.6393,0.4256,0.7463,0.8901,1.6,1019.7901234567901,1025.0123456790122,20,watershed,setting20-3.jpg
136,0.085,0.329,0.3994,0.2864,0.6969,0.8947,2.7,1021.5588235294117,785.1764705882352,20,watershed,setting20-3.jpg
137,0.0525,0.2585,0.2734,0.2538,0.372,0.913,0.1,1022.4761904761905,594.0952380952381,20,watershed,setting20-3.jpg
138,0.0675,0.2932,0.3713,0.2533,0.7311,0.8438,3.9,1023.4074074074074,342.9259259259259,20,watershed,setting20-3.jpg
139,0.255,0.5698,0.7091,0.5223,0.6764,0.8226,3.3,1029.3529411764705,426.11764705882354,20,watershed,setting20-3.jpg
140,0.1925,0.4951,0.7043,0.3683,0.8523,0.828,4.6,1025.4025974025974,654.077922077922,20,watershed,setting20-3.jpg
141,0.0825,0.3241,0.3938,0.2639,0.7424,0.9706,0.0,1027.939393939394,786.2121212121212,20,watershed,setting20-3.jpg
142,0.355,0.6723,1.066,0.4904,0.8879,0.8503,0.3,1035.7323943661972,611.6619718309859,20,watershed,setting20-3.jpg
143,0.07,0.2985,0.3924,0.2348,0.8012,0.9032,0.1,1033.2857142857142,737.6071428571429,20,watershed,setting20-3.jpg
144,0.115,0.3827,0.472,0.3179,0.7392,0.902,0.7,1034.5869565217392,847.804347826087,20,watershed,setting20-3.jpg
145,0.4,0.7136,1.0571,0.604,0.8207,0.7512,3.1,1041.63125,680.5,20,watershed,setting20-3.jpg
146,0.14,0.4222,0.7234,0.3018,0.9088,0.8,123.6,1038.9285714285713,393.25,20,watershed,setting20-3.jpg
147,0.0675,0.2932,0.5633,0.2568,0.8901,0.6429,32.1,1035.888888888889,401.3333333333333,20,watershed,setting20-3.jpg
148,0.195,0.4983,0.7552,0.3686,0.8728,0.8298,0.1,1039.4871794871794,994.0769230769231,20,watershed,setting20-3.jpg
149,0.075,0.309,0.3325,0.2904,0.487,0.9091,0.0,1041.6,784.6333333333333,20,watershed,setting20-3.jpg
150,0.175,0.472,0.6007,0.3836,0.7695,0.9211,2.0,1042.2285714285715,1053.1857142857143,20,watershed,setting20-3.jpg
151,0.17,0.4652,0.5926,0.3804,0.7668,0.8947,0.4,1044.514705882353,659.0,20,watershed,setting20-3.jpg
152,0.105,0.3656,0.4535,0.2962,0.7573,0.9333,0.1,1055.904761904762,1002.4761904761905,20,watershed,setting20-3.jpg
153,0.1475,0.4334,0.6598,0.318,0.8762,0.7973,0.9,1058.864406779661,786.4237288135594,20,watershed,setting20-3.jpg
154,0.075,0.309,0.4209,0.2275,0.8413,0.9677,0.7,1061.1,436.6333333333333,20,watershed,setting20-3.jpg
155,0.085,0.329,0.4425,0.2715,0.7897,0.85,0.5,1061.2941176470588,720.0,20,watershed,setting20-3.jpg
156,0.0875,0.3338,0.5035,0.2547,0.8627,0.814,2.4,1059.6,886.7714285714286,20,watershed,setting20-3.jpg
157,0.6975,0.9424,1.663,0.6663,0.9162,0.6659,3.3,1067.752688172043,461.9498207885305,20,watershed,setting20-3.jpg
158,0.2475,0.5614,0.6689,0.4925,0.6767,0.8839,1.3,1066.1313131313132,485.44444444444446,20,watershed,setting20-3.jpg
159,0.0775,0.3141,0.3756,0.2715,0.6908,0.9394,0.0,1064.3225806451612,981.5483870967741,20,watershed,setting20-3.jpg
160,0.55,0.8368,1.2118,0.6874,0.8236,0.8059,1.1,1075.7,946.0045454545455,20,watershed,setting20-3.jpg
161,0.0925,0.3432,0.393,0.3295,0.5451,0.9024,3.0,1072.6486486486488,378.2432432432432,20,watershed,setting20-3.jpg
162,0.3125,0.6308,0.7485,0.5382,0.695,0.9542,13.0,1078.36,340.68,20,watershed,setting20-3.jpg
163,0.6425,0.9045,1.1366,0.8656,0.6481,0.7741,2.4,1082.4941634241245,784.5369649805448,20,watershed,setting20-3.jpg
164,0.1825,0.482,0.6448,0.3729,0.8158,0.869,1.3,1078.5890410958905,962.7671232876712,20,watershed,setting20-3.jpg
165,0.085,0.329,0.4906,0.2516,0.8585,0.7907,4.4,1079.735294117647,419.3529411764706,20,watershed,setting20-3.jpg
166,0.115,0.3827,0.4684,0.3234,0.7233,0.902,0.3,1081.7173913043478,928.195652173913,20,watershed,setting20-3.jpg
167,0.12,0.3909,0.5223,0.31,0.8048,0.8571,3.4,1085.375,936.3958333333334,20,watershed,setting20-3.jpg
168,0.145,0.4297,0.5382,0.3559,0.7502,0.8406,2.1,1089.2413793103449,1031.0172413793102,20,watershed,setting20-3.jpg
169,0.1375,0.4184,0.4649,0.3755,0.5896,0.9322,0.1,1094.490909090909,894.4181818181818,20,watershed,setting20-3.jpg
170,0.1475,0.4334,0.5506,0.3562,0.7625,0.8551,0.9,1096.4915254237287,955.1525423728814,20,watershed,setting20-3.jpg
171,0.07,0.2985,0.3937,0.2321,0.8077,0.9032,2.1,1096.3214285714287,704.3214285714286,20,watershed,setting20-3.jpg
172,0.1125,0.3785,0.5408,0.2845,0.8504,0.9,0.3,1101.0666666666666,810.4888888888889,20,watershed,setting20-3.jpg
173,0.0975,0.3523,0.4449,0.2951,0.7484,0.975,0.7,1099.0,1125.7179487179487,20,watershed,setting20-3.jpg
174,0.2525,0.567,0.7683,0.4267,0.8316,0.886,4.8,1105.8019801980197,499.4059405940594,20,watershed,setting20-3.jpg
175,0.085,0.329,0.4106,0.2647,0.7645,0.9189,0.1,1103.5882352941176,690.2647058823529,20,watershed,setting20-3.jpg
176,0.0625,0.2821,0.3695,0.2303,0.782,0.9259,0.2,1102.28,700.68,20,watershed,setting20-3.jpg
177,0.135,0.4146,0.6535,0.2917,0.8948,0.8852,0.1,1106.962962962963,731.4814814814815,20,watershed,setting20-3.jpg
178,0.07,0.2985,0.4351,0.2029,0.8847,0.9032,3.5,1110.892857142857,1140.607142857143,20,watershed,setting20-3.jpg
179,0.21,0.5171,0.6312,0.4433,0.7119,0.9438,0.0,1114.9761904761904,790.6309523809524,20,watershed,setting20-3.jpg
180,0.085,0.329,0.3655,0.2978,0.5798,0.9189,0.6,1119.1176470588234,492.3235294117647,20,watershed,setting20-3.jpg
181,0.055,0.2646,0.313,0.2219,0.7052,0.9565,3.9,1119.8636363636363,444.27272727272725,20,watershed,setting20-3.jpg
182,0.0725,0.3038,0.3646,0.2747,0.6574,0.8056,0.8,1125.344827586207,764.6551724137931,20,watershed,setting20-3.jpg
183,0.04,0.2257,0.4489,0.1284,0.9582,0.7619,22.4,1127.625,771.3125,20,watershed,setting20-3.jpg
184,0.05,0.2523,0.285,0.2194,0.6382,1.0,7.7,1130.75,1163.05,20,watershed,setting20-3.jpg
185,0.19,0.4918,0.65,0.4123,0.773,0.8444,0.8,1138.5657894736842,515.3421052631579,20,watershed,setting20-3.jpg
186,0.2,0.5046,0.5976,0.4521,0.6539,0.8511,3.7,1138.1,997.775,20,watershed,setting20-3.jpg
187,0.01,0.1128,0.1618,0.0618,0.9242,1.0,0.0,1139.0,1004.5,20,watershed,setting20-3.jpg
189,0.0825,0.3241,0.3734,0.3059,0.5735,0.8684,0.1,1139.7575757575758,1008.5454545454545,20,watershed,setting20-3.jpg
190,0.12,0.3909,0.4779,0.3353,0.7127,0.8727,2.8,1143.9791666666667,501.0,20,watershed,setting20-3.jpg
191,0.03,0.1954,0.2887,0.1374,0.8794,0.8571,9.6,1142.0,506.6666666666667,20,watershed,setting20-3.jpg
192,0.0825,0.3241,0.5245,0.2384,0.8907,0.825,15.1,1145.5454545454545,429.3636363636364,20,watershed,setting20-3.jpg
193,0.185,0.4853,0.6747,0.389,0.8171,0.8605,4.8,1147.9054054054054,918.0540540540541,20,watershed,setting20-3.jpg
194,0.12,0.3909,0.5878,0.2911,0.8688,0.7742,44.2,1148.5833333333333,1104.1666666666667,20,watershed,setting20-3.jpg
195,0.1,0.3568,0.4756,0.2785,0.8106,0.8889,9.1,1153.175,1050.0,20,watershed,setting20-3.jpg
196,0.0375,0.2185,0.2956,0.1741,0.8083,0.8333,111.7,1158.2,641.1333333333333,20,watershed,setting20-3.jpg
197,0.075,0.309,0.3827,0.2595,0.7351,0.8571,8.0,1162.7666666666667,395.03333333333336,20,watershed,setting20-3.jpg
198,0.335,0.6531,0.8349,0.5634,0.738,0.8535,1.8,1176.8507462686566,698.0746268656717,20,watershed,setting20-3.jpg
199,0.215,0.5232,0.7166,0.4219,0.8084,0.8866,2.6,1187.9651162790697,409.75581395348837,20,watershed,setting20-3.jpg
200,0.0475,0.2459,0.3214,0.2035,0.7741,0.8636,0.3,1185.9473684210527,699.1052631578947,20,watershed,setting20-3.jpg
201,0.3525,0.6699,0.9017,0.5608,0.783,0.8393,13.1,1214.8085106382978,1064.6241134751774,20,watershed,setting20-3.jpg
202,0.0725,0.3038,0.3419,0.2805,0.5721,0.8788,4.2,1214.7931034482758,871.4137931034483,20,watershed,setting20-3.jpg
203,0.205,0.5109,0.9094,0.3118,0.9394,0.7961,4.2,1218.7317073170732,1021.5243902439024,20,watershed,setting20-3.jpg
204,0.0475,0.2459,0.2923,0.2055,0.711,1.0,0.4,1219.157894736842,989.6842105263158,20,watershed,setting20-3.jpg
205,0.12,0.3909,0.4463,0.361,0.5877,0.9231,2.3,1221.7083333333333,997.7291666666666,20,watershed,setting20-3.jpg
206,0.27,0.5863,0.857,0.4091,0.8787,0.8926,0.4,1229.888888888889,863.4166666666666,20,watershed,setting20-3.jpg
207,0.085,0.329,0.4641,0.2411,0.8545,0.8947,22.3,1231.0882352941176,1133.6470588235295,20,watershed,setting20-3.jpg
208,0.2375,0.5499,0.8199,0.6001,0.6813,0.6419,40.3,1237.1894736842105,359.5578947368421,20,watershed,setting20-3.jpg
209,0.26,0.5754,0.904,0.4598,0.861,0.7647,15.5,1236.7596153846155,385.0769230769231,20,watershed,setting20-3.jpg
210,0.4225,0.7334,1.3358,0.502,0.9267,0.738,4.7,1240.0295857988165,1031.905325443787,20,watershed,setting20-3.jpg
211,0.4125,0.7247,0.9335,0.6694,0.6971,0.7783,2.1,1241.6545454545455,881.5939393939394,20,watershed,setting20-3.jpg
212,0.155,0.4442,0.6379,0.3451,0.841,0.8611,9.8,1245.0806451612902,1016.9193548387096,20,watershed,setting20-3.jpg
213,0.1475,0.4334,0.475,0.3999,0.5397,0.9365,12.8,1250.5254237288136,1107.3898305084747,20,watershed,setting20-3.jpg
214,0.1875,0.4886,0.6291,0.4197,0.7449,0.8721,3.7,1260.8933333333334,933.28,20,watershed,setting20-3.jpg
215,0.5275,0.8195,1.1281,0.6248,0.8326,0.8941,3.0,1264.0758293838862,866.0379146919431,20,watershed,setting20-3.jpg
216,0.065,0.2877,0.3874,0.216,0.8301,0.8667,16.8,1266.076923076923,535.1923076923077,20,watershed,setting20-3.jpg
217,0.2325,0.5441,0.896,0.3672,0.9122,0.823,45.2,1278.731182795699,578.6989247311828,20,watershed,setting20-3.jpg
218,0.1075,0.37,0.4349,0.3128,0.6947,0.9773,2.9,1275.7441860465117,814.3953488372093,20,watershed,setting20-3.jpg
219,0.7275,0.9624,1.6405,0.7166,0.8996,0.6752,20.8,1285.020618556701,513.6254295532646,20,watershed,setting20-3.jpg
220,0.0475,0.2459,0.2853,0.2088,0.6816,0.95,14.9,1276.9473684210527,1002.6315789473684,20,watershed,setting20-3.jpg
221,0.085,0.329,0.3832,0.2797,0.6836,0.9714,23.0,1282.1764705882354,1064.4411764705883,20,watershed,setting20-3.jpg
222,0.1275,0.4029,0.4608,0.367,0.6046,0.8793,3.9,1282.7450980392157,926.4705882352941,20,watershed,setting20-3.jpg
223,0.19,0.4918,0.6223,0.4006,0.7652,0.9157,13.4,1288.328947368421,482.0,20,watershed,setting20-3.jpg
224,0.0125,0.1262,0.2,0.0693,0.9381,1.0,3.4,1287.8,927.8,20,watershed,setting20-3.jpg
225,0.0075,0.0977,0.1155,0.0667,0.8165,1.0,39.7,1288.6666666666667,929.6666666666666,20,watershed,setting20-3.jpg
226,0.2625,0.5781,0.7496,0.4807,0.7673,0.8268,46.6,1296.2952380952381,929.847619047619,20,watershed,setting20-3.jpg
