label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
77,0.485,0.7858,1.0839,0.692,0.7697,0.7549,83.1,525.7731958762887,949.7525773195877,20,watershed,setting20.jpg
78,0.235,0.547,0.7221,0.423,0.8105,0.8952,40.7,528.5106382978723,212.38297872340425,20,watershed,setting20.jpg
79,0.605,0.8777,1.5038,0.5482,0.9312,0.8674,47.6,540.2190082644628,1190.0702479338843,20,watershed,setting20.jpg
80,0.065,0.2877,0.3573,0.2323,0.7597,0.9286,14.8,530.1538461538462,899.1153846153846,20,watershed,setting20.jpg
81,0.15,0.437,0.7776,0.2683,0.9386,0.8108,49.1,530.7833333333333,1218.55,20,watershed,setting20.jpg
82,0.265,0.5809,0.7494,0.4619,0.7874,0.955,43.8,552.933962264151,132.60377358490567,20,watershed,setting20.jpg
83,0.1875,0.4886,0.6898,0.3771,0.8373,0.8242,74.7,550.4,533.96,20,watershed,setting20.jpg
84,0.1625,0.4549,0.5397,0.3943,0.6828,0.9028,26.3,550.276923076923,1007.0153846153846,20,watershed,setting20.jpg
85,0.2675,0.5836,1.1762,0.3364,0.9582,0.7643,79.2,553.5981308411215,1150.3271028037384,20,watershed,setting20.jpg
86,0.1675,0.4618,0.6035,0.3632,0.7986,0.8816,25.5,554.5820895522388,495.25373134328356,20,watershed,setting20.jpg
87,0.16,0.4514,0.7714,0.2791,0.9322,0.8649,31.5,558.140625,460.828125,20,watershed,setting20.jpg
88,0.36,0.677,1.1088,0.4534,0.9126,0.8571,19.0,561.5347222222222,677.3958333333334,20,watershed,setting20.jpg
89,0.07,0.2985,0.3325,0.27,0.5837,0.9655,2.4,558.2142857142857,975.7142857142857,20,watershed,setting20.jpg
90,0.06,0.2764,0.3642,0.2121,0.813,0.8889,19.6,563.375,973.7083333333334,20,watershed,setting20.jpg
91,0.125,0.3989,0.4671,0.3595,0.6385,0.9434,36.0,564.5,944.62,20,watershed,setting20.jpg
92,0.035,0.2111,0.2286,0.2,0.4841,0.9333,114.4,566.7142857142857,458.42857142857144,20,watershed,setting20.jpg
93,0.0675,0.2932,0.3406,0.2501,0.679,0.9643,7.0,570.4444444444445,1101.9259259259259,20,watershed,setting20.jpg
94,0.2525,0.567,0.8664,0.5076,0.8104,0.6689,62.8,578.7029702970297,703.0990099009902,20,watershed,setting20.jpg
95,0.035,0.2111,0.276,0.1713,0.7839,0.9333,79.1,575.8571428571429,1100.357142857143,20,watershed,setting20.jpg
96,0.0225,0.1693,0.2582,0.1111,0.9027,1.0,126.8,577.8888888888889,1098.111111111111,20,watershed,setting20.jpg
97,0.125,0.3989,0.4904,0.3292,0.7411,0.9091,41.6,585.06,245.88,20,watershed,setting20.jpg
98,0.075,0.309,0.4774,0.2264,0.8805,0.8108,16.2,589.1,917.3333333333334,20,watershed,setting20.jpg
99,0.0775,0.3141,0.4263,0.2613,0.7902,0.8378,8.5,591.3870967741935,506.2903225806452,20,watershed,setting20.jpg
100,0.1575,0.4478,0.774,0.3478,0.8934,0.7079,86.8,591.6031746031746,519.015873015873,20,watershed,setting20.jpg
101,0.0375,0.2185,0.5347,0.1014,0.9819,0.75,95.1,598.5333333333333,506.3333333333333,20,watershed,setting20.jpg
