label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
159,0.205,0.5109,0.6428,0.4146,0.7642,0.9213,8.5,1096.621951219512,1041.0,40,watershed,setting40-1.jpg
160,0.1725,0.4687,0.6085,0.3845,0.7751,0.9079,0.8,1119.391304347826,852.4927536231884,40,watershed,setting40-1.jpg
161,0.5575,0.8425,1.4175,0.6393,0.8925,0.777,2.5,1130.6053811659192,732.1973094170404,40,watershed,setting40-1.jpg
162,0.2275,0.5382,0.6419,0.4541,0.7068,0.9579,1.4,1128.4945054945056,712.3956043956044,40,watershed,setting40-1.jpg
163,0.6725,0.9253,1.0451,0.8492,0.583,0.9027,2.4,1138.4609665427508,535.6617100371748,40,watershed,setting40-1.jpg
164,0.165,0.4583,0.642,0.3586,0.8294,0.825,1.9,1138.2878787878788,739.6666666666666,40,watershed,setting40-1.jpg
165,0.515,0.8098,1.3723,0.6068,0.8969,0.741,1.3,1145.2912621359224,751.5776699029126,40,watershed,setting40-1.jpg
166,0.97,1.1113,1.4758,1.0913,0.6732,0.7623,7.8,1166.1005154639174,288.0438144329897,40,watershed,setting40-1.jpg
167,0.26,0.5754,0.6851,0.5103,0.6673,0.9043,1.2,1160.4038461538462,471.0673076923077,40,watershed,setting40-1.jpg
168,0.3325,0.6507,1.1335,0.4287,0.9257,0.7917,12.5,1173.4586466165413,461.7368421052632,40,watershed,setting40-1.jpg
169,0.775,0.9934,1.2802,0.7965,0.7829,0.9012,1.7,1181.8193548387096,736.3774193548387,40,watershed,setting40-1.jpg
170,0.7525,0.9788,1.1717,0.8768,0.6633,0.9039,7.6,1198.3156146179401,251.9468438538206,40,watershed,setting40-1.jpg
171,0.2675,0.5836,0.7791,0.4442,0.8216,0.9145,3.8,1196.177570093458,508.9626168224299,40,watershed,setting40-1.jpg
172,0.1975,0.5015,0.6328,0.4072,0.7655,0.908,6.1,1206.759493670886,754.2278481012659,40,watershed,setting40-1.jpg
173,0.1625,0.4549,0.4912,0.4209,0.5157,0.9848,24.7,1225.4615384615386,52.93846153846154,40,watershed,setting40-1.jpg
174,1.0,1.1284,1.4905,1.0214,0.7283,0.7505,25.7,1235.6825,776.495,40,watershed,setting40-1.jpg
