label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
56,1.7275,1.4831,2.0279,1.153,0.8226,0.925,0.5,808.2315484804631,562.8147612156296,80,watershed,setting80-1.jpg
57,0.445,0.7527,0.9257,0.6171,0.7454,0.9175,1.5,803.4662921348314,335.438202247191,80,watershed,setting80-1.jpg
58,2.1775,1.6651,1.9378,1.4913,0.6385,0.8897,0.3,816.548794489093,874.9954075774971,80,watershed,setting80-1.jpg
59,0.9825,1.1185,1.3322,0.9456,0.7044,0.9379,1.4,827.2849872773537,600.2290076335878,80,watershed,setting80-1.jpg
60,1.375,1.3231,2.0351,0.9694,0.8793,0.8359,1.5,828.7036363636364,802.4545454545455,80,watershed,setting80-1.jpg
61,1.705,1.4734,2.0883,1.1288,0.8413,0.8568,0.5,838.0615835777126,336.9208211143695,80,watershed,setting80-1.jpg
62,1.715,1.4777,2.0366,1.4836,0.6851,0.7094,4.7,835.7857142857143,645.8819241982508,80,watershed,setting80-1.jpg
63,0.5875,0.8649,1.0758,0.8332,0.6326,0.7993,14.6,832.804255319149,470.5744680851064,80,watershed,setting80-1.jpg
64,1.0975,1.1821,1.36,1.0616,0.6251,0.9165,3.3,835.6924829157175,986.7858769931663,80,watershed,setting80-1.jpg
65,1.3525,1.3123,1.86,0.9579,0.8572,0.9216,0.4,866.2846580406655,827.5009242144178,80,watershed,setting80-1.jpg
66,0.835,1.0311,2.1166,0.799,0.926,0.6302,4.6,857.3682634730538,775.7754491017964,80,watershed,setting80-1.jpg
67,1.0675,1.1658,1.8455,0.8928,0.8752,0.7337,2.5,864.3161592505854,372.1592505854801,80,watershed,setting80-1.jpg
68,1.015,1.1368,1.4033,0.9359,0.7452,0.9486,1.1,867.3891625615763,950.4778325123152,80,watershed,setting80-1.jpg
69,0.96,1.1056,1.3857,0.9265,0.7436,0.8993,1.0,879.1640625,868.4322916666666,80,watershed,setting80-1.jpg
70,1.1575,1.214,1.6425,0.9816,0.8018,0.8495,3.1,878.4125269978401,1018.7624190064795,80,watershed,setting80-1.jpg
71,0.37,0.6864,0.759,0.6406,0.5364,0.9308,1.0,890.0945945945946,512.4932432432432,80,watershed,setting80-1.jpg
72,0.6175,0.8867,1.099,0.7543,0.7273,0.8982,2.3,896.8906882591093,721.421052631579,80,watershed,setting80-1.jpg
73,0.465,0.7695,1.0166,0.6372,0.7792,0.8532,29.4,899.3279569892474,653.6021505376344,80,watershed,setting80-1.jpg
74,0.8775,1.057,1.2586,0.9765,0.6309,0.9141,0.9,912.6866096866097,740.8433048433048,80,watershed,setting80-1.jpg
75,0.5425,0.8311,1.2866,0.6108,0.8801,0.8037,1.7,919.36866359447,890.3179723502304,80,watershed,setting80-1.jpg
76,0.4,0.7136,0.7602,0.7044,0.3761,0.8889,1.2,921.4125,723.5375,80,watershed,setting80-1.jpg
77,2.4475,1.7653,2.1052,1.5401,0.6818,0.9227,0.9,934.799795709908,352.1838610827375,80,watershed,setting80-1.jpg
78,0.595,0.8704,1.4358,0.6513,0.8912,0.7234,5.5,936.5504201680673,544.344537815126,80,watershed,setting80-1.jpg
79,1.7625,1.498,1.7713,1.3229,0.665,0.905,2.5,943.1900709219858,604.6113475177305,80,watershed,setting80-1.jpg
80,3.6075,2.1432,2.479,2.1152,0.5215,0.8493,3.8,949.7470547470548,1056.1413721413721,80,watershed,setting80-1.jpg
81,1.2125,1.2425,2.3178,0.7708,0.9431,0.7674,62.8,952.6164948453609,335.63711340206186,80,watershed,setting80-1.jpg
82,1.185,1.2283,1.5908,1.037,0.7583,0.8316,3.4,955.7679324894515,511.02742616033754,80,watershed,setting80-1.jpg
83,1.2325,1.2527,1.6094,1.0148,0.7762,0.913,0.4,956.1906693711968,898.9046653144017,80,watershed,setting80-1.jpg
84,0.5425,0.8311,0.9627,0.7262,0.6565,0.9435,0.1,958.8110599078341,711.668202764977,80,watershed,setting80-1.jpg
85,0.5275,0.8195,1.0446,0.7582,0.6879,0.8178,3.5,959.2796208530806,423.8815165876777,80,watershed,setting80-1.jpg
86,1.845,1.5327,2.5584,0.9866,0.9227,0.8989,0.8,973.2913279132791,785.0758807588076,80,watershed,setting80-1.jpg
87,2.3175,1.7178,2.9409,1.1709,0.9173,0.8117,47.0,1006.9697950377562,548.2189859762675,80,watershed,setting80-1.jpg
88,1.105,1.1861,1.4029,1.0528,0.6609,0.9208,1.1,996.1674208144797,880.0769230769231,80,watershed,setting80-1.jpg
89,0.485,0.7858,1.1238,0.6084,0.8408,0.822,9.8,987.8453608247422,411.6443298969072,80,watershed,setting80-1.jpg
90,0.3525,0.6699,0.802,0.6398,0.603,0.7877,1.5,999.6170212765958,403.468085106383,80,watershed,setting80-1.jpg
91,1.6,1.4273,1.8163,1.1708,0.7645,0.9289,4.4,1011.8875,230.075,80,watershed,setting80-1.jpg
92,0.825,1.0249,1.3192,0.822,0.7821,0.9066,1.8,1002.6818181818181,906.7181818181818,80,watershed,setting80-1.jpg
93,1.125,1.1968,1.5627,0.9555,0.7913,0.9395,1.1,1019.9911111111111,343.27555555555557,80,watershed,setting80-1.jpg
94,1.305,1.289,2.2036,0.8078,0.9304,0.8657,3.1,1033.471264367816,376.8773946360153,80,watershed,setting80-1.jpg
95,0.585,0.863,1.0375,0.7754,0.6644,0.8327,6.7,1021.3119658119658,452.4017094017094,80,watershed,setting80-1.jpg
96,0.745,0.9739,1.3976,0.6962,0.8671,0.9113,1.3,1032.5503355704698,529.489932885906,80,watershed,setting80-1.jpg
97,0.7825,0.9982,1.1192,0.9722,0.4954,0.8694,9.5,1038.408945686901,314.0063897763578,80,watershed,setting80-1.jpg
98,1.0675,1.1658,1.3665,1.0632,0.6283,0.8455,12.6,1042.9250585480095,226.6791569086651,80,watershed,setting80-1.jpg
99,1.59,1.4228,1.8916,1.5326,0.5862,0.6632,35.1,1042.627358490566,274.5880503144654,80,watershed,setting80-1.jpg
100,0.62,0.8885,1.2385,0.705,0.8222,0.8322,16.7,1043.5120967741937,547.7620967741935,80,watershed,setting80-1.jpg
101,0.945,1.0969,1.3161,1.0064,0.6444,0.8077,11.0,1068.7142857142858,807.468253968254,80,watershed,setting80-1.jpg
102,2.5175,1.7904,2.6729,1.3917,0.8538,0.7824,2.7,1080.4766633565046,407.89473684210526,80,watershed,setting80-1.jpg
103,1.4825,1.3739,2.2769,0.9165,0.9154,0.8352,4.5,1079.0016863406408,529.1467116357504,80,watershed,setting80-1.jpg
104,1.3825,1.3267,2.2611,1.1621,0.8578,0.6186,4.0,1080.4792043399639,377.57323688969257,80,watershed,setting80-1.jpg
105,0.8,1.0093,1.7605,0.6978,0.9181,0.7127,80.0,1084.384375,463.903125,80,watershed,setting80-1.jpg
106,0.8175,1.0202,1.5011,0.9166,0.7919,0.6913,25.1,1089.5290519877676,568.6238532110092,80,watershed,setting80-1.jpg
107,0.7125,0.9525,1.2351,0.839,0.7338,0.7766,3.0,1104.7298245614036,369.66315789473686,80,watershed,setting80-1.jpg
108,0.95,1.0998,1.6699,0.828,0.8684,0.8352,111.4,1108.0105263157895,571.5684210526316,80,watershed,setting80-1.jpg
109,0.4825,0.7838,1.0308,0.6116,0.8049,0.9279,4.9,1114.9740932642487,263.08290155440415,80,watershed,setting80-1.jpg
110,0.9275,1.0867,1.3189,0.9732,0.6749,0.8337,5.2,1126.743935309973,363.8301886792453,80,watershed,setting80-1.jpg
111,0.4925,0.7919,1.1827,0.6669,0.8258,0.7577,8.3,1138.756345177665,596.0253807106599,80,watershed,setting80-1.jpg
112,2.6125,1.8238,2.697,1.4244,0.8492,0.8327,2.3,1162.1511961722488,772.4162679425838,80,watershed,setting80-1.jpg
113,0.3625,0.6794,0.7988,0.5974,0.6638,0.9062,4.7,1192.2413793103449,536.6620689655173,80,watershed,setting80-1.jpg
114,0.6275,0.8938,1.1258,0.909,0.5899,0.7771,10.2,1200.4262948207172,808.7808764940239,80,watershed,setting80-1.jpg
115,3.16,2.0059,2.4298,1.8411,0.6526,0.787,3.8,1220.2112341772151,781.7207278481013,80,watershed,setting80-1.jpg
116,0.1825,0.482,0.6205,0.4242,0.7297,0.8588,44.2,1216.150684931507,1009.3150684931506,80,watershed,setting80-1.jpg
117,0.6825,0.9322,1.12,0.7881,0.7105,0.9349,5.1,1222.062271062271,1022.2600732600732,80,watershed,setting80-1.jpg
118,0.77,0.9901,1.3522,0.8867,0.755,0.7351,13.7,1224.0097402597403,630.9253246753246,80,watershed,setting80-1.jpg
119,2.0725,1.6244,1.9399,1.4228,0.6798,0.8772,6.5,1255.3160434258143,833.7249698431846,80,watershed,setting80-1.jpg
120,0.705,0.9474,1.2458,0.8288,0.7466,0.8758,8.9,1250.212765957447,895.3404255319149,80,watershed,setting80-1.jpg
121,1.0975,1.1821,1.8891,1.0408,0.8345,0.6849,5.7,1256.3963553530753,750.0273348519362,80,watershed,setting80-1.jpg
122,0.355,0.6723,0.8001,0.5814,0.6871,0.8931,20.9,1256.887323943662,334.7535211267606,80,watershed,setting80-1.jpg
123,0.8825,1.06,1.5276,0.7908,0.8556,0.9098,36.4,1352.1161473087818,962.1784702549575,80,watershed,setting80-1.jpg
124,1.6425,1.4461,1.5681,1.4527,0.3766,0.9112,20.9,1400.3561643835617,950.7716894977169,80,watershed,setting80-1.jpg
125,0.955,1.1027,1.3232,0.9716,0.6789,0.9363,49.7,1409.6623036649214,1012.9424083769634,80,watershed,setting80-1.jpg
126,0.5375,0.8273,1.104,0.6525,0.8066,0.9149,29.6,1461.153488372093,579.8186046511628,80,watershed,setting80-1.jpg
127,0.74,0.9707,1.0958,0.8726,0.6049,0.9457,29.5,1494.543918918919,697.8581081081081,80,watershed,setting80-1.jpg
128,2.34,1.7261,2.3717,1.3445,0.8238,0.9194,100.7,1501.513888888889,602.0502136752136,80,watershed,setting80-1.jpg
129,0.9925,1.1241,1.2933,0.9921,0.6416,0.943,35.9,1554.7304785894207,472.2821158690176,80,watershed,setting80-1.jpg
130,1.62,1.4362,1.5526,1.4176,0.4079,0.9543,38.0,1598.9398148148148,664.0725308641976,80,watershed,setting80-1.jpg
131,2.0025,1.5968,4.2056,0.9954,0.9716,0.4875,80.8,1721.8901373283395,404.52059925093636,80,watershed,setting80-1.jpg
132,3.9325,2.2376,5.7632,2.5362,0.898,0.3875,126.9,1701.0292434837888,482.67832167832165,80,watershed,setting80-1.jpg
133,1.885,1.5492,2.9031,1.7222,0.805,0.5822,60.2,1711.9867374005305,472.91909814323606,80,watershed,setting80-1.jpg
134,1.0175,1.1382,1.8392,0.9127,0.8682,0.6705,90.1,1725.137592137592,488.1670761670762,80,watershed,setting80-1.jpg
135,0.0025,0.0564,0.0,0.0,0.0,1.0,37.0,1726.0,494.0,80,watershed,setting80-1.jpg
136,2.105,1.6371,2.6224,1.4236,0.8398,0.6709,55.2,1743.1840855106889,447.44061757719714,80,watershed,setting80-1.jpg
137,0.655,0.9132,1.3855,0.7234,0.8529,0.8188,59.3,1742.9541984732825,476.2290076335878,80,watershed,setting80-1.jpg
138,1.955,1.5777,4.3246,1.2132,0.9598,0.5071,94.0,1748.7148337595909,413.06777493606137,80,watershed,setting80-1.jpg
