label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
105,0.68,0.9305,1.4651,0.6289,0.9032,0.8474,16.6,1030.9963235294117,507.10661764705884,60,watershed,setting60.jpg
106,0.2475,0.5614,0.8472,0.4944,0.812,0.7174,17.6,1035.010101010101,796.4444444444445,60,watershed,setting60.jpg
107,0.6675,0.9219,1.2625,1.0004,0.61,0.6528,33.3,1040.1685393258426,758.2958801498128,60,watershed,setting60.jpg
108,0.2475,0.5614,0.6989,0.4927,0.7093,0.8319,59.4,1047.3232323232323,466.24242424242425,60,watershed,setting60.jpg
109,0.4075,0.7203,0.8602,0.7032,0.576,0.799,1.6,1056.196319018405,759.0429447852761,60,watershed,setting60.jpg
110,2.605,1.8212,2.1568,1.5824,0.6795,0.8952,29.2,1068.1209213051823,544.9232245681382,60,watershed,setting60.jpg
111,0.73,0.9641,1.3629,0.8721,0.7685,0.7192,33.8,1059.7945205479452,444.5445205479452,60,watershed,setting60.jpg
112,0.27,0.5863,0.8758,0.4342,0.8685,0.8372,33.8,1056.8796296296296,1157.4351851851852,60,watershed,setting60.jpg
113,1.0875,1.1767,1.7588,0.8908,0.8623,0.7699,79.9,1065.3149425287356,636.6367816091954,60,watershed,setting60.jpg
114,2.0325,1.6087,2.6622,1.0435,0.92,0.8895,24.7,1081.9384993849937,1220.050430504305,60,watershed,setting60.jpg
115,0.415,0.7269,1.1796,0.5835,0.8691,0.6561,35.9,1065.5060240963855,736.0903614457832,60,watershed,setting60.jpg
116,1.46,1.3634,2.1792,0.9341,0.9035,0.8145,21.2,1085.8681506849316,704.5239726027397,60,watershed,setting60.jpg
117,0.79,1.0029,1.6339,0.7822,0.878,0.7182,44.9,1080.617088607595,661.7183544303797,60,watershed,setting60.jpg
118,0.1725,0.4687,0.5314,0.4191,0.6148,0.9857,8.0,1076.1159420289855,804.3188405797101,60,watershed,setting60.jpg
119,1.335,1.3038,1.7342,1.0386,0.8008,0.8613,113.6,1094.561797752809,1142.741573033708,60,watershed,setting60.jpg
120,0.015,0.1382,0.2696,0.0714,0.9643,0.8571,15.7,1092.1666666666667,467.8333333333333,60,watershed,setting60.jpg
121,0.8175,1.0202,2.764,0.5737,0.9782,0.5903,54.4,1093.1009174311926,472.65443425076455,60,watershed,setting60.jpg
122,0.93,1.0882,1.1321,1.1095,0.1987,0.8986,50.3,1103.470430107527,752.4139784946236,60,watershed,setting60.jpg
123,1.6075,1.4306,2.4662,0.9686,0.9197,0.7978,16.3,1107.6205287713842,532.1959564541213,60,watershed,setting60.jpg
124,0.205,0.5109,0.5718,0.4669,0.5772,0.8913,6.1,1096.7926829268292,942.0731707317074,60,watershed,setting60.jpg
125,1.1325,1.2008,1.9248,0.8152,0.9059,0.8531,45.7,1107.3752759381898,376.03532008830024,60,watershed,setting60.jpg
126,0.815,1.0187,1.2292,0.889,0.6907,0.8717,4.2,1113.5306748466257,986.0582822085889,60,watershed,setting60.jpg
127,2.49,1.7806,3.0254,1.205,0.9173,0.7763,54.9,1115.5813253012047,454.58232931726906,60,watershed,setting60.jpg
128,0.565,0.8482,1.418,0.5542,0.9205,0.8188,16.6,1112.7477876106195,1054.5884955752213,60,watershed,setting60.jpg
129,1.795,1.5118,1.7286,1.5669,0.4223,0.7787,21.3,1129.091922005571,725.16573816156,60,watershed,setting60.jpg
130,0.345,0.6628,1.0808,0.4363,0.9149,0.8903,4.3,1116.5869565217392,1144.0217391304348,60,watershed,setting60.jpg
131,0.335,0.6531,0.7618,0.575,0.656,0.9178,0.6,1132.5597014925372,971.723880597015,60,watershed,setting60.jpg
132,0.6025,0.8759,1.0482,0.7433,0.705,0.9377,3.7,1140.5352697095436,322.0663900414938,60,watershed,setting60.jpg
133,0.7225,0.9591,1.5084,0.726,0.8766,0.7983,18.7,1140.5813148788927,484.7231833910035,60,watershed,setting60.jpg
134,0.2925,0.6103,0.7393,0.5202,0.7106,0.9,14.9,1138.5042735042734,288.54700854700855,60,watershed,setting60.jpg
135,1.0425,1.1521,1.6476,0.8861,0.8431,0.858,36.3,1145.0263788968825,536.2517985611511,60,watershed,setting60.jpg
136,1.3125,1.2927,1.4952,1.2019,0.5948,0.762,79.2,1149.5695238095238,688.1809523809524,60,watershed,setting60.jpg
137,0.7625,0.9853,1.1421,0.895,0.6211,0.8971,17.9,1154.8950819672132,712.1245901639344,60,watershed,setting60.jpg
138,1.535,1.398,1.776,1.3705,0.636,0.7675,12.4,1160.9788273615636,638.5,60,watershed,setting60.jpg
139,0.755,0.9805,1.4625,0.7487,0.859,0.8011,23.0,1158.1523178807947,512.3543046357615,60,watershed,setting60.jpg
140,0.415,0.7269,1.0874,0.5786,0.8467,0.765,31.5,1156.3614457831325,982.3493975903615,60,watershed,setting60.jpg
141,2.89,1.9182,2.7633,1.5398,0.8304,0.7978,21.9,1181.6989619377164,1111.3157439446368,60,watershed,setting60.jpg
142,0.85,1.0403,1.3548,0.9764,0.6932,0.7506,23.9,1170.1029411764705,663.0558823529411,60,watershed,setting60.jpg
143,1.7975,1.5128,1.9724,1.2383,0.7783,0.8652,15.4,1186.3769123783031,359.1641168289291,60,watershed,setting60.jpg
144,0.7875,1.0013,1.2737,0.8761,0.7258,0.8378,21.3,1188.8190476190475,1047.4126984126983,60,watershed,setting60.jpg
145,1.5,1.382,2.3018,1.0529,0.8893,0.7317,29.9,1191.7533333333333,739.7583333333333,60,watershed,setting60.jpg
146,0.2675,0.5836,0.7524,0.4817,0.7682,0.8992,31.2,1197.7102803738317,558.2336448598131,60,watershed,setting60.jpg
147,0.535,0.8253,1.2664,0.688,0.8396,0.7754,4.0,1207.677570093458,958.7523364485982,60,watershed,setting60.jpg
148,0.7825,0.9982,1.4285,0.716,0.8653,0.8842,17.1,1223.335463258786,1044.9233226837061,60,watershed,setting60.jpg
149,0.5675,0.85,1.4642,0.5535,0.9258,0.8534,34.1,1225.5462555066078,381.215859030837,60,watershed,setting60.jpg
150,0.65,0.9097,1.1002,0.779,0.7062,0.9353,17.6,1228.7769230769231,530.623076923077,60,watershed,setting60.jpg
151,1.0425,1.1521,1.639,0.8789,0.8441,0.829,11.4,1251.2853717026378,1031.062350119904,60,watershed,setting60.jpg
152,1.0775,1.1713,1.7078,0.8674,0.8614,0.8241,7.2,1265.4547563805104,391.0556844547564,60,watershed,setting60.jpg
153,0.1725,0.4687,0.5785,0.4122,0.7017,0.8625,16.3,1263.855072463768,402.27536231884056,60,watershed,setting60.jpg
154,0.705,0.9474,1.2382,0.7617,0.7884,0.8677,7.2,1274.9326241134752,407.3758865248227,60,watershed,setting60.jpg
155,2.1925,1.6708,1.9963,1.4242,0.7008,0.9069,23.0,1284.641961231471,1045.526795895097,60,watershed,setting60.jpg
156,0.56,0.8444,0.9709,0.8774,0.4281,0.8205,15.2,1271.875,357.9017857142857,60,watershed,setting60.jpg
157,1.755,1.4948,1.8435,1.2909,0.7139,0.9023,12.4,1282.082621082621,813.8960113960114,60,watershed,setting60.jpg
158,1.03,1.1452,1.9604,0.7253,0.929,0.8078,28.9,1289.495145631068,165.22087378640776,60,watershed,setting60.jpg
159,0.6975,0.9424,1.1525,0.9662,0.5451,0.7772,49.6,1291.6594982078852,400.2043010752688,60,watershed,setting60.jpg
160,0.5,0.7979,1.0378,0.695,0.7427,0.885,75.5,1293.535,995.535,60,watershed,setting60.jpg
161,1.1725,1.2218,1.5336,1.015,0.7496,0.895,34.8,1306.496801705757,370.2089552238806,60,watershed,setting60.jpg
162,1.4025,1.3363,1.6431,1.1515,0.7134,0.8513,30.8,1306.5686274509803,819.7361853832442,60,watershed,setting60.jpg
163,1.855,1.5368,2.2257,1.2553,0.8258,0.7689,52.6,1324.9703504043127,170.63611859838275,60,watershed,setting60.jpg
164,0.995,1.1256,1.2247,1.0705,0.4858,0.9387,15.2,1333.6231155778894,934.2361809045226,60,watershed,setting60.jpg
165,2.7725,1.8788,2.7056,1.3547,0.8656,0.9382,28.9,1352.238954012624,209.0838593327322,60,watershed,setting60.jpg
166,0.7,0.9441,1.4099,0.6564,0.885,0.9032,17.5,1346.9571428571428,871.6321428571429,60,watershed,setting60.jpg
167,1.5425,1.4014,2.0592,0.9719,0.8816,0.8929,15.5,1365.805510534846,263.90113452188007,60,watershed,setting60.jpg
168,0.49,0.7899,0.8247,0.7692,0.3606,0.9032,26.2,1355.9336734693877,955.6989795918367,60,watershed,setting60.jpg
169,1.825,1.5244,2.4024,1.1685,0.8737,0.7396,27.4,1377.9876712328767,281.22054794520545,60,watershed,setting60.jpg
170,0.5925,0.8686,1.1259,0.7278,0.763,0.8681,49.4,1379.8776371308018,1023.4556962025316,60,watershed,setting60.jpg
171,0.0725,0.3038,0.4298,0.2786,0.7616,0.725,0.8,1403.4137931034484,1062.448275862069,60,watershed,setting60.jpg
172,1.0,1.1284,1.4571,0.9696,0.7465,0.8197,15.7,1410.38,917.7175,60,watershed,setting60.jpg
173,0.18,0.4787,0.6556,0.3519,0.8437,0.9351,13.7,1407.8194444444443,1002.4722222222222,60,watershed,setting60.jpg
174,1.3325,1.3025,2.2396,1.1657,0.8539,0.5272,68.0,1422.0093808630395,1042.8461538461538,60,watershed,setting60.jpg
175,1.1075,1.1875,1.9014,0.7638,0.9158,0.921,17.4,1437.020316027088,732.3182844243793,60,watershed,setting60.jpg
176,0.4725,0.7756,0.9636,0.6785,0.7101,0.8791,47.7,1432.1851851851852,1008.1481481481482,60,watershed,setting60.jpg
177,2.18,1.666,3.1046,1.0849,0.937,0.7101,11.0,1452.2465596330276,1134.223623853211,60,watershed,setting60.jpg
178,0.215,0.5232,0.6215,0.4664,0.661,0.9053,23.2,1434.3488372093022,947.0581395348837,60,watershed,setting60.jpg
179,0.7375,0.969,1.765,0.7091,0.9158,0.716,60.2,1453.7966101694915,1026.6542372881356,60,watershed,setting60.jpg
180,0.075,0.309,0.5301,0.2237,0.9066,0.7143,49.2,1453.2,1043.1333333333334,60,watershed,setting60.jpg
181,0.385,0.7001,1.1276,0.6466,0.8192,0.6471,60.8,1465.9155844155844,1120.6493506493507,60,watershed,setting60.jpg
182,1.5125,1.3877,1.9235,1.0618,0.8338,0.845,46.9,1482.6611570247933,1076.2429752066116,60,watershed,setting60.jpg
183,0.1225,0.3949,0.6672,0.2965,0.8958,0.6712,28.0,1474.795918367347,1115.2448979591836,60,watershed,setting60.jpg
184,0.5525,0.8387,1.0772,0.6855,0.7714,0.8599,38.5,1483.3212669683257,996.2171945701358,60,watershed,setting60.jpg
185,0.3025,0.6206,0.7142,0.5676,0.6069,0.9167,33.2,1478.1652892561983,1036.396694214876,60,watershed,setting60.jpg
186,1.2525,1.2628,1.4229,1.191,0.5471,0.8638,69.4,1489.1437125748503,1125.8003992015967,60,watershed,setting60.jpg
187,0.3625,0.6794,0.7649,0.61,0.6034,0.9477,26.7,1504.193103448276,1026.5931034482758,60,watershed,setting60.jpg
188,0.1875,0.4886,0.5167,0.4918,0.3065,0.8824,86.6,1507.1466666666668,1077.4533333333334,60,watershed,setting60.jpg
189,0.13,0.4068,0.7531,0.2388,0.9484,0.8387,1.9,1511.1923076923076,1070.1153846153845,60,watershed,setting60.jpg
190,0.9275,1.0867,1.4407,0.8982,0.7819,0.9093,67.3,1517.7654986522912,1225.2345013477088,60,watershed,setting60.jpg
191,1.8625,1.5399,2.2736,1.2592,0.8326,0.724,26.0,1518.4523489932885,1058.0993288590605,60,watershed,setting60.jpg
