label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
3,0.6475,0.908,1.0513,0.7886,0.6613,0.97,5.3,96.84555984555985,716.4131274131274,60,watershed,setting60-1.jpg
4,0.12,0.3909,0.5547,0.278,0.8653,0.9057,11.8,106.77083333333333,814.7291666666666,60,watershed,setting60-1.jpg
5,0.93,1.0882,1.3291,0.909,0.7296,0.949,2.8,136.66935483870967,759.6048387096774,60,watershed,setting60-1.jpg
7,1.42,1.3446,1.721,1.1209,0.7588,0.8685,6.6,230.0,814.0369718309859,60,watershed,setting60-1.jpg
8,0.2525,0.567,0.7875,0.4205,0.8455,0.8938,12.9,225.66336633663366,765.8910891089109,60,watershed,setting60-1.jpg
9,0.4175,0.7291,0.9521,0.5743,0.7976,0.9027,6.1,243.05988023952096,673.125748502994,60,watershed,setting60-1.jpg
11,0.535,0.8253,0.9375,0.7532,0.5955,0.9386,3.5,268.16355140186914,804.1682242990654,60,watershed,setting60-1.jpg
12,0.61,0.8813,1.0431,0.7719,0.6726,0.9139,1.0,287.1885245901639,592.8647540983607,60,watershed,setting60-1.jpg
13,0.9775,1.1156,1.3364,1.0948,0.5735,0.8337,3.4,309.6368286445013,479.42455242966753,60,watershed,setting60-1.jpg
14,0.315,0.6333,0.7598,0.5303,0.7162,0.9333,4.0,306.08730158730157,596.7380952380952,60,watershed,setting60-1.jpg
15,0.73,0.9641,1.0098,0.9671,0.2875,0.945,16.3,315.0068493150685,507.64383561643837,60,watershed,setting60-1.jpg
16,2.405,1.7499,2.6357,1.4182,0.8429,0.7355,3.6,337.3731808731809,627.7588357588357,60,watershed,setting60-1.jpg
17,1.01,1.134,1.2215,1.0801,0.4671,0.9224,2.5,331.0767326732673,572.1732673267327,60,watershed,setting60-1.jpg
18,0.1675,0.4618,0.5853,0.3709,0.7735,0.9178,7.2,326.44776119402985,557.3731343283582,60,watershed,setting60-1.jpg
19,0.55,0.8368,0.9974,0.7373,0.6735,0.8594,4.0,331.42727272727274,603.2181818181818,60,watershed,setting60-1.jpg
20,1.02,1.1396,1.6701,0.834,0.8664,0.9358,3.6,340.671568627451,809.4705882352941,60,watershed,setting60-1.jpg
21,0.2425,0.5557,0.6477,0.4935,0.6476,0.9417,1.4,359.5360824742268,500.2061855670103,60,watershed,setting60-1.jpg
23,0.3,0.618,0.8234,0.4828,0.8101,0.9023,4.6,366.80833333333334,624.9,60,watershed,setting60-1.jpg
24,0.225,0.5352,0.6517,0.4759,0.6832,0.8411,14.2,385.03333333333336,698.4444444444445,60,watershed,setting60-1.jpg
25,0.3575,0.6747,0.8208,0.5846,0.7019,0.9108,2.3,404.65034965034965,744.4825174825174,60,watershed,setting60-1.jpg
26,0.6825,0.9322,1.1405,0.8189,0.696,0.904,1.4,416.6043956043956,809.1318681318681,60,watershed,setting60-1.jpg
27,0.675,0.9271,1.426,0.6885,0.8757,0.8036,119.2,418.95185185185187,734.3111111111111,60,watershed,setting60-1.jpg
28,0.19,0.4918,0.6088,0.4635,0.6484,0.8,15.9,420.5,752.6447368421053,60,watershed,setting60-1.jpg
29,0.315,0.6333,0.7382,0.5705,0.6345,0.9265,27.3,424.031746031746,1205.968253968254,60,watershed,setting60-1.jpg
30,0.75,0.9772,1.0403,0.9303,0.4475,0.9524,1.5,458.24666666666667,449.9433333333333,60,watershed,setting60-1.jpg
31,0.3125,0.6308,0.7574,0.5738,0.6528,0.8929,1.1,460.44,838.16,60,watershed,setting60-1.jpg
32,1.285,1.2791,1.7591,0.9933,0.8253,0.9049,2.0,521.7140077821011,400.13813229571986,60,watershed,setting60-1.jpg
33,0.26,0.5754,0.7207,0.5177,0.6958,0.8889,2.4,513.1634615384615,462.90384615384613,60,watershed,setting60-1.jpg
34,0.645,0.9062,1.1698,0.7428,0.7726,0.9053,1.9,524.8178294573644,286.61240310077517,60,watershed,setting60-1.jpg
35,0.4975,0.7959,0.9729,0.6965,0.6982,0.9005,0.5,557.2763819095477,402.24120603015075,60,watershed,setting60-1.jpg
36,0.6825,0.9322,1.3035,0.7376,0.8245,0.901,2.2,560.6703296703297,424.2857142857143,60,watershed,setting60-1.jpg
37,1.135,1.2021,1.5875,0.9506,0.8009,0.8972,1.1,565.669603524229,646.2268722466961,60,watershed,setting60-1.jpg
38,0.415,0.7269,1.4945,0.6359,0.905,0.6171,32.3,589.7409638554217,973.722891566265,60,watershed,setting60-1.jpg
39,0.5175,0.8117,0.9919,0.7093,0.699,0.8922,1.3,589.5410628019324,607.6666666666666,60,watershed,setting60-1.jpg
40,0.7925,1.0045,1.4232,0.7583,0.8462,0.8709,3.2,593.6182965299685,626.9085173501577,60,watershed,setting60-1.jpg
41,0.6525,0.9115,1.3022,0.6748,0.8552,0.9158,3.5,597.0536398467433,1044.448275862069,60,watershed,setting60-1.jpg
42,0.1475,0.4334,0.5122,0.4058,0.6102,0.8676,6.8,596.0169491525423,977.8644067796611,60,watershed,setting60-1.jpg
43,1.4925,1.3785,1.656,1.2871,0.6293,0.859,1.4,618.9899497487437,817.8978224455611,60,watershed,setting60-1.jpg
44,0.4,0.7136,0.8854,0.7358,0.5561,0.7583,32.5,609.4125,1015.04375,60,watershed,setting60-1.jpg
45,0.9625,1.107,1.9062,0.6829,0.9336,0.8974,0.3,631.4337662337663,898.3662337662338,60,watershed,setting60-1.jpg
46,0.5,0.7979,0.8383,0.7939,0.321,0.9259,0.3,635.53,442.525,60,watershed,setting60-1.jpg
47,0.6875,0.9356,1.056,0.9049,0.5155,0.9167,1.1,642.2327272727273,1002.8072727272727,60,watershed,setting60-1.jpg
48,0.34,0.658,0.803,0.5485,0.7304,0.9855,0.8,651.8088235294117,393.5147058823529,60,watershed,setting60-1.jpg
49,0.645,0.9062,1.6305,0.7554,0.8862,0.6807,3.0,655.3604651162791,936.0,60,watershed,setting60-1.jpg
50,0.6175,0.8867,1.2771,0.6453,0.863,0.9321,1.6,669.2753036437247,1027.8502024291497,60,watershed,setting60-1.jpg
51,0.505,0.8019,1.0255,0.6323,0.7873,0.9352,8.5,673.9752475247525,1156.881188118812,60,watershed,setting60-1.jpg
52,0.4825,0.7838,0.8921,0.6948,0.6272,0.9554,0.9,678.1709844559585,371.6735751295337,60,watershed,setting60-1.jpg
53,0.255,0.5698,0.7528,0.4613,0.7903,0.8793,0.5,675.2745098039215,462.51960784313724,60,watershed,setting60-1.jpg
54,0.5925,0.8686,1.1317,0.6829,0.7974,0.9046,1.0,678.1940928270042,902.1518987341772,60,watershed,setting60-1.jpg
55,0.87,1.0525,1.6024,0.7824,0.8727,0.7873,0.9,694.1149425287356,921.316091954023,60,watershed,setting60-1.jpg
56,0.395,0.7092,0.9087,0.5813,0.7686,0.908,0.3,698.0379746835443,831.7341772151899,60,watershed,setting60-1.jpg
57,0.6625,0.9184,1.0644,0.8421,0.6116,0.8746,1.9,711.2075471698113,719.3924528301886,60,watershed,setting60-1.jpg
58,0.4675,0.7715,0.8558,0.7174,0.5452,0.9167,1.4,712.336898395722,774.8609625668449,60,watershed,setting60-1.jpg
59,0.715,0.9541,1.0292,0.9282,0.432,0.9051,1.1,717.2902097902098,462.07342657342656,60,watershed,setting60-1.jpg
60,2.4075,1.7508,2.6159,1.3664,0.8527,0.6646,2.2,729.6303219106958,966.5815160955348,60,watershed,setting60-1.jpg
