label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
33,0.64,0.9027,1.3455,0.7265,0.8417,0.8127,3.6,579.609375,527.16796875,60,watershed,setting60-4.jpg
34,0.355,0.6723,0.8053,0.5793,0.6946,0.8987,0.5,578.6971830985915,826.2605633802817,60,watershed,setting60-4.jpg
35,0.75,0.9772,1.0419,0.9377,0.4358,0.9375,0.9,589.1133333333333,867.3466666666667,60,watershed,setting60-4.jpg
36,0.5775,0.8575,1.0014,0.799,0.6028,0.875,1.9,612.8268398268398,796.91341991342,60,watershed,setting60-4.jpg
37,0.3025,0.6206,1.2959,0.4926,0.9249,0.5762,14.3,615.3223140495868,810.0165289256198,60,watershed,setting60-4.jpg
38,0.3975,0.7114,0.8221,0.6239,0.6511,0.9298,0.8,620.2389937106918,943.9119496855346,60,watershed,setting60-4.jpg
39,0.755,0.9805,1.7059,0.8817,0.8561,0.6711,1.5,631.7682119205298,984.476821192053,60,watershed,setting60-4.jpg
40,0.705,0.9474,1.1157,0.8704,0.6256,0.8294,2.7,640.5957446808511,627.1595744680851,60,watershed,setting60-4.jpg
41,0.465,0.7695,0.9487,0.6296,0.748,0.949,1.4,637.5268817204301,1072.284946236559,60,watershed,setting60-4.jpg
42,0.7025,0.9458,1.2911,0.7455,0.8165,0.8541,1.8,662.6619217081851,513.2206405693951,60,watershed,setting60-4.jpg
43,0.9425,1.0955,1.2282,1.0067,0.5729,0.9401,0.9,669.1989389920425,1092.549071618037,60,watershed,setting60-4.jpg
44,2.945,1.9364,2.6494,1.5525,0.8103,0.8325,2.8,687.0331069609508,480.0390492359932,60,watershed,setting60-4.jpg
45,0.835,1.0311,1.5759,0.7582,0.8767,0.8413,0.6,682.8922155688623,745.3712574850299,60,watershed,setting60-4.jpg
46,0.275,0.5917,0.7024,0.5307,0.6551,0.8943,1.1,688.7,1019.7545454545455,60,watershed,setting60-4.jpg
47,0.2275,0.5382,0.6351,0.4816,0.6518,0.9192,2.9,688.8351648351648,1127.4945054945056,60,watershed,setting60-4.jpg
48,0.505,0.8019,1.2017,0.58,0.8758,0.8112,1.7,698.1485148514852,571.049504950495,60,watershed,setting60-4.jpg
49,0.7275,0.9624,1.0189,0.9307,0.407,0.9209,6.8,700.4948453608248,1230.9381443298969,60,watershed,setting60-4.jpg
50,0.995,1.1256,1.4157,0.9373,0.7494,0.9171,1.2,713.5929648241206,1020.9371859296482,60,watershed,setting60-4.jpg
51,1.0375,1.1493,1.3084,1.1139,0.5246,0.8539,1.3,725.0771084337349,363.2746987951807,60,watershed,setting60-4.jpg
52,0.705,0.9474,1.3367,0.7192,0.8429,0.8981,0.7,735.2021276595744,558.1099290780141,60,watershed,setting60-4.jpg
53,0.1475,0.4334,0.5982,0.3369,0.8263,0.9077,0.2,749.7457627118644,559.0,60,watershed,setting60-4.jpg
54,0.195,0.4983,0.6787,0.3869,0.8216,0.8764,0.9,752.6923076923077,552.525641025641,60,watershed,setting60-4.jpg
55,1.7175,1.4788,2.4306,0.9293,0.924,0.8685,1.2,770.2328966521106,287.65065502183404,60,watershed,setting60-4.jpg
56,1.92,1.5635,2.1481,1.1792,0.8359,0.8972,1.7,783.8216145833334,524.5833333333334,60,watershed,setting60-4.jpg
57,0.445,0.7527,1.3324,0.561,0.907,0.7008,1.0,769.061797752809,590.3370786516854,60,watershed,setting60-4.jpg
58,0.7925,1.0045,1.8106,0.7201,0.9175,0.7407,2.6,838.3217665615142,605.9968454258675,60,watershed,setting60-4.jpg
59,0.635,0.8992,1.1569,0.708,0.7909,0.9304,0.3,844.6417322834645,877.3307086614174,60,watershed,setting60-4.jpg
60,0.54,0.8292,1.3394,0.7894,0.8079,0.6372,9.5,857.4629629629629,843.8472222222222,60,watershed,setting60-4.jpg
61,0.9575,1.1041,1.4702,1.0147,0.7236,0.8166,0.2,866.5822454308094,950.4699738903395,60,watershed,setting60-4.jpg
62,0.975,1.1142,1.4164,0.9027,0.7706,0.9375,1.6,876.8794871794872,279.34871794871793,60,watershed,setting60-4.jpg
63,0.41,0.7225,0.8382,0.6366,0.6504,0.9425,0.7,876.8048780487804,922.560975609756,60,watershed,setting60-4.jpg
64,0.295,0.6129,0.8101,0.5359,0.7499,0.8027,7.3,887.9067796610169,663.5593220338983,60,watershed,setting60-4.jpg
65,0.465,0.7695,0.9738,0.705,0.6898,0.8857,0.5,932.4139784946236,852.1827956989247,60,watershed,setting60-4.jpg
66,0.2425,0.5557,0.6427,0.5016,0.6251,0.8899,3.0,951.0721649484536,823.1649484536083,60,watershed,setting60-4.jpg
67,0.8625,1.0479,1.4087,0.8264,0.8099,0.9031,0.5,953.0695652173913,866.0782608695653,60,watershed,setting60-4.jpg
68,0.4675,0.7715,0.9014,0.7124,0.6127,0.9212,2.1,963.5294117647059,427.0053475935829,60,watershed,setting60-4.jpg
69,0.4675,0.7715,0.9825,0.6346,0.7634,0.8821,1.9,978.807486631016,627.3582887700535,60,watershed,setting60-4.jpg
70,0.5975,0.8722,1.2241,0.6904,0.8258,0.8475,1.2,999.2803347280335,967.2845188284518,60,watershed,setting60-4.jpg
71,0.6675,0.9219,1.9617,0.7242,0.9294,0.6152,3.7,1013.7902621722847,761.6404494382023,60,watershed,setting60-4.jpg
72,1.3275,1.3001,1.5615,1.224,0.621,0.7729,3.3,1023.3314500941619,879.738229755179,60,watershed,setting60-4.jpg
73,1.0875,1.1767,1.4881,1.0398,0.7154,0.8333,1.6,1038.9563218390804,607.9908045977012,60,watershed,setting60-4.jpg
74,0.36,0.677,0.7389,0.655,0.4628,0.9114,0.4,1035.3958333333333,711.4513888888889,60,watershed,setting60-4.jpg
75,0.8625,1.0479,1.2736,0.8723,0.7286,0.9557,0.6,1046.3333333333333,1079.1391304347826,60,watershed,setting60-4.jpg
76,0.3375,0.6555,0.8954,0.5193,0.8146,0.871,0.3,1044.1333333333334,899.9629629629629,60,watershed,setting60-4.jpg
77,0.2525,0.567,0.8757,0.6299,0.6947,0.5706,5.9,1047.8613861386139,633.2673267326733,60,watershed,setting60-4.jpg
78,0.045,0.2394,0.3791,0.1692,0.895,0.8571,2.8,1049.4444444444443,628.2222222222222,60,watershed,setting60-4.jpg
79,0.5825,0.8612,1.2566,0.6062,0.8759,0.9283,0.2,1058.4549356223176,692.4892703862661,60,watershed,setting60-4.jpg
80,1.0925,1.1794,1.4108,1.1413,0.5878,0.8033,1.9,1074.1372997711671,821.9610983981694,60,watershed,setting60-4.jpg
81,1.14,1.2048,2.2039,0.6838,0.9507,0.8837,0.3,1081.9429824561403,736.9144736842105,60,watershed,setting60-4.jpg
82,0.7975,1.0077,1.2775,0.8427,0.7516,0.9011,0.3,1082.934169278997,900.282131661442,60,watershed,setting60-4.jpg
83,1.3,1.2866,1.7917,0.98,0.8371,0.8935,5.4,1092.1923076923076,220.49423076923077,60,watershed,setting60-4.jpg
84,0.84,1.0342,1.4006,0.7942,0.8237,0.875,3.0,1111.1875,725.9345238095239,60,watershed,setting60-4.jpg
85,0.3,0.618,0.7239,0.5419,0.663,0.9023,0.7,1107.8666666666666,915.3416666666667,60,watershed,setting60-4.jpg
86,0.575,0.8556,1.0202,0.7568,0.6706,0.888,1.3,1115.3652173913044,970.2826086956521,60,watershed,setting60-4.jpg
87,0.5025,0.7999,0.9498,0.6832,0.6947,0.9306,3.0,1119.0796019900497,922.0995024875622,60,watershed,setting60-4.jpg
88,1.3725,1.3219,1.5429,1.1713,0.6509,0.9015,0.7,1125.967213114754,899.367941712204,60,watershed,setting60-4.jpg
89,0.58,0.8593,1.5782,0.5884,0.9279,0.7073,15.4,1127.405172413793,1030.448275862069,60,watershed,setting60-4.jpg
90,1.325,1.2989,1.4467,1.2191,0.5384,0.9282,5.8,1138.2905660377357,233.34528301886792,60,watershed,setting60-4.jpg
91,0.345,0.6628,0.7747,0.5849,0.6557,0.9452,0.3,1134.0652173913043,934.3333333333334,60,watershed,setting60-4.jpg
92,0.6875,0.9356,1.6184,0.6748,0.9089,0.7143,7.7,1139.389090909091,779.3163636363637,60,watershed,setting60-4.jpg
93,1.4075,1.3387,1.914,0.9589,0.8654,0.8951,0.6,1145.4973357015986,1009.4138543516874,60,watershed,setting60-4.jpg
94,0.3775,0.6933,0.9961,0.606,0.7936,0.6959,2.9,1150.4569536423842,744.841059602649,60,watershed,setting60-4.jpg
95,1.7625,1.498,1.9583,1.279,0.7572,0.8619,5.8,1173.409929078014,269.9035460992908,60,watershed,setting60-4.jpg
96,0.5625,0.8463,1.0246,0.7408,0.6908,0.8755,0.6,1163.9155555555556,729.7422222222223,60,watershed,setting60-4.jpg
97,0.7625,0.9853,1.2732,0.8633,0.735,0.7984,2.2,1176.6918032786884,764.9213114754099,60,watershed,setting60-4.jpg
98,0.72,0.9575,1.7363,0.6655,0.9236,0.731,2.9,1175.6875,704.5173611111111,60,watershed,setting60-4.jpg
99,0.51,0.8058,0.8781,0.7636,0.4937,0.9444,1.5,1183.6421568627452,950.3921568627451,60,watershed,setting60-4.jpg
100,0.81,1.0155,1.1752,0.9047,0.6383,0.9231,1.0,1211.7345679012346,939.6635802469136,60,watershed,setting60-4.jpg
101,0.01,0.1128,0.1732,0.0707,0.9129,0.8,129.0,1238.75,761.75,60,watershed,setting60-4.jpg
102,0.545,0.833,1.2946,0.6351,0.8714,0.8165,52.9,1238.6146788990825,767.0137614678899,60,watershed,setting60-4.jpg
103,0.725,0.9608,1.1235,0.8617,0.6417,0.9034,0.8,1255.1896551724137,904.9793103448276,60,watershed,setting60-4.jpg
104,1.215,1.2438,1.6538,1.302,0.6166,0.6816,58.5,1320.4979423868313,1050.8703703703704,60,watershed,setting60-4.jpg
105,1.4225,1.3458,2.0083,1.1737,0.8115,0.7276,3.4,1320.659050966608,1033.3427065026362,60,watershed,setting60-4.jpg
106,0.59,0.8667,0.9853,0.7887,0.5994,0.9042,1.7,1338.1398305084747,1012.9703389830509,60,watershed,setting60-4.jpg
107,0.605,0.8777,1.2123,0.657,0.8404,0.9132,2.2,1337.1487603305786,1068.5289256198348,60,watershed,setting60-4.jpg
108,2.11,1.6391,2.5608,1.3688,0.8452,0.7232,64.5,1338.4822274881517,860.0059241706161,60,watershed,setting60-4.jpg
109,0.66,0.9167,1.0156,0.8345,0.5699,0.9329,4.6,1375.905303030303,1001.9621212121212,60,watershed,setting60-4.jpg
110,0.4975,0.7959,0.9176,0.7044,0.6409,0.9213,9.1,1377.7537688442212,481.2814070351759,60,watershed,setting60-4.jpg
111,0.3375,0.6555,0.755,0.5792,0.6414,0.9375,3.1,1390.8296296296296,1013.7259259259259,60,watershed,setting60-4.jpg
112,3.81,2.2025,2.6662,2.1589,0.5868,0.7787,7.5,1418.0905511811025,1090.4422572178478,60,watershed,setting60-4.jpg
113,1.1775,1.2244,1.6224,1.0079,0.7836,0.892,6.9,1439.036093418259,1034.6072186836518,60,watershed,setting60-4.jpg
114,1.0025,1.1298,1.4975,0.9175,0.7903,0.8698,18.0,1437.9526184538654,477.91770573566083,60,watershed,setting60-4.jpg
115,0.25,0.5642,0.7319,0.4523,0.7862,0.8929,18.3,1433.2,940.54,60,watershed,setting60-4.jpg
116,0.335,0.6531,0.8292,0.5504,0.748,0.9178,31.9,1527.4925373134329,483.03731343283584,60,watershed,setting60-4.jpg
