label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
125,0.2675,0.5836,0.684,0.504,0.676,0.9224,3.8,987.4299065420561,768.0280373831775,40,watershed,40 IMG20260216081714 (1).jpg
126,0.3825,0.6979,0.8684,0.5941,0.7294,0.9,0.8,992.8823529411765,351.0718954248366,40,watershed,40 IMG20260216081714 (1).jpg
127,0.17,0.4652,0.5,0.4375,0.4841,0.8947,1.1,992.6176470588235,1058.3970588235295,40,watershed,40 IMG20260216081714 (1).jpg
128,0.555,0.8406,1.1125,0.6719,0.7971,0.888,0.8,998.1486486486486,1091.6981981981983,40,watershed,40 IMG20260216081714 (1).jpg
129,0.885,1.0615,1.1212,1.0561,0.3358,0.9077,4.0,1003.1610169491526,243.74293785310735,40,watershed,40 IMG20260216081714 (1).jpg
130,0.425,0.7356,1.0359,0.5481,0.8485,0.914,1.5,997.7235294117647,835.8176470588236,40,watershed,40 IMG20260216081714 (1).jpg
131,0.455,0.7611,1.2148,0.5239,0.9022,0.7913,2.3,1001.9010989010989,310.7967032967033,40,watershed,40 IMG20260216081714 (1).jpg
132,0.405,0.7181,0.8837,0.6082,0.7255,0.8804,2.2,1010.9567901234568,931.8518518518518,40,watershed,40 IMG20260216081714 (1).jpg
133,0.32,0.6383,0.8163,0.5204,0.7705,0.9014,3.1,1015.734375,1100.78125,40,watershed,40 IMG20260216081714 (1).jpg
134,0.2375,0.5499,0.8231,0.4454,0.841,0.7917,35.6,1017.7263157894737,1211.9157894736843,40,watershed,40 IMG20260216081714 (1).jpg
135,0.2175,0.5262,0.7552,0.3725,0.8699,0.8969,2.2,1021.6206896551724,362.28735632183907,40,watershed,40 IMG20260216081714 (1).jpg
136,0.215,0.5232,0.6769,0.4415,0.7581,0.9053,1.7,1020.3372093023256,856.0116279069767,40,watershed,40 IMG20260216081714 (1).jpg
137,0.575,0.8556,0.9398,0.8256,0.4777,0.9237,2.2,1026.9130434782608,1021.7826086956521,40,watershed,40 IMG20260216081714 (1).jpg
